,ANCILLARYROLE,ENABLED,FITTING_TYPE,FITTING_TYPE2,FACILITYID,LEGACYID,NODE_NO,FITTING_SIZE,MATERIAL,RIM_ELEVATION,INVERT,DEPTH,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
6399,0,1,4,Tee,1000309862,996,1743606303,,,14.32,,,In Service,,1976,Surrey,,,,,,,,,19881006,,49.117142,-122.739380
6400,0,1,4,Tee,1000310071,14450,1695906103,,,20.85,,,In Service,,1996,Surrey,,,,,,,,,19980130,,49.113283,-122.752539
6401,0,1,4,Tee,1000307374,13598,1529608015,,,30.65,,,In Service,,1995,Surrey,,,,,,,,,19960202,,49.148230,-122.798244
6402,0,1,4,Tee,1000310731,11521,1317911130,,,53.43,,,In Service,,1966,Surrey,,,,,,,,,19900704,,49.204667,-122.856451
6403,0,1,4,Tee,1000299253,10614,1504202053,,,112.09,,,In Service,,1987,Surrey,,,,,,,,,19900511,,49.040408,-122.805650
6404,0,1,4,Tee,1000299328,10474,1450601795,,,96.05,,,In Service,,1982,Surrey,,,,,,,,,19900504,,49.035758,-122.820420
6405,0,1,4,Tee,1000300139,11434,1307711128,,,56.08,,,In Service,,1974,Surrey,,,,,,,,,19900628,,49.204642,-122.859269
6406,0,1,4,Tee,1000310726,11515,1317811006,,,62.79,,,In Service,,1966,Surrey,,,,,,,,,19900704,,49.202433,-122.856481
6407,0,1,4,Tee,1000299373,10525,1493001707,,,103.1,,,In Service,,1979,Surrey,,,,,,,,,19900508,,49.034156,-122.808760
6408,0,1,4,Tee,1000299434,14271,1760110181,,,31.8,,,In Service,,1996,Surrey,,,,,,,,,19980602,,49.187042,-122.734446
6409,0,1,4,Tee,1000302832,14008,1579609173,,,82.8,,,In Service,,1994,Surrey,,,,,,,,,19950124,,49.169157,-122.784359
6410,0,1,4,Tee,1000302904,4074,1530509020,,,94.01,,,In Service,,1985,Surrey,,,,,,,,,19890405,,49.166413,-122.797920
6411,0,1,4,Tee,1000303088,4371,1387209169,,,58.98,,,In Service,,1992,Surrey,,,,,,,,,19930903,,49.169171,-122.837439
6412,0,1,4,Tee,1000303097,10813,1372209174,,,51.3,,,In Service,,1992,Surrey,,,,,,,,,19940520,,49.169260,-122.841560
6413,0,1,4,Tee,1000303107,14163,1397609017,,,52.41,,,In Service,,1995,Surrey,,,,,,,,,19960606,,49.166428,-122.834582
6414,0,1,4,Tee,1000303147,5130,1381409353,,,62.2,,,In Service,,1981,Surrey,,,,,,,,,19890508,,49.172502,-122.839017
6415,0,1,4,Tee,1000303159,5163,1397009597,,,70.96,,,In Service,,1975,Surrey,,,,,,,,,19890509,,49.176920,-122.834700
6416,0,1,4,Tee,1000303182,5232,1426508972,,,65.48,,,In Service,,1988,Surrey,,,,,,,,,19890510,,49.165597,-122.826616
6417,0,1,4,Tee,1000302704,16213,1900109435,300,CAS,,19.45,,In Service,7897-0046-00,2000,Surrey,,,Final AB,,,,,,20021018,,49.173452,-122.695883
6418,0,1,4,Tee,1000302736,17197,1594609563,200,CAS,,67.2,,In Service,7802-0090-00,2003,Surrey,,,Final AB,,,,,,20030613,,49.175937,-122.780186
6419,0,1,4,Tee,1000309489,7510,1226906818,,,73.62,,,In Service,,1988,Surrey,,,,,,,,,19891006,,49.126696,-122.881767
6420,0,1,4,Tee,1000298435,3532,1599610608,,,70.16,,,In Service,,1970,Surrey,,,,,,,,,19890309,20140527,49.195109,-122.778714
6421,0,1,4,Tee,1000309503,7640,1237006912,,,82.45,,,In Service,,1988,Surrey,,,,,,,,,19891011,,49.128400,-122.878958
6422,0,1,4,Tee,1000309510,7650,1237106818,,,82.28,,,In Service,,1987,Surrey,,,,,,,,,19891011,,49.126702,-122.878931
6423,0,1,4,Tee,1000309549,6654,1206706464,,,80.26,,,In Service,,1991,Surrey,,,,,,,,,19901116,,49.120294,-122.887331
6424,0,1,4,Tee,1000309660,13504,1222106607,100,CAS,83.5,,,Abandoned,,1993,Surrey,,AS PER OPERATIONS,,,,,,,19930707,,49.122893,-122.883080
6425,0,1,4,Tee,1000309784,654,1705505848,,,23.53,,,In Service,,1979,Surrey,,,,,,,,,19881003,,49.108940,-122.749926
6426,0,1,4,Tee,1000309884,1036,1727706120,,,18.59,,,In Service,,1974,Surrey,,,,,,,,,19881007,,49.113852,-122.743794
6427,0,1,1,Cross,1000844502,,1864006789,350,DI,,64.38,,In Service,1205-6090-00,2007,Surrey,,,Final AB,,,,,,20080214,20140526,49.125590,-122.706127
6428,,1,4,Tee,1001126332,,1577008678,250,DI,,90.24,,In Service,7807-0281-00,2009,Surrey,,,Final AB,,,,,,20090623,20140527,49.159956,-122.785128
6429,0,1,4,Tee,1000310462,9443,1410602744,,,70.1,,,In Service,,1980,Surrey,,,,,,,,,19900226,,49.052937,-122.831367
6430,0,1,4,Tee,1000310468,9449,1409302348,,,90.34,,,In Service,,1968,Surrey,,,,,,,,,19900226,,49.045774,-122.831752
6431,0,1,4,Tee,1000310558,1795,1394002500,,,84.2,,,In Service,,1994,Surrey,,,,,,,,,19950717,,49.048532,-122.835946
6432,0,1,4,Tee,1000310632,10954,1669901942,,,94.3,,,In Service,,1979,Surrey,,,,,,,,,19900601,,49.038312,-122.760069
6433,,1,4,Tee,1001607584,,1864906801,350,DI,,62.86,,In Service,7811-0244-00,2014,Surrey,,,Final AB,,,,,,20140526,20140526,49.125818,-122.705890
6434,0,1,4,Tee,1000310803,11613,1338910810,,,74.98,,,In Service,,1987,Surrey,,,,,,,,,19900716,,49.198874,-122.850681
6435,0,1,4,Tee,1000310828,11662,1285810516,,,91.65,,,In Service,,1973,Surrey,,,,,,,,,19900719,,49.193570,-122.865345
6436,0,1,4,Tee,1000310858,11701,1317810621,,,81.84,,,In Service,,1966,Surrey,,,,,,,,,19900723,,49.195455,-122.856504
6437,0,1,4,Tee,1000310860,11703,1317910445,,,86.59,,,In Service,,1966,Surrey,,,,,,,,,19900723,,49.192270,-122.856490
6438,0,1,4,Tee,1000304805,3322,1680510529,,,53.34,,,In Service,,1986,Surrey,,,,,,,,,19890302,,49.193635,-122.756391
6439,0,1,4,Tee,1000304855,3485,1629610616,,,71.81,,,In Service,,1984,Surrey,,,,,,,,,19890308,,49.195228,-122.770456
6440,0,1,4,Tee,1000304870,2353,1651610760,,,67.07,,,In Service,,1990,Surrey,,,,,,,,,19890124,,49.197822,-122.764349
6441,0,1,4,Tee,1000301796,14661,1302302361,,,80.93,,,In Service,,1997,Surrey,,,,,,,,,19990113,,49.045749,-122.861241
6442,0,1,4,Tee,1000301887,9400,1353303065,,,31.94,,,In Service,,1969,Surrey,,,,,,,,,19900213,,49.058773,-122.847110
6443,0,1,4,Tee,1000301983,9308,1274702421,,,56.35,,,In Service,,1986,Surrey,,,,,,,,,19900208,,49.047110,-122.868776
6444,0,1,4,Tee,1000302022,9361,1269602770,,,34.13,,,In Service,,1979,Surrey,,,,,,,,,19900209,,49.053457,-122.870167
6445,,1,2,Reducer,1001829045,,1800101969,300,DI,,,,In Service,1212-3110-00,2016,Surrey,,300 X 150 Reducer,Final AB,,,,,,20160609,20160718,49.038424,-122.724249
6446,0,1,4,Tee,1000302069,9230,1228502734,,,1.5,,,In Service,,1984,Surrey,,,,,,,,,19900205,,49.052825,-122.881491
6447,0,1,4,Tee,1000302112,9037,1365803154,250,CAS,37,,,In Service,,1981,Surrey,,,,,,,,,20030604,,49.060383,-122.843673
6448,0,1,4,Tee,1000302195,8937,1397705457,,,34,,,In Service,,1948,Surrey,,,,,,,,,19900118,,49.102028,-122.834769
6449,,1,2,Reducer,1001829080,,1879406426,300,DI,,,,In Service,1212-3140-00,2016,Surrey,,300 X 250 Reducer,Final AB,,,,,,20160610,20160718,49.119013,-122.701932
6450,0,1,4,Tee,1000302392,4465,1599707783,,,37.57,,,In Service,,1994,Surrey,,,,,,,,,19960115,,49.144010,-122.778913
6451,0,1,4,Tee,1000302405,1709,1919908635,,,8.7,,,In Service,,1986,Surrey,,,,,,,,,19890207,,49.159217,-122.690539
6452,0,1,4,Tee,1000302439,13050,1402808585,,,40.74,,,In Service,,1991,Surrey,,,,,,,,,19910801,,49.158606,-122.833174
6453,0,1,4,Tee,1000302461,13327,1438608164,,,34.69,,,In Service,,1993,Surrey,,,,,,,,,19930518,,49.150968,-122.823315
6454,,1,2,Reducer,1001829086,,1783606539,300,DI,,21.42,,In Service,1212-3210-00,2016,Surrey,,300X250,Initial AB,,,,,,20160610,20160718,49.121132,-122.728330
6455,0,1,4,Tee,1000302568,10272,1398208440,,,34.15,,,In Service,,1991,Surrey,,,,,,,,,19901129,,49.155978,-122.834434
6456,0,1,4,Tee,1000302577,12928,1411808751,,,51.45,,,In Service,,1990,Surrey,,,,,,,,,19910725,,49.161597,-122.830682
6457,0,1,4,Tee,1000302607,13033,1412508308,,,34.1,,,In Service,,1990,Surrey,,,,,,,,,19910730,,49.153584,-122.830496
6458,0,1,4,Tee,1000302685,2870,1879709435,,,17.55,,,In Service,,1986,Surrey,,,,,,,,,19890210,,49.173720,-122.701553
6459,0,1,4,Tee,1000302794,10319,1526709177,,,89.78,,,In Service,,1991,Surrey,,,,,,,,,19920527,,49.169251,-122.798953
6460,0,1,4,Tee,1000302809,12808,1520709225,,,91.07,,,In Service,,1988,Surrey,,,,,,,,,19921123,,49.170128,-122.800608
6461,0,1,4,Tee,1000305626,1160,1861006218,,,68.11,,,In Service,,1990,Surrey,,,,,,,,,19881012,,49.115536,-122.707043
6462,,1,2,Reducer,1001883590,,1880006428,400,DI,,,,In Service,W126,1992,Surrey,,400 X 350 Reducer,Final AB,,,,,,20160718,20160718,49.119056,-122.701759
6463,0,1,4,Tee,1000305759,2473,1903605612,50,CAS,24.95,,,In Service,,1991,Surrey,,,,,,,,,19920901,,49.104276,-122.695362
6464,0,1,4,Tee,1000305769,10557,1852506334,,,68.43,,,In Service,,1993,Surrey,,,,,,,,,19930202,,49.117635,-122.709366
6465,0,1,4,Tee,1000305942,6694,1817605549,,,13.99,,,In Service,,1984,Surrey,,,,,,,,,19890815,,49.103458,-122.719080
6466,,1,2,Reducer,1001883635,,1774305753,250,DI,,,,In Service,1212-3060-00,2015,Surrey,,250X200,Final AB,,,,,,20160718,20160718,49.106900,-122.730981
6467,0,1,0,Cap,1000832648,,1820507011,200,DI,,46.56,,In Service,7805-0178-00,2006,Surrey,,,Final AB,,,,,,20070917,20070917,49.129648,-122.718101
6468,0,1,4,Tee,1000305081,16938,1667511036,300,DI,,,,In Service,7890-0339-00,2001,Surrey,,SEE ALSO W-015-033,Final AB,,,,,,20030516,,49.202565,-122.759941
6469,0,1,4,Tee,1000302715,2699,1950209251,,,14.9,,,In Service,,1980,Surrey,,,,,,,,,19890209,20070713,49.170093,-122.682077
6470,0,1,4,Tee,1000297808,16255,1439008428,300,CAS,44.85,44.85,0,In Service,1296-6040-00,1998,Surrey,,,Final AB,,,,,,20021025,,49.155492,-122.823222
6471,0,1,2,Reducer,1000315725,15366,1760206416,400,DI,,13,,In Service,1298-512,1999,Surrey,,400-300,,,,,,,20020715,20110608,49.118917,-122.734800
6472,0,0,2,Reducer,1000315784,16029,1680800207,300,DI,16,15.19,0.81,Abandoned,1298-618,2002,Surrey,,,,,,,,,20020927,20110608,49.006601,-122.757224
6473,0,1,2,Reducer,1000315806,15549,1380606808,350,DI,43.83,51.7,-7.87,In Service,W-214,1982,Surrey,,350-300,,,,,,,19891206,20110608,49.126184,-122.839404
6474,0,1,2,Reducer,1000315831,15334,1540801611,200,DI,,108.55,,In Service,1200-6040-,2001,Surrey,,200-150,Final AB,,,,,,20020711,20110608,49.032098,-122.795646
6475,0,1,2,Reducer,1000315746,19099,1910307029,400,DI,,82.33,,In Service,7803-0400-,2005,Surrey,,400 X 300,Final AB,,,,,,20050907,20110608,49.129907,-122.693357
6476,0,1,2,Reducer,1000315773,15057,1302702364,300,DI,,81.28,,In Service,1299-6030-,2002,Surrey,,300 X 250 REDUCER,Final AB,,,,,,20050622,20110608,49.045812,-122.861115
6477,0,1,4,Tee,1000300724,4440,1402402140,,,89.64,,,In Service,,1993,Surrey,,,,,,,,,19930903,,49.042013,-122.833666
6478,0,1,4,Tee,1000300851,10379,1416701725,,,86.66,,,In Service,,1980,Surrey,,,,,,,,,19900430,,49.034517,-122.829743
6479,0,1,2,Reducer,1000840045,,1945105385,350,DI,,,,In Service,7806-0067-00,2007,Surrey,,350 X 300 REDUCER,Final AB,,,,,,20071220,20110608,49.100131,-122.683941
6480,0,1,4,Tee,1000840099,,1953605390,350,DI,,5.47,,In Service,7806-0067-00,2007,Surrey,,,Final AB,,,,,,20071220,20110608,49.100211,-122.681603
6481,0,1,2,Reducer,1000840100,,1954405390,350,DI,,,,In Service,7806-0067-00,2007,Surrey,,350 X 300 REDUCER,Final AB,,,,,,20071220,20110608,49.100220,-122.681364
6482,0,1,2,Reducer,1000840101,,1954505390,350,DI,,,,In Service,7806-0067-00,2007,Surrey,,350 X 300 REDUCER,Final AB,,,,,,20071220,20110608,49.100220,-122.681347
6483,0,1,2,Reducer,1000840112,,1953505397,350,DI,,,,In Service,7806-0067-00,2007,Surrey,,350 X 300 REDUCER,Final AB,,,,,,20071220,20110608,49.100340,-122.681613
6484,0,1,2,Reducer,1000840113,,1953505396,350,DI,,,,In Service,7806-0067-00,2007,Surrey,,350 X 300 REDUCER,Final AB,,,,,,20071220,20110608,49.100329,-122.681612
6485,0,1,2,Reducer,1000840117,,1952605475,350,DI,,,,In Service,7806-0067-00,2007,Surrey,,350  X 250 REDUCER,Final AB,,,,,,20071220,20110608,49.101750,-122.681854
6486,0,1,4,Tee,1000298189,8532,1806709945,,,21.94,,,In Service,,1997,Surrey,,,,,,,,,19990928,,49.182745,-122.721623
6487,0,1,4,Tee,1000298341,14189,1573110997,,,81.15,,,In Service,,1995,Surrey,,,,,,,,,19960621,,49.202149,-122.786014
6488,0,1,4,Tee,1000298345,13937,1549010963,,,88.1,,,In Service,,1996,Surrey,,,,,,,,,19961216,,49.201556,-122.792656
6489,0,1,4,Tee,1000298422,8093,1550010458,,,81.01,,,In Service,,1991,Surrey,,,,,,,,,19891123,,49.192416,-122.792431
6490,0,1,4,Tee,1000298507,11351,1585210702,,,73.5,,,In Service,,1991,Surrey,,,,,,,,,19930127,,49.196811,-122.782683
6491,0,1,4,Tee,1000298546,3600,1533511151,,,86.04,,,In Service,,1985,Surrey,,,,,,,,,19890314,,49.204959,-122.796915
6492,0,1,4,Tee,1000817119,,1615108441,300,DI,,64.61,,In Service,1200-6130-00,2006,Surrey,,,Final AB,,,,,,20070124,20110608,49.155643,-122.774628
6493,0,1,4,Tee,1000301573,12789,1262801544,,,50.52,,,In Service,,1990,Surrey,,,,,,,,,19910109,,49.031289,-122.872098
6494,0,1,4,Tee,1000301710,2323,1709402709,,,81.7,,,In Service,,1985,Surrey,,,,,,,,,19890124,,49.052156,-122.749150
6495,0,1,4,Tee,1000301715,2329,1710202752,,,75.98,,,In Service,,1985,Surrey,,,,,,,,,19890124,,49.052935,-122.748926
6496,0,1,4,Tee,1000301752,12767,1703302347,,,105.58,,,In Service,,1969,Surrey,,,,,,,,,19901212,,49.045616,-122.750853
6497,0,1,4,Tee,1000301774,9420,1359702656,,,72.45,,,In Service,,1969,Surrey,,,,,,,,,19900222,,49.051380,-122.845382
6498,0,1,4,Tee,1000301914,8782,1359802453,,,77.38,,,In Service,,1980,Surrey,,,,,,,,,19900220,,49.047701,-122.845372
6499,0,1,4,Tee,1000299839,15162,1548803643,200,DI,,29.49,,In Service,7895-0258-00,1999,Surrey,,,Final AB,,,,,,20020625,20110608,49.068853,-122.793266
6500,0,1,4,Tee,1000312497,17274,1892407026,300,CAS,,71.8,,In Service,7801-0198-00,2002,Surrey,,,Final AB,,,,,,20030627,,49.129868,-122.698289
6501,0,1,4,Tee,1000312520,18348,1900307152,200,PVC,,80.24,,For Construction,7802-0127-00,2004,Surrey,,,,,,,,,20041001,,49.132135,-122.696086
6502,0,1,4,Tee,1000313199,15402,1659606231,200,CAS,,22.11,,In Service,7895-0288-00,2000,Surrey,,,Final AB,,,,,,20020716,,49.115627,-122.762537
6503,0,1,4,Tee,1000313232,17769,1679906006,300,CAS,,23.56,,In Service,7801-0151-00,2003,Surrey,,,Final AB,,,,,,20031223,,49.111540,-122.756971
6504,0,1,4,Tee,1000313239,17778,1671705922,100,CAS,28.74,,,In Service,7801-0151-00,2003,Surrey,,,Final AB,,,,,,20031223,,49.110029,-122.759224
6505,0,1,4,Tee,1000299861,15185,1582403679,100,DI,,4.93,,In Service,7895-0087-01,1999,Surrey,,,Final AB,,,,,,20020627,20110608,49.069496,-122.784018
6506,0,1,4,Tee,1000313711,17705,1548902721,150,PVC,,,,In Service,1202-3060-00,2003,Surrey,,,Final AB,,,,,,20031125,,49.052163,-122.793308
6507,0,1,4,Tee,1000314294,17518,1357807073,250,CAS,,68.48,,In Service,1202-3010-00,2002,Surrey,,,Final AB,,,,,,20030903,,49.130994,-122.845682
6508,0,1,4,Tee,1000299908,18427,1596403701,200,DI,2.85,1.78,1.07,In Service,7801-0213-00,2004,Surrey,,,Final AB,,,,,,20041028,20110608,49.069883,-122.780155
6509,0,1,4,Tee,1000297463,8586,1408307004,,,66.9,,,In Service,,1976,Surrey,,,,,,,,,19900104,,49.130002,-122.831748
6510,0,1,4,Tee,1000297534,9600,1418906598,,,21.55,,,In Service,,1994,Surrey,,,,,,,,,19950915,,49.122660,-122.828835
6511,0,1,4,Tee,1000297539,8248,1404506459,,,25.45,,,In Service,,1995,Surrey,,,,,,,,,19960925,,49.120139,-122.832836
6512,0,1,4,Tee,1000299439,304,1744410129,,,52.38,,,In Service,,1998,Surrey,,,,,,,,,19990924,,49.186113,-122.738781
6513,0,1,4,Tee,1000299511,14519,1372309861,,,76.49,,,In Service,,1991,Surrey,,,,,,,,,19980729,,49.181446,-122.841528
6514,0,1,4,Tee,1000299513,14521,1373009833,,,76.81,,,In Service,,1991,Surrey,,,,,,,,,19980729,,49.180939,-122.841340
6515,0,1,4,Tee,1000311976,14750,1620408034,,,52.8,,,In Service,,1998,Surrey,,,,,,,,,19981104,20090625,49.148269,-122.773198
6516,0,1,4,Tee,1000312071,6105,1378307852,,,51.98,,,In Service,,1976,Surrey,,,,,,,,,19890710,,49.145349,-122.839957
6517,0,1,4,Tee,1000312077,6177,1378207753,,,58.43,,,In Service,,1974,Surrey,,,,,,,,,19890710,,49.143556,-122.840000
6518,0,1,4,Tee,1000312234,6494,1359507194,,,69.35,,,In Service,,1979,Surrey,,,,,,,,,19890724,,49.133458,-122.845198
6519,0,1,4,Tee,1000312263,13201,1365607203,,,68.33,,,In Service,,1993,Surrey,,,,,,,,,19930326,,49.133617,-122.843513
6520,0,1,4,Tee,1000312298,16990,1392407916,100,CAS,61.12,,,Abandoned,,1993,Surrey,,,,,,,,,19930910,,49.146253,-122.836109
6521,0,1,4,Tee,1000309888,1044,1739806043,,,10.57,,,In Service,,1987,Surrey,,,,,,,,,19881007,,49.112455,-122.740449
6522,0,1,4,Tee,1000297975,3374,1444308657,,,54.35,,,In Service,,1983,Surrey,,,,,,,,,19890303,,49.159891,-122.821714
6523,0,1,4,Tee,1000313688,15272,1556202355,300,DI,,,,In Service,,,Surrey,,SEE WD-114-030,,,,,,,20020709,20110608,49.045549,-122.791335
6524,0,1,4,Tee,1000831690,,1347805869,200,DI,,94.87,,In Service,7804-0028-00,2007,Surrey,,,Final AB,,,,,,20070912,20110608,49.109213,-122.848507
6525,0,1,4,Tee,1000794782,,1269705511,200,DI,,55.52,,In Service,,2006,Surrey,,,Final AB,,,,,,20060731,20110608,49.102770,-122.870054
6526,0,1,4,Tee,1000298298,19230,1569610482,250,DI,,69.42,,In Service,7899-0215-00,2005,Surrey,,,Final AB,,,,,,20051102,20110608,49.192606,-122.787016
6527,0,1,4,Tee,1000311001,11130,1155209853,,,57.26,,,In Service,,1987,Surrey,,,,,,,,,19900615,,49.181622,-122.901405
6528,0,1,4,Tee,1000311120,11304,1155909807,,,62.5,,,In Service,,1970,Surrey,,,,,,,,,19900622,,49.180783,-122.901224
6529,0,1,4,Tee,1000307211,3883,1598908521,150,DI,76.29,,,Abandoned,,1972,Surrey,,,,,,,,,19890322,20110608,49.157354,-122.779073
6530,0,1,4,Tee,1000313858,10085,1606201067,,,41.17,,,In Service,,1984,Surrey,,,,,,,,,19900327,,49.022522,-122.777685
6531,0,1,4,Tee,1000313880,10134,1681001347,,,22,,,In Service,,1962,Surrey,,,,,,,,,19900328,,49.027537,-122.757076
6532,0,1,4,Tee,1000313904,3065,1661600840,,,24.07,,,In Service,,1990,Surrey,,,,,,,,,19910514,,49.018374,-122.762458
6533,0,1,4,Tee,1000313937,5460,1640301389,,,40.3,,,In Service,,1993,Surrey,,,,,,,,,19930921,,49.028325,-122.768259
6534,0,1,4,Tee,1000848401,,1800405706,150,DI,,,,In Service,1206-6020-00,2008,Surrey,,,Final AB,,,,,,20080417,20170922,49.106043,-122.723770
6535,0,1,4,Tee,1000313997,2258,1690510415,,,54.5,,,In Service,,1992,Surrey,,,,,,,,,19930302,,49.191560,-122.753653
6536,0,1,4,Tee,1000307216,3889,1577208649,150,DI,91,,,Abandoned,,1964,Surrey,,,,,,,,,19890322,20110608,49.159675,-122.785059
6537,0,1,4,Tee,1000302845,14761,1564109036,,,92.54,,,In Service,,1997,Surrey,,,,,,,,,19990114,,49.166446,-122.788647
6538,0,1,4,Tee,1000302881,4025,1564609023,,,92.5,,,In Service,,1981,Surrey,,,,,,,,,19890403,,49.166445,-122.788505
6539,0,1,4,Tee,1000302924,4177,1558609025,,,93.11,,,In Service,,1981,Surrey,,,,,,,,,19890407,,49.166492,-122.790168
6540,0,1,4,Tee,1000303865,7137,1317907309,,,82.22,,,In Service,,1993,Surrey,,,,,,,,,19940420,,49.135550,-122.856657
6541,0,1,4,Tee,1000303051,5515,1437809042,,,71.11,,,In Service,,1984,Surrey,,,,,,,,,19890526,,49.166862,-122.823488
6542,0,1,4,Tee,1000303061,4498,1377109223,,,56.28,,,In Service,,1991,Surrey,,,,,,,,,19911120,,49.170151,-122.840229
6543,0,1,4,Tee,1000307177,3785,1549308650,,,92.4,,,In Service,,1983,Surrey,,,,,,,,,19890317,20170922,49.159715,-122.792753
6544,0,1,4,Tee,1000303120,14608,1362308836,,,31.32,,,In Service,,1994,Surrey,,,,,,,,,19980923,,49.162900,-122.844360
6545,0,1,4,Tee,1000303141,5118,1385909543,,,64.55,,,In Service,,1973,Surrey,,,,,,,,,19890508,,49.175942,-122.837769
6546,0,1,1,Cross,1000315000,7556,1518909793,,,91.04,,,In Service,,1980,Surrey,,,,,,,,,19891006,,49.180396,-122.801045
6547,0,1,1,Cross,1000315397,9351,1258802752,,,28.95,,,In Service,,1970,Surrey,,,,,,,,,19900209,,49.053140,-122.873148
6548,0,1,1,Cross,1000315053,7194,1378711407,150,CAS,60.5,,,In Service,,1973,Surrey,,,,,,,,,19890922,,49.209661,-122.839661
6549,0,1,1,Cross,1000315466,13589,1264610416,,,79.56,,,In Service,,1994,Surrey,,,,,,,,,19940224,,49.191768,-122.871190
6550,0,1,1,Cross,1000315017,6570,1255908968,,,81.69,,,In Service,,1974,Surrey,,,,,,,,,19890727,,49.165588,-122.873651
6551,0,1,4,Tee,1000315470,1750,1789405791,,,6.5,,,In Service,,1971,Surrey,,,,,,,,,19890104,20080418,49.107856,-122.726817
6552,0,1,4,Tee,1000298178,4147,1235908283,,,87.37,,,In Service,,1982,Surrey,,,,,,,,,19890407,,49.153199,-122.879207
6553,0,1,4,Tee,1000298320,12981,1594010616,,,68.49,,,In Service,,1995,Surrey,,,,,,,,,19950823,,49.195253,-122.780265
6554,0,1,1,Cross,1000315199,13742,1569410412,,,65.38,,,In Service,,1961,Surrey,,,,,,,,,19951123,,49.191568,-122.787063
6555,0,1,1,Cross,1000315412,9778,1273602048,,,60.76,,,In Service,,1979,Surrey,,,,,,,,,19900316,,49.040394,-122.869116
6556,0,1,4,Tee,1000298021,3468,1505708775,,,80.1,,,In Service,,1976,Surrey,,,,,,,,,19890308,,49.161998,-122.804766
6557,,1,4,Tee,1001873309,,1549308665,200,DI,,92.68,,In Service,1215-3210-00,2017,Surrey,,,Initial AB,,,,,,20170922,20170922,49.159726,-122.792753
6558,0,1,1,Cross,1000315543,7522,1221906774,,,74.27,,,In Service,,1988,Surrey,,,,,,,,,19891006,,49.125905,-122.883125
6559,0,1,4,Tee,1000297812,16259,1519408175,200,CAS,92,37.56,54.44,In Service,7897-0079-00,2001,Surrey,,,Final AB,,,,,,20021028,,49.150875,-122.801040
6560,0,1,4,Tee,1000298196,16203,1772809859,200,CAS,,53.25,,In Service,7896-0230-00,2001,Surrey,,,Final AB,,,,,,20021015,,49.181206,-122.730975
6561,0,1,4,Tee,1000298366,15044,1582211030,200,CAS,,78.88,,In Service,7897-0240-00,1999,Surrey,,,Final AB,,,,,,20020507,,49.202504,-122.783494
6562,0,1,4,Tee,1000313219,17452,1659906277,300,CAS,,23.18,,In Service,7896-0353-00,2003,Surrey,,,Final AB,,,,,,20030812,,49.116440,-122.762465
6563,,1,2,Reducer,1001810256,,1216411223,400,CAS,,0.02,,In Service,SFPR Seg. 6,2013,Surrey,,400 X 300 Reducer,Final AB,,,,,,20150227,20170710,49.206157,-122.884511
6564,,1,3,Tap,1001939838,,1216211224,300,DI,,0.2,,In Service,1212-3040-00,2016,Surrey,,,Initial AB,,,,,,20170710,20170710,49.206160,-122.884562
6565,0,1,4,Tee,1000313231,17615,1672206371,200,CAS,,19.65,,In Service,7802-0098-00,2003,Surrey,,,Final AB,,,,,,20031014,,49.118112,-122.759061
6566,0,0,1,Cross,1000315144,6853,1215611227,,,1.04,,,Abandoned,,1963,Surrey,,,,,,,,,19890905,20170710,49.206217,-122.884725
6567,0,1,4,Tee,1000313237,17776,1671905920,300,CAS,28.74,26.16,2.58,In Service,7801-0151-00,2003,Surrey,,,Final AB,,,,,,20031223,,49.109996,-122.759173
6568,,1,4,Tee,1001699634,,1215511225,300,DI,,1.04,,In Service,1211-9050-00,2013,Surrey,,,Final AB,,,,,,20130823,20170710,49.206180,-122.884755
6569,0,1,4,Tee,1000832415,,1939106777,400,DI,,,,In Service,7806-0011-00,2007,Surrey,,,Final AB,,,,,,20070917,20110608,49.125319,-122.685421
6570,0,1,2,Reducer,1000832416,,1939106780,400,DI,,,,In Service,7806-0011-00,2007,Surrey,,400 X 350 RED,Final AB,,,,,,20070917,20110608,49.125383,-122.685421
6571,0,1,2,Reducer,1000832417,,1939106779,400,DI,,,,In Service,7806-0011-00,2007,Surrey,,400 X 350 RED,Final AB,,,,,,20070917,20110608,49.125368,-122.685421
6572,0,1,1,Cross,1000832157,,1936106752,200,DI,,68.6,,In Service,7805-0346-00,2007,Surrey,,,Final AB,,,,,,20070914,20110608,49.124878,-122.686255
6573,,1,4,Tee,1001939964,,1219211290,300,DI,,0,,In Service,1212-3040-00,2016,Surrey,,,Initial AB,,,,,,20170711,20170711,49.207356,-122.883734
