,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
209,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
210,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
211,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
212,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
213,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
214,,,,20120425,15,10,,,High Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
215,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
216,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
217,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
218,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
219,,,,20120425,,,,,Light Industrial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
220,,,,20120425,,,,,Pond Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
221,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
222,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
223,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
224,,,,20120425,,,,,Industrial Business Park,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
225,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
226,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
227,,,,20120425,,,,,Suburban Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
228,,,,20120425,10,6,,,Low Density Urban,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
229,,,,20120425,,,,,Riparian Area,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
230,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
231,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
232,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
233,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
234,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
235,,,,20120425,6,4,,,Low Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
236,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
237,,,,20120425,6,4,,,Low Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
238,,,,20120425,6,4,,,Low Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
239,,,,20120425,6,4,,,Low Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
240,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
241,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
242,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
243,,,,20120425,15,10,,,High Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
244,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
245,,,,20120425,,,,,School,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
246,,,,20120425,15,10,,,High Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
247,,,,20120425,,,,,Light Industrial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
248,,,,20120425,,,,,Pond,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
249,,,,20120425,15,10,,,High Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
250,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
251,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
252,,,,20120425,15,10,,,High Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
253,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
254,,,,20120709,,,,,Light Industrial,20120709,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
255,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
256,,,,20120425,,,,,Park,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
257,,,,20120425,10,6,,,Medium Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
258,,,,20120425,,,,,Pond,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
259,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
260,,,,20120425,,,,,School,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
261,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
262,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
263,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
264,,,,20120425,,,,,Pond,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
265,,,,20120425,,,,,Industrial Business Park,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
266,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
267,,,,20120425,,,,,Suburban Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
268,,,,20120425,6,4,,,Low Density Cluster (Green Space Transfer),,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
269,,,,20120425,10,6,,,Medium Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
270,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
271,,,,20120425,,,,,Riparian Area,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
272,,,,20120425,10,6,,,Medium Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
273,,,,20120425,,,,,Park,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
274,,,,20120425,6,4,,,Low Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
275,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
276,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
277,,,,20120425,10,6,,,Low Density Urban,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
278,,,,20120425,6,4,,,Low Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
279,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
280,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
281,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
282,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
283,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
284,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
285,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
286,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
287,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
288,,,,20120425,,,,,Light Industrial,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
289,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
290,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
291,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
292,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
293,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
294,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
295,,,,20120425,,,,,Light Industrial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
296,,,,20120425,,,,,Pond,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
297,,,,20120425,,,,,Park,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
298,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
299,,,,20120425,,,,,Landscape Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
