,VALVE_TYPE,VALVE_TYPE2,FACILITYID,LEGACYID,NODE_NO,VALVE_SIZE,MATERIAL,INVERT,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,YTD_COST,LIFECYCLE_COST,CONDITION,CONDITIONDATE,FLOW_WEIR,LAST_INSP_DATE,INSTALL_DATE,MAKE,MODEL,MANUFACTURER,VENDOR,I_I_SOURCE,I_I_QUANTITY,CONDITION_NOTATION,CRE_DATE,MOD_DATE,ENABLED,Latitude,Longitude
783,8,LPS Lateral Gate,1001794983,,1268611267,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206933,-122.870101
784,8,LPS Lateral Gate,1001794996,,1270911268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206952,-122.869449
785,8,LPS Lateral Gate,1001794997,,1270811268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206951,-122.869489
786,8,LPS Lateral Gate,1001795004,,1272511267,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206936,-122.869001
787,8,LPS Lateral Gate,1001795025,,1273211268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206953,-122.868807
788,8,LPS Lateral Gate,1001795026,,1273411268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206954,-122.868775
789,8,LPS Lateral Gate,1001795039,,1273911268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206937,-122.868615
790,3,Gate,1001810800,,1195110805,250,Cast Iron,0.61,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150302,20150302,1,49.198597,-122.890418
791,2,Expansion Joint,1001161179,,1838904598,550,,0.41,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20100520,1,49.085964,-122.713278
792,3,Gate,1001161244,,1840305200,500,Ductile Iron,4.52,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20100520,1,49.096866,-122.712837
793,3,Gate,1001810817,,1204810957,250,Cast Iron,0.37,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150302,20150302,1,49.201336,-122.887737
794,2,Expansion Joint,1001161180,,1838904598,450,,0.41,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20100520,1,49.085964,-122.713293
795,2,Expansion Joint,1001161149,,1838704533,600,,3.7,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20100520,1,49.084791,-122.713356
796,2,Expansion Joint,1001161148,,1838604533,500,,3.7,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20100520,1,49.084791,-122.713371
797,2,Expansion Joint,1001699742,,1221911343,100,,,In Service,4711-9020-00,2013,Surrey,,EEBAA EX-TEND 200,Final AB,,,,,,,,,,,,,,,,20130827,20130827,1,49.208314,-122.882979
798,2,Expansion Joint,1001161162,,1838704565,600,,3.5,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100520,20100520,1,49.085366,-122.713340
799,3,Gate,1001130238,,1542911506,200,Ductile Iron,,In Service,S-3038,2005,Surrey,Port Mann Landfill,,Final AB,,,,,,,,,,,,,,,,20090813,20100930,1,49.211136,-122.794309
800,3,Gate,1001160924,,1901903973,600,Ductile Iron,31.1,In Service,4707-2040-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100519,20101220,1,49.074609,-122.695992
801,0,Ball,1000141358,28135,1279111462,150,PVC Plastic,0.34,In Service,4515,1978,Surrey,,LINE BE-A,Final AB,,,,,,,,,,,,,,,,20051124,,1,49.210447,-122.867180
802,0,Ball,1000141359,28137,1278811472,75,Ductile Iron,0.46,In Service,4515,1978,Surrey,,LINE BE-B,Final AB,,,,,,,,,,,,,,,,20051124,,1,49.210630,-122.867264
803,0,Ball,1000141360,28139,1267811343,63,Ductile Iron,1.04,In Service,4515,1978,Surrey,,LINE BE-A,Final AB,,,,,,,,,,,,,,,,20051124,,1,49.208302,-122.870294
804,0,Ball,1000141361,28143,1277611344,75,Ductile Iron,0.99,In Service,4515,1978,Surrey,,LINE BE-A,Final AB,,,,,,,,,,,,,,,,20051124,,1,49.208308,-122.867604
805,3,Gate,1001810805,,1198710869,250,Cast Iron,0.8,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150302,20150302,1,49.199756,-122.889426
806,3,Gate,1001810829,,1203010972,250,Cast Iron,-0.31,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150302,20150302,1,49.201610,-122.888222
807,3,Gate,1001811941,,1372611632,150,Cast Iron,,In Service,SFPR Seg. 7,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150310,20150310,1,49.213504,-122.841352
808,3,Gate,1000141243,22430,1135910275,250,PVC Plastic,2.61,In Service,4797-503,1997,Surrey,,,Final AB,,,,,,,,,,,,,,,,20020103,,1,49.189005,-122.906761
809,3,Gate,1000141246,22436,1144910391,250,PVC Plastic,2.29,In Service,4797-503,1997,Surrey,,,Final AB,,,,,,,,,,,,,,,,20020103,,1,49.191105,-122.904279
810,3,Gate,1000141247,24618,1123709968,600,Ductile Iron,1.58,In Service,SF-2207,2000,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040212,,1,49.183464,-122.910153
811,3,Gate,1000141250,21668,1239702324,200,Ductile Iron,39.55,In Service,7898-0075-00,1998,Surrey,,,Final AB,,,,,,,,,,,,,,,,20011011,,1,49.045108,-122.878478
812,3,Gate,1001810799,,1193310763,250,Cast Iron,0.25,In Service,SFPR Seg. 6,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150302,20150302,1,49.197835,-122.890906
813,3,Gate,1001811917,,1376611646,150,Cast Iron,,In Service,SFPR Seg. 7,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20150310,20150310,1,49.213751,-122.840249
814,3,Gate,1000141391,22069,1681406507,150,Ductile Iron,,In Service,7895-0142-00,1998,Private,,CHECK VALVE & GATE VALVE,Final AB,,,,,,,,,,,,,,,,20011126,20140319,1,49.120612,-122.756498
815,3,Gate,1000817959,,1645409357,50,Ductile Iron,,In Service,7803-0162-00,2006,Surrey,,,Final AB,,,,,,,,,,,,,,,,20070201,20140320,1,49.172207,-122.766197
816,3,Gate,1000823990,,1645409358,75,Ductile Iron,,In Service,7803-0162-00,2006,Surrey,,,Final AB,,,,,,,,,,,,,,,,20070501,20140320,1,49.172223,-122.766197
817,0,Ball,1001077655,,1170110179,150,Steel,1.45,In Service,7805-0269-00,2006,Surrey,,3 ball valves,Final AB,,,,,,,,,,,,,,,,20090109,20140528,1,49.187276,-122.897348
818,0,Ball,1001077656,,1172710211,150,Steel,1.62,In Service,7805-0269-00,2006,Surrey,,3 ball valves,Final AB,,,,,,,,,,,,,,,,20090109,20140528,1,49.187854,-122.896626
819,3,Gate,1001150935,,1358711518,250,Ductile Iron,3.58,In Service,4707-3130-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100223,20140618,1,49.211435,-122.845194
820,3,Gate,1001411129,,1294611504,200,Ductile Iron,1.089,In Service,4708-3130-00,2008,Surrey,,,Final AB,,,,,,,,,,,,,,,,20120430,20140618,1,49.211212,-122.862907
821,3,Gate,1001780643,,1878802925,150,Ductile Iron,41.99,In Service,7810-0301-00,2014,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20140912,20140912,1,49.055670,-122.702477
822,3,Gate,1001780536,,1872502474,75,Ductile Iron,41.67,In Service,7810-0301-00,2014,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20140911,20140911,1,49.047503,-122.704266
823,3,Gate,1001752548,,1603200761,50,,2,In Service,7811-0253-00,2014,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20140606,20140812,1,49.016665,-122.778537
824,3,Gate,1001699695,,1220011307,100,Cast Iron,0.25,In Service,4711-9020-00,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20130827,20160708,1,49.207664,-122.883509
825,2,Expansion Joint,1001793335,,1273511630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20141030,1,49.213493,-122.868719
826,2,Expansion Joint,1001793366,,1278111630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20141030,1,49.213500,-122.867442
827,3,Gate,1001699734,,1224211385,100,Cast Iron,0.09,In Service,4711-9020-00,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20130827,20160708,1,49.209079,-122.882357
828,3,Gate,1001699735,,1224111384,100,Cast Iron,0.09,In Service,4711-9020-00,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20130827,20160708,1,49.209067,-122.882368
829,3,Gate,1001699736,,1221911342,100,Cast Iron,0.18,In Service,4711-9020-00,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20130827,20160708,1,49.208309,-122.882984
830,3,Gate,1001699737,,1221911342,100,Cast Iron,0.18,In Service,4711-9020-00,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20130827,20160708,1,49.208296,-122.882994
831,3,Gate,1001699739,,1220011306,75,Cast Iron,,In Service,4711-9020-00,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20130827,20160708,1,49.207655,-122.883504
832,3,Gate,1001699740,,1220111307,100,Cast Iron,0.25,In Service,4711-9020-00,2013,Surrey,,,Final AB,,,,,,,,,,,,,,,,20130827,20160708,1,49.207667,-122.883494
833,3,Gate,1001792588,,1216011231,75,Cast Iron,1.25,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141028,20160708,1,49.206287,-122.884626
834,3,Gate,1001792589,,1216011232,75,Cast Iron,1.25,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141028,20160708,1,49.206311,-122.884606
835,3,Gate,1001792866,,1233111501,150,Cast Iron,0.76,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.211180,-122.879875
836,3,Gate,1001792867,,1233011501,150,Cast Iron,0.76,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.211165,-122.879906
837,3,Gate,1001793045,,1237711534,150,Cast Iron,1.06,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.211766,-122.878606
838,3,Gate,1001793046,,1237611533,150,Cast Iron,1.06,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.211752,-122.878641
839,8,LPS Lateral Gate,1001795040,,1274011268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206937,-122.868594
840,8,LPS Lateral Gate,1001795044,,1274111268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206954,-122.868583
841,8,LPS Lateral Gate,1001795049,,1274911268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206937,-122.868346
842,8,LPS Lateral Gate,1001795058,,1275611268,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206954,-122.868167
843,8,LPS Lateral Gate,1001795059,,1275511269,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206954,-122.868190
844,8,LPS Lateral Gate,1001795064,,1276711269,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206957,-122.867846
845,8,LPS Lateral Gate,1001795066,,1271311267,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141103,20160708,1,49.206935,-122.869336
846,8,LPS Lateral Gate,1001795801,,1278211277,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.207106,-122.867435
847,8,LPS Lateral Gate,1001795802,,1278211275,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.207071,-122.867435
848,8,LPS Lateral Gate,1001795850,,1308811547,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.211979,-122.858966
849,8,LPS Lateral Gate,1001795851,,1307511547,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.211979,-122.859322
850,8,LPS Lateral Gate,1001795868,,1309211585,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.212677,-122.858858
851,8,LPS Lateral Gate,1001795869,,1308911585,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.212677,-122.858948
852,8,LPS Lateral Gate,1001795870,,1307611585,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.212676,-122.859305
853,8,LPS Lateral Gate,1001795871,,1307311585,50,Cast Iron,,In Service,4709-5070-00,2014,Private,,,Final AB,,,,,,,,,,,,,,,,20141104,20160708,1,49.212677,-122.859394
854,8,LPS Lateral Gate,1001883036,,1262711278,50,Cast Iron,,In Service,4706-4520-00,2012,Surrey,,,Final AB,,,,,,,,,,,,,,,,20160707,20160708,1,49.207128,-122.871714
855,8,LPS Lateral Gate,1001883037,,1262311278,50,Cast Iron,,In Service,4706-4520-00,2012,Surrey,,,Final AB,,,,,,,,,,,,,,,,20160707,20160708,1,49.207138,-122.871843
856,8,LPS Lateral Gate,1001883038,,1262611279,50,Cast Iron,,In Service,4706-4520-00,2012,Surrey,,,Final AB,,,,,,,,,,,,,,,,20160707,20160708,1,49.207140,-122.871758
857,8,LPS Lateral Gate,1001883039,,1264311279,50,Cast Iron,,In Service,4706-4520-00,2012,Surrey,,,Final AB,,,,,,,,,,,,,,,,20160707,20160708,1,49.207141,-122.871282
858,8,LPS Lateral Gate,1001883040,,1264611279,50,Cast Iron,,In Service,4706-4520-00,2012,Surrey,,,Final AB,,,,,,,,,,,,,,,,20160707,20160708,1,49.207141,-122.871197
859,3,Gate,1001422528,,1416007969,100,Ductile Iron,,In Service,4704-6090-00,2015,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20160531,20160712,1,49.147197,-122.829583
860,3,Gate,1001897046,,1271311427,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,1,49.209823,-122.869334
861,3,Gate,1001897047,,1271111427,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,1,49.209823,-122.869389
862,2,Expansion Joint,1001897074,,1278411432,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.209919,-122.867363
863,3,Gate,1001897093,,1278811466,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.210527,-122.867275
864,3,Gate,1001199691,,1708000361,300,Ductile Iron,,In Service,7807-0041-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110603,20110603,1,49.009375,-122.749743
865,3,Gate,1001199731,,1730200361,300,Ductile Iron,15.01,In Service,7807-0041-00,2009,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110603,20110603,1,49.009354,-122.743637
866,3,Gate,1001199701,,1660709276,75,PVC Plastic,,In Service,7800-0161-01,2006,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110603,20110606,1,49.170726,-122.761963
867,3,Gate,1001184284,,1524706319,200,Ductile Iron,,In Service,4708-3070-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20101209,20101209,1,49.117287,-122.799728
868,3,Gate,1001184301,,1346211427,200,Ductile Iron,3.45,In Service,4706-3020-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20101209,20101209,1,49.209799,-122.848649
869,3,Gate,1001150926,,1336511425,200,Ductile Iron,4.56,In Service,4708-3020-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20100223,20101209,1,49.209773,-122.851334
870,3,Gate,1001200903,,1237710743,125,Steel,,In Service,7806-0035-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110614,20110614,1,49.197452,-122.878636
871,3,Gate,1001200885,,1238410656,100,Steel,,In Service,7806-0035-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110614,20110614,1,49.195886,-122.878460
872,3,Gate,1001200890,,1238310582,75,Steel,,In Service,7806-0035-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110614,20110614,1,49.194541,-122.878490
873,3,Gate,1001200931,,1250210724,200,Steel,2.7,In Service,7806-0035-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110614,20110614,1,49.197108,-122.875187
874,3,Gate,1001793047,,1237611534,75,Cast Iron,1.06,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.211770,-122.878637
875,2,Expansion Joint,1001793397,,1286511630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20141030,1,49.213497,-122.865136
876,2,Expansion Joint,1001793398,,1280411630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20141030,1,49.213500,-122.866828
877,3,Gate,1001793218,,1246711581,150,Cast Iron,0.09,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.212610,-122.876129
878,2,Expansion Joint,1001793452,,1299611630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,,1,49.213488,-122.861506
879,3,Gate,1001793219,,1246611580,150,Cast Iron,0.09,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.212599,-122.876163
880,2,Expansion Joint,1001793546,,1296211630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,,1,49.213490,-122.862443
881,2,Expansion Joint,1001793547,,1290511630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,,1,49.213495,-122.864036
882,3,Gate,1001793291,,1255711627,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.213452,-122.873647
883,3,Gate,1001793292,,1255611627,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141029,20160708,1,49.213441,-122.873678
884,3,Gate,1001793309,,1265511629,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213485,-122.870937
885,3,Gate,1001793310,,1265611629,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213485,-122.870900
886,3,Gate,1001793311,,1265511630,75,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213498,-122.870920
887,3,Gate,1001793336,,1275411630,150,Cast Iron,0.8,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213495,-122.868196
888,2,Expansion Joint,1001793581,,1302611630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,,1,49.213488,-122.860686
889,2,Expansion Joint,1001793582,,1306711630,150,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,,1,49.213488,-122.859547
890,2,Expansion Joint,1001793588,,1310011630,75,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20141030,1,49.213490,-122.858627
891,2,Expansion Joint,1001793589,,1315411630,75,Polyethylene,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20141030,1,49.213484,-122.857144
892,3,Gate,1001793337,,1275511630,150,Cast Iron,0.8,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213496,-122.868156
893,3,Gate,1001793367,,1278511630,150,Cast Iron,-0.94,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213501,-122.867342
894,3,Gate,1001793368,,1278411630,150,Cast Iron,-0.94,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213501,-122.867380
895,3,Gate,1001793484,,1298211630,150,Cast Iron,0.6,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213488,-122.861900
896,3,Gate,1001793548,,1288411630,150,Cast Iron,0.08,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213496,-122.864610
897,3,Gate,1001793549,,1288511630,150,Cast Iron,0.08,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213496,-122.864570
898,3,Gate,1001793584,,1308011630,150,Cast Iron,,In Service,4709-5070-00,2014,Surrey,,,Final AB,,,,,,,,,,,,,,,,20141030,20160708,1,49.213488,-122.859186
899,2,Expansion Joint,1001897094,,1279811466,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.210527,-122.866986
900,2,Expansion Joint,1001897187,,1287311466,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.210524,-122.864923
901,2,Expansion Joint,1001897190,,1288011480,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.210782,-122.864726
902,2,Expansion Joint,1001897193,,1291611486,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.210883,-122.863728
903,3,Gate,1001897194,,1291911486,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.210883,-122.863631
904,2,Expansion Joint,1001897197,,1259111428,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.209848,-122.872703
905,3,Gate,1001897198,,1253911428,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.209849,-122.874139
906,3,Gate,1001897199,,1253811427,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.209835,-122.874160
907,2,Expansion Joint,1001897205,,1267411427,200,,,Proposed,4714-5340-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.209819,-122.870427
908,3,Gate,1001897214,,1279311586,50,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.212695,-122.867109
909,3,Gate,1001897215,,1283711586,50,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,,0,49.212693,-122.865901
910,3,Gate,1001897216,,1283811586,50,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,,0,49.212693,-122.865873
911,3,Gate,1001897217,,1288311586,50,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,,0,49.212692,-122.864622
912,3,Gate,1001897218,,1288411586,75,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.212692,-122.864594
913,2,Expansion Joint,1001897219,,1287811586,50,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.212692,-122.864784
914,2,Expansion Joint,1001897220,,1283311586,50,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,,0,49.212693,-122.866015
915,2,Expansion Joint,1001897223,,1295711586,75,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,20161117,0,49.212689,-122.862587
916,3,Gate,1001897225,,1296211586,75,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,,0,49.212689,-122.862464
917,3,Gate,1001897226,,1296311586,75,,,Proposed,4715-5070-00,,Surrey,,,EC,,,,,,,,,,,,,,,,20161117,,0,49.212689,-122.862436
918,3,Gate,1000141133,24721,1195311048,100,Ductile Iron,1.28,In Service,4798-004-00,2001,Surrey,,,Final AB,,,,,,,,,,,,,,,,20040216,20170406,1,49.202977,-122.890337
919,3,Gate,1001200886,,1238410676,125,Steel,,In Service,7806-0035-00,2010,Surrey,,,Final AB,,,,,,,,,,,,,,,,20110614,20170406,1,49.196244,-122.878445
920,3,Gate,1001936924,,1365510214,150,Ductile Iron,,In Service,4796-3010-00,1996,Surrey,,For Air Valve Assembly - FT02465,Final AB,,,,,,,,,,,,,,,,20170621,20170621,1,49.187840,-122.843401
921,3,Gate,1001929226,,1159710060,250,Cast Iron,3.29,In Service,4714-4160-00,2016,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170501,20170501,1,49.185125,-122.900223
922,3,Gate,1001884237,,1429107887,100,Cast Iron,,In Service,4713-4060-00,2016,Surrey,,,Initial AB,,,,,,,,,,,,,,,,20170504,20170504,1,49.145705,-122.825973
923,3,Gate,1001936756,,1622801958,300,,,In Service,4706-4530-00,2016,Surrey,,Isolation Valve - 600 X 300 Reducers Each Side,Final AB,,,,,,,,,,,,,,,,20170620,20170620,1,49.038316,-122.773040
924,3,Gate,1001936645,,1642001571,300,Steel,,In Service,4706-4530-00,2016,Surrey,,Isolation Valve - 600 X 300 Reducers on each side,Final AB,,,,,,,,,,,,,,,,20170620,20170620,1,49.031316,-122.767792
925,0,Ball,1001936969,,1294611504,200,,,In Service,,,Surrey,,FT02469 - Ball Valves in MH,,,,,,,,,,,,,,,,,20170621,20170621,1,49.211212,-122.862889
926,0,Ball,1001936970,,1294711504,200,,,In Service,,,Surrey,,FT02469 - Ball Valves in MH,,,,,,,,,,,,,,,,,20170621,20170621,1,49.211212,-122.862867
