,SIGN_TYPE,SIGN_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,SIGN_MESSAGE,SIGN_POST_TYPE,PARK_ENTRANCE,SIGN_SIZE,ROAD_NAME,ADDRESS,SIGN_INVENTORY_NO,PLATE_NO,ROAD_TYPE,DIRECTION_FACING,SIDE_OF_ROAD,PLATE_TYPE_CODE,POST_TYPE_CODE,INSTALLED_BY,DATE_INSTALLED,TAB1_CODE,TAB2_CODE,WORK_ORDER,PLATE_DESCRIPTION,POST_TYPE_DESCRIPTION,TAB1_DESCRIPTION,TAB2_DESCRIPTION,PASS_REFLECTIVITY,DISPLACEMENT_ROADCODE,DISPLACEMENT_DISTANCE,DISPLACEMENT_DIRECTION,DISPLACEMENT_ADDRESS,PSEUDO_ADDRESS,ADDRESS_OVERRIDE,DATE_TESTED,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,STRUCTURES_INSPECTION_ROUTE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
1171,0,,1001140445,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.118617,-122.756413
1172,0,,1001140458,,,,,,,,,,,,,,RB55L,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.111466,-122.756465
1173,0,,1001156861,,,,,,,,,,,,,,RA2,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100419,20100419,49.138261,-122.734351
1174,0,,1001155104,,,,,,,,,,,,,,RB58R,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.156164,-122.856764
1175,0,,1001143807,,,,,,,,,,,,,,RB51L,,,,,,,,,,,,,,,,,,,In Service,7807-0054-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091215,20091215,49.129200,-122.690588
1176,0,,1001145226,,,,,,,60 Ave,,,,,West Bound,,RB51R,,,,,,,,,,,,,,,,,,,Proposed,7807-0313-00,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100108,20100108,49.111841,-122.810871
1177,0,,1001152363,,,,,,,,,,,,,,WA37,,,,,,,,,,,,,,,,,,,In Service,1704-7110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100310,20100310,49.198779,-122.785860
1178,0,,1001155215,,,,,,,,,,,,,,RB51,,,,,,,,,,,,,,,,,,,In Service,1708-2060-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.111543,-122.731664
1179,0,,1001151653,,,,,,,,,,,,,,WA36B,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.050244,-122.799308
1180,0,,1001137153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Translink,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,20091109,49.179388,-122.712566
1181,0,,1001145337,,,,,,,60 Ave,,,,,,,RB14,,,,,,,,,,,,,,,,,,,Proposed,7807-0313-00,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100108,20100108,49.111710,-122.809495
1182,0,,1001135493,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1702-3070-00,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091023,20091023,49.068454,-122.801038
1183,0,,1001155054,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.152011,-122.856720
1184,0,,1001138050,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133752,-122.812399
1185,0,,1001134324,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,7805-0305-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091013,20091014,49.151985,-122.793465
1186,0,,1001139051,,,,,,,,,,,,,,RB14,,,,,,,,,,,,,,,,,,,In Service,3805-4070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091109,20100409,49.142696,-122.845646
1187,0,,1001155115,,,,,,,,,,,,,,RB58R,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.159896,-122.857027
1188,0,,1001149535,,,,,,,,,,,,,,WA50,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.049172,-122.790173
1189,0,,1001157507,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3300-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100423,20100423,49.125980,-122.679733
1190,0,,1001157509,,,,,,,,,,,,,,RB1*50,,,,,,,,,,,,,,,,,,,In Service,1704-3300-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100423,20100423,49.125651,-122.679913
1191,0,,1001155052,,,,,,,,,,,,,,RB51L,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.151803,-122.856946
1192,0,,1001155053,,,,,,,,,,,,,,RB58R,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.151803,-122.856946
1193,0,,1001155056,,,,,,,,,,,,,,RB58L,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.152355,-122.856950
1194,0,,1001155057,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.152407,-122.856999
1195,0,,1001155058,,,,,,,,,,,,,,RB51R,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.152445,-122.856737
1196,0,,1001155059,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.152558,-122.856987
1197,0,,1001155061,,,,,,,,,,,,,,RB58L,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.152739,-122.856722
1198,0,,1001155063,,,,,,,,,,,,,,RB58R,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.152942,-122.856719
1199,0,,1001155068,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.153241,-122.856984
1200,0,,1001155070,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100412,20100413,49.153631,-122.856958
1201,0,,1001137150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Translink,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,20091105,49.175479,-122.723209
1202,0,,1001137151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Translink,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,20091105,49.178644,-122.714012
1203,0,,1001137158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Surrey,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,,49.180929,-122.689322
1204,0,,1001137159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Surrey,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,,49.170097,-122.692882
1205,0,,1001138051,,,,,,,,,,,,,,RB25,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133738,-122.813485
1206,0,,1001138052,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133738,-122.813485
1207,0,,1001138053,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133835,-122.812681
1208,0,,1001138054,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133644,-122.812686
1209,0,,1001138055,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133644,-122.813375
1210,0,,1001138057,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133661,-122.814059
1211,0,,1001138058,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133826,-122.814076
1212,0,,1001138059,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133808,-122.814740
1213,0,,1001138060,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133668,-122.814730
1214,0,,1001140339,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.110354,-122.756740
1215,0,,1001143878,,,,,,,,,,,,West Bound,North,RB55R,,,,,,,,,,,,,,,,,,,In Service,7806-0205-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091216,20091216,49.126410,-122.685684
1216,,,1001145896,,,,,,,,,0,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.213725,-122.816246
1217,0,,1001135560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,7807-0059-00,2009,Surrey,,RB-50 ?,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091026,20091026,49.199122,-122.861984
1218,0,,1001134321,,,,,,,82A Ave,15468,,,,West Bound,North,ID31,,,,,,,,,,,,,,,,,,,In Service,7805-0305-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091013,20091014,49.152798,-122.793730
1219,0,,1001134322,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,7805-0305-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091013,20091014,49.152706,-122.793619
1220,0,,1001135559,,,,,,,,,,,,,,WA50,,,,,,,,,,,,,,,,,,,In Service,7807-0059-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091026,20091026,49.199377,-122.861980
1221,0,,1001151680,,,,,,,,,,,,,,RB23,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.047195,-122.795785
1222,0,,1001134483,,,,,,,,,,,,,,RB5408,,,,,,,,,,,,,,,,,,,In Service,7805-0325-00,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091014,20091014,49.160961,-122.779145
1223,0,,1001139019,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.136412,-122.845636
1224,0,,1001139022,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.137062,-122.845602
1225,0,,1001139064,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.144437,-122.846249
1226,0,,1001139018,,,,,,,,,,,,,,RA2,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.136380,-122.845872
1227,0,,1001139065,,,,,,,,,,,,,,RB23,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.144380,-122.845953
1228,0,,1001139023,,,,,,,,,,,,,,RB25,,,,,,,,,,,,,,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.137062,-122.845602
1229,0,,1001139021,,,,,,,,,,,,,,RB14,,,,,,,,,,,,,,,,,,,In Service,,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.136506,-122.845587
1230,0,,1001139028,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.137402,-122.845372
1231,0,,1001139057,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.144339,-122.845480
1232,0,,1001139024,,,,,,,,,,,,,,RA2,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.136967,-122.845376
1233,0,,1001139037,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.137297,-122.844268
1234,0,,1001139025,,,,,,,,,,,,,,WA36B,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.137056,-122.845456
1235,0,,1001139062,,,,,,,,,,,,,,RA2,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.144639,-122.845962
1236,0,,1001139740,,,,,,,,,,,,,,WA36R,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.144452,-122.845899
1237,0,,1001138076,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133786,-122.808532
1238,0,,1001138077,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133692,-122.808538
1239,0,,1001138078,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133796,-122.809003
1240,0,,1001138079,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133678,-122.809003
1241,0,,1001138084,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3380-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091106,20091106,49.133165,-122.812273
1242,0,,1001155114,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.159342,-122.857027
1243,0,,1001149523,,,,,,,,,,,,,,WA36R,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.051236,-122.792424
1244,0,,1001149532,,,,,,,,,,,,,,WA36R,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.049502,-122.790496
1245,0,,1001149534,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.049183,-122.790410
1246,0,,1001149538,,,,,,,,,,,,,,RB12,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.049273,-122.791674
1247,0,,1001149531,,,,,,,,,,,,,,RB55L,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.049502,-122.790496
1248,0,,1001149525,,,,,,,,,,,,,,WA8B,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.051130,-122.792159
1249,0,,1001149529,,,,,,,,,,,,,,WA36R,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.050165,-122.791235
1250,0,,1001149537,,,,,,,,,,,,,,RB55L,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.048961,-122.790138
1251,0,,1001149536,,,,,,,,,,,,,,WA36R,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.048961,-122.790138
1252,0,,1001151650,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.051099,-122.800680
1253,0,,1001151625,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.054133,-122.803946
1254,0,,1001141738,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.173213,-122.690427
1255,0,,1001141740,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.174059,-122.690711
1256,0,,1001141741,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.173856,-122.690429
1257,0,,1001141742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.173856,-122.690429
1258,0,,1001141743,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.177091,-122.690734
1259,0,,1001141744,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091127,20091127,49.177087,-122.691332
1260,0,,1001141746,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.176972,-122.690149
1261,0,,1001141747,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.177002,-122.690800
1262,0,,1001141748,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.176804,-122.690544
1263,0,,1001143874,,,,,,,,,,,,East Bound,South,RB55L,,,,,,,,,,,,,,,,,,,In Service,7806-0205-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091216,20091216,49.126299,-122.685771
1264,0,,1001143877,,,,,,,,,,,,South Bound,West,RB58R,,,,,,,,,,,,,,,,,,,In Service,7806-0205-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091216,20091216,49.125502,-122.685375
1265,0,,1001156982,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.151679,-122.734598
1266,0,,1001156965,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.148252,-122.739737
1267,0,,1001156968,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.147910,-122.732251
1268,0,,1001157000,,,,,,,,,,,,North Bound,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.158357,-122.734562
1269,0,,1001141739,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.173566,-122.690549
1270,0,,1001156966,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.148180,-122.739795
1271,0,,1001144543,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.106734,-122.738047
1272,0,,1001144770,,,,,,,31 Ave,,,,,West Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7809-0179-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058133,-122.799420
1273,0,,1001141362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,WB12T ?,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.177529,-122.711567
1274,0,,1001156955,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.147821,-122.734814
1275,0,,1001157001,,,,,,,,,,,,North Bound,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.158752,-122.734779
1276,0,,1001150530,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100219,20100219,49.170738,-122.812413
