,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
17,, , ,,,,, ,Landscape Buffer Strips,,East Newton South,Approved,Neighbourhood Concept Plan,1997
18,, , ,20141204,15,,UPA, ,Townhouses (max. 15 u.p.a.),,East Newton South,Approved,Neighbourhood Concept Plan,1997
19,, , ,,,,, ,Parks & Open Space,,East Newton South,Approved,Neighbourhood Concept Plan,1997
20,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
21,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
22,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
23,20140730,Amended From Urban Single Family Residential to Single Family Small Lots,RES.R14-1375 ,20140730,,,,7912-0333-00,Single Family Small Lots,20140730,East Newton South,Approved,Neighbourhood Concept Plan,1997
24,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
25,20070611,From Urban Single Family to Single Family Small Lots,R07-1679,,,,,7906-0184-00,Single Family Small Lots,,East Newton South,Approved,Neighbourhood Concept Plan,1997
26,, , ,,,,, ,Landscape Buffer Strips,,East Newton South,Approved,Neighbourhood Concept Plan,1997
27,, , ,20141204,15,,UPA, ,Townhouses (max. 15 u.p.a.),20171222,East Newton South,Approved,Neighbourhood Concept Plan,1997
28,20171218,Amended From Townhouses (max. 15 u.p.a.) to Single Family Small Lots, ,20171222,,,,7913-0281-00,Single Family Small Lots,20171222,East Newton South,Approved,Neighbourhood Concept Plan,1997
29,20160627,Amended From Townhouses (max. 15 u.p.a.) to Single Family Small Lots,,,,,,7914-0178-00,Single Family Small Lots,20160802,East Newton South,Approved,Neighbourhood Concept Plan,1997
30,, , ,,,,, ,Urban Single Family Residential,20130319,East Newton South,Approved,Neighbourhood Concept Plan,1997
31,, , ,,,,, ,Half Acre Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
