,AAS_ID,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DATE_CLOSED,DATE_CONSTRUCTED,DESCRIPTION,DESIGNATION,DISASTER_RESPONSE_ROUTE,FACILITYID,GCNAME,GCPREDIR,GCROADS,GCSUFDIR,GCTYPE,GIS_ENTRY_STAGE,GREENWAY,INSERVICE_COST,INSERVICE_DATE,LEFTFROM,LEFTTO,LEGACYID,LIFECYCLE_COST,LOCATION,MAINTENANCE_RESPONSIBILITY,MAJOR_ROAD_NETWORK,MAP_PAGE,MATERIAL,MOD_DATE,NO_LANE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PARK_LEGACY_ID,PARK_OWNERSHIP,PAVING_DATE,PROJECT_NO,RD_CLASS,RIGHTFROM,RIGHTTO,ROADCODE,ROAD_CENTRELINE_TYPE,ROAD_CENTRELINE_TYPE2,ROAD_NAME,ROW_WIDTH,SPEED,STATUS,STATUS_DATE,STATUS_PARKS,STREETSWEEPING_ROUTE,STRUCTURES_INSPECTION_ROUTE,TRUCK_ROUTE,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
641,,,,,19990922,,,,,None,1000982917,99,,HWY 99,,HWY,,,,,1601,2399,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,1602,2398,49901,0,Road,No 99 Hwy,,100,Open,,,,,Dangerous Goods Routes,,,,,,
642,,,,,19990922,,,,,Primary,1000975210,176,,HWY 15,,ST,,,,,8091,8697,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,8178,8692,17601,0,Road,Hwy 15,,80,Open,,,,,Dangerous Goods Routes,,,,,,
643,,,,,19990922,,,,,None,1000983838,1,,HWY 1,,HWY,,,,,19201,19599,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,19200,19598,40101,0,Road,No 1 Hwy,,100,Open,,,,,Dangerous Goods Routes,,,,,,
644,,,,,19870917,,,,,None,1000977937,17,,HWY 17 (SOUTH FRASER PERIMETER RD),,HWY,,,,,11121,11193,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,11122,11194,11201,0,Road,Hwy 17 (South Fraser Perimeter Rd),30,80,Open,,,,,Dangerous Goods Routes,,,,2013,,
645,,,,,20060504,,,,,None,1000985413,103A,,103A AVE,,AVE,,,,,11901,11999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,11902,11998,10350,0,Road,103A Ave,24,50,Open,,,NORTH BRIDGEVIEW,,Truck Routes,,,,2009,,
646,,,,,20140610,,,,,,1001752792,,,,,,Initial AB,,,,,,,,,Engineering,Yes,,Asphalt,20171206,1,,,Engineering,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Truck Routes,,,,2013,,
647,,,,,19960930,,,,Translink,None,1000977075,120,,120 ST,,ST,,,,,5901,6069,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,5902,6070,12000,0,Road,120 St,34,60,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,2009,,
648,,,,,19870901,,,,Translink,None,1000980580,120,,120 ST,,ST,,,,,6073,6199,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,6072,6198,12000,0,Road,120 St,34,60,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,2009,,
649,,,,,19900914,,,,,None,1000981675,72,,72 AVE,,AVE,,,,,12001,12099,,,,Engineering,No,,Asphalt,20171206,5,,,Engineering,Surrey,,,,,Arterial,12002,12098,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,1994,,
650,,,,,19910225,,,,,None,1000979299,80,,80 AVE,,AVE,,,,,12051,12101,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12052,12110,08000,0,Road,80 Ave,30,60,Open,,,,,Truck Routes,,,,1999,,
651,,,,,19870917,,,,Translink,None,1000976678,120,,120 ST,,ST,,,,,8801,8999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,8802,8998,12000,0,Road,120 St,34,60,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,1973,,
652,,,,,19960401,,,,Translink,None,1000979597,120,,120 ST,,ST,,,,,9201,9249,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,9200,9250,12000,0,Road,120 St,34,60,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,1973,,
653,38,,,,19870917,20050915,20030612,,Translink,None,1000976510,120,,120 ST,,ST,,,,,9601,9653,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,9602,9654,12000,0,Road,120 St,34,60,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,1966,,
654,,Offset Centreline Designation,,,20130708,,,,,,1001605555,OLD YALE,,OLD YALE RD,,RD,Initial AB,,,,12071,12099,,,,,,,Asphalt,20171206,2,,,,Surrey,,,,,Arterial,12072,12098,80103,0,Road,Old Yale Rd,37.5,50,Open,,,,,Truck Routes,,,,2013,,
655,,Offset Centreline Designation,,,20130708,,,,,,1001605560,OLD YALE,,OLD YALE RD,,RD,Initial AB,,,,12201,12249,,,,,,,Asphalt,20171206,2,,,,Surrey,,,,,Arterial,12202,12248,80103,0,Road,Old Yale Rd,37.5,50,Open,,,,,Truck Routes,,,,2004,,
656,,,,,19970225,,,,Translink,None,1000981693,SCOTT,,SCOTT RD,,RD,,,,,10911,10959,,,,Engineering,Yes,,Asphalt,20171206,6,,,Engineering,Surrey,,,,,Arterial,10912,10958,12002,0,Road,Scott Rd,42,60,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,1995,,
657,,,,,19940526,,,,,None,1000972590,SCOTT,,SCOTT RD,,RD,,,,,11091,11149,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,11092,11148,12002,0,Road,Scott Rd,30,60,Open,,,TRANSLINK - SCOTT RD EXCH,,Truck Routes,,,,2012,,
658,,,,,19990922,,,,,Primary,1000980303,58,,58 AVE,,AVE,,,,,12451,12499,,,,Mainroad,Yes,,Asphalt,20171206,2,,,Mainroad,Provincial,,,,,Provincial Highway,12452,12498,05601,0,Road,Highway 10 (58 Ave),,80,Open,,,,,Dangerous Goods Routes,,,,,,
659,,,,,19990922,,,,,Primary,1000983768,58,,58 AVE,,AVE,,,,,12501,12599,,,,Mainroad,Yes,,Asphalt,20171206,2,,,Mainroad,Provincial,,,,,Provincial Highway,12502,12598,05601,0,Road,Highway 10 (58 Ave),,80,Open,,,,,Dangerous Goods Routes,,,,,,
660,,,,,19920218,,,,,None,1000985433,72,,72 AVE,,AVE,,,,,12401,12499,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12402,12498,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,1984,,
661,,,,,19870903,,,,,None,1000973544,80,,80 AVE,,AVE,,,,,12501,12637,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12502,12638,08000,0,Road,80 Ave,30,60,Open,,,,,Truck Routes,,,,1976,,
662,,,,,19870904,,,,Translink,Secondary,1000976773,88,,88 AVE,,AVE,,,,,12601,12699,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12602,12698,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T2 CURBS,,Truck Routes,,,,2003,,
663,727,,,,19870813,20050915,20061030,,,None,1000985009,16,,16 AVE,,AVE,,,,,12901,12999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12902,12998,01600,0,Road,16 Ave,30,50,Open,,,,,Truck Routes,,,,1998,,
664,,,,,19870916,,,,Translink,None,1000981425,96,,96 AVE,,AVE,,,,,12907,12999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12908,12998,09600,0,Road,96 Ave,30,50,Open,,,TRANSLINK - T2 CURBS,,Truck Routes,,,,1966,,
665,,,,,19870813,,,,,None,1000978511,16,,16 AVE,,AVE,,,,,13001,13099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,13002,13098,01600,0,Road,16 Ave,30,50,Open,,,,,Truck Routes,,,,1989,,
666,,,,,19870901,,,,,None,1000980541,72,,72 AVE,,AVE,,,,,13001,13199,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13002,13198,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,1994,,
667,,,,,19961107,,,,,None,1000982630,132,,132 ST,,ST,,,,,8151,8249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8152,8248,13200,0,Road,132 St,30,60,Open,,,,,Truck Routes,,,,1976,,
668,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,,,,,None,1000984966,132,,132 ST,,ST,,,,,9823,9847,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9824,9846,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1973,,
669,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,20050915,20061030,,,None,1000980557,132,,132 ST,,ST,,,,,9851,9899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9852,9898,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1973,,
670,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,,,,,None,1000977159,132,,132 ST,,ST,,,,,9901,9949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9902,9948,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1973,,
671,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,,,,,None,1000974052,132,,132 ST,,ST,,,,,10051,10099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10052,10098,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1963,,
672,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,,,,,None,1000975089,132,,132 ST,,ST,,,,,10101,10197,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10102,10196,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1997,,
673,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,,,,,None,1000978721,132,,132 ST,,ST,,,,,10351,10399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10352,10398,13200,0,Road,132 St,30,50,Open,,,CITY CENTRE - CONTRACT CURBS,,Truck Routes with Restrictions,,,,1963,,
674,,Truck Route restricted to 7:00am to 6:00pm,,,19870928,,,,,None,1000980312,132,,132 ST,,ST,,,,,10979,11007,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,11002,11006,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1963,,
675,,,,,19870916,,,,Translink,None,1000980341,96,,96 AVE,,AVE,,,,,13405,13449,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13406,13448,09600,0,Road,96 Ave,30,50,Open,,,TRANSLINK - T2 CURBS,,Truck Routes,,,,2005,,
676,495,,,,19870903,,,,Translink,Secondary,1000981815,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,7201,7299,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,7202,7298,13601,0,Road,King George Blvd,42,60,Open,,,TRANSLINK - T2/T4 CURBS,,Dangerous Goods Routes,,,,1993,,
677,495,,,,19900316,,,,Translink,Secondary,1000976817,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,7351,7399,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,7352,7398,13601,0,Road,King George Blvd,42,60,Open,,,TRANSLINK - T2/T4 CURBS,,Dangerous Goods Routes,,,,1993,,
678,137,,,,19870928,,,,Translink,Secondary,1000979538,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,10451,10499,,,,Engineering,Yes,,Asphalt,20171206,6,,,Engineering,Surrey,,,,,Arterial,10452,10498,13601,0,Road,King George Blvd,37,60,Open,,,CITY CENTRE - CONTRACT CURBS,,Dangerous Goods Routes,,,,1963,,
679,,,,,19951222,,,,Translink,None,1000985542,FRASER,,FRASER HWY,,HWY,,,,,13801,13999,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,13802,13998,00101,0,Road,Fraser Hwy,42,60,Open,,,,,Dangerous Goods Routes,,,,2006,,
680,,,,,19970425,,,,Translink,None,1000974085,104,,104 AVE,,AVE,,,,,13669,13689,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13696,13718,10400,0,Road,104 Ave,42,60,Open,,,CITY CENTRE - CONTRACT CURBS,,Truck Routes,,,,1963,,
681,,,,,19870813,,,,,None,1000974977,16,,16 AVE,,AVE,,,,,14001,14199,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14002,14198,01600,0,Road,16 Ave,30,50,Open,,,,,Truck Routes,,,,1973,,
682,617,Offset Centreline Designation,,,19961029,,,,,None,1000977969,140,,140 ST,,ST,,,,,10071,10091,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10080,10090,14000,0,Road,140 St,30,50,Open,,,,,Truck Routes,,,,1972,,
683,617,Offset Centreline Designation,,,19870923,,,,,None,1000980702,140,,140 ST,,ST,,,,,10251,10269,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10250,10268,14000,0,Road,140 St,30,50,Open,,,,,Truck Routes,,,,1972,,
684,617,Offset Centreline Designation,,,19870923,,,,,None,1000985169,140,,140 ST,,ST,,,,,10271,10299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10270,10298,14000,0,Road,140 St,30,50,Open,,,,,Truck Routes,,,,1972,,
685,,,,,19870923,,,,,None,1000980894,140,,140 ST,,ST,,,,,10351,10399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10352,10398,14000,0,Road,140 St,30,50,Open,,,,,Truck Routes,,,,1972,,
686,,,,,19870923,,,,Translink,None,1000981882,104,,104 AVE,,AVE,,,,,13901,13999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13902,13998,10400,0,Road,104 Ave,42,60,Open,,,TRANSLINK - T5 CURBS,,Truck Routes,,,,1963,,
687,,Truck Route restricted to vehicles less than 3.2 m wide,,,19870925,,,,Translink,None,1000985029,108,,108 AVE,,AVE,,,,,13951,13999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13952,13998,10800,0,Road,108 Ave,32,60,Open,,,TRANSLINK - T5 CURBS,,Truck Routes with Restrictions,,,,1963,,
688,,,,,19870831,,,,Translink,None,1000979102,64,,64 AVE,,AVE,,,,,14377,14377,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14202,14398,06400,0,Road,64 Ave,30,60,Open,,,TRANSLINK - T4 CURBS,,Truck Routes,,,,2004,,
689,,,,,20160627,,,,Translink,Secondary,1001881828,96,,96 AVE,,AVE,,,,,14201,14299,1000976317,0,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14202,14298,09600,0,Road,96 Ave,30,60,Open,,,TRANSLINK - T5/T8 CURBS,,Truck Routes,,,,2006,,0
690,,,,,19940104,,,,Translink,None,1000973907,104,,104 AVE,,AVE,,,,,14201,14299,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14202,14298,10400,0,Road,104 Ave,42,60,Open,,,TRANSLINK - T5 CURBS,,Truck Routes,,,,1982,,
691,,,,,20001010,,,,,None,1000973829,HIGHWAY INTERCHANGE,,,,,,,,,,,,,,Engineering,Yes,,Asphalt,20171206,1,,,Engineering,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Dangerous Goods Routes,,,,,,
692,,,,,20001010,,,,,None,1000983848,HIGHWAY INTERCHANGE,,,,,,,,,,,,,,Engineering,Yes,,Asphalt,20171206,1,,,Engineering,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Dangerous Goods Routes,,,,,,
693,,,,,20080410,20050915,20030612,,,Primary,1000983384,56,,56 AVE,,AVE,,,,,14281,14391,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,14280,14390,05603,0,Road,Highway 10 (56 Ave),,60,Open,,,,,Dangerous Goods Routes,,,,,,
694,721,,,,19891127,,,,,None,1000973063,72,,72 AVE,,AVE,,,,,14401,14599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,14402,14598,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,2005,,
695,,,,,20001010,,,,,None,1000978958,HIGHWAY INTERCHANGE,,,,,,,,,,,,,,Engineering,Yes,,Asphalt,20171206,1,,,Engineering,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Dangerous Goods Routes,,,,,,
696,,,,,19870817,,,,Translink,Secondary,1000985146,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,4401,4799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,4402,4798,13601,0,Road,King George Blvd,48,70,Open,,,TRANSLINK - T5/T3 CURBS,,Dangerous Goods Routes,,,,2013,,
697,,,,,19870902,,,,,None,1000974398,72,,72 AVE,,AVE,,,,,15049,15199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,15048,15198,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,2006,,
698,,,,,19870904,,,,Translink,None,1000974725,88,,88 AVE,,AVE,,,,,15001,15099,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15002,15098,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1976,,
699,,Offset Centreline Designation,,,20121213,20050915,20061030,,Translink,None,1001561548,FRASER,,FRASER HWY,,HWY,,,,,14901,14999,1000982598,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14902,14998,00101,0,Road,Fraser Hwy,42,60,Open,,,TRANSLINK - T8 CURBS,,Dangerous Goods Routes,,,,1973,,
700,,,,,19870908,,,,Translink,Secondary,1000985098,96,,96 AVE,,AVE,,,,,15001,15099,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15002,15098,09600,0,Road,96 Ave,30,60,Open,,,TRANSLINK - T5/T8 CURBS,,Truck Routes,,,,1978,,
701,,,,,19870812,,,,Translink,Secondary,1000979130,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,2601,2697,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,2602,2698,13601,0,Road,King George Blvd,48,60,Open,,,TRANSLINK - T5 CURBS,,Dangerous Goods Routes,,,,2014,,
702,,,,,19870817,,,,Translink,Secondary,1000975895,152,,152 ST,,ST,,,,,3601,3999,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,3602,3998,15200,0,Road,152 St,30,70,Open,,,TRANSLINK - T6 CURBS,,Truck Routes,,,,2009,,
703,,,,,19870818,,,,Translink,Secondary,1000981259,152,,152 ST,,ST,,,,,5271,5449,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,5270,5448,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T6 CURBS,,Truck Routes,,,,1996,,
704,,,,,20170503,,,,Translink,Secondary,1001929817,152,,152 ST,,ST,,,,,5651,5749,1000974451,0,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,5652,5748,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T6 CURBS,,Truck Routes,,,,1997,,0
705,,,,,20090910,,20091208,,,Primary,1001131542,56,,56 AVE,,AVE,Final AB,,,,15201,15349,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,7807-0013-00,Provincial Highway,15202,15348,05603,0,Road,Highway 10 (56 Ave),,80,Open,,,,,Dangerous Goods Routes,,,,2009,,
706,,,,,19870831,20050915,20030612,,Translink,Secondary,1000972643,152,,152 ST,,ST,,,,,6001,6199,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,6002,6198,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T6 CURBS,,Truck Routes,,,,1998,,
707,162,,,,19870902,,,,Translink,Secondary,1000976649,152,,152 ST,,ST,,,,,6601,6649,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,6602,6648,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1972,,
708,,,,,20091203,,,,Translink,Secondary,1001142464,152,,152 ST,,ST,,,,,6801,7049,1000981708,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,6802,7048,15200,0,Road,152 St,30,70,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1972,,
709,523,,,,20011108,,,,Translink,Secondary,1000973446,152,,152 ST,,ST,,,,,8171,8199,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,8172,8198,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1990,,
710,715,Offset Centreline Designation,,,19870908,,,,Translink,Secondary,1000974260,152,,152 ST,,ST,,,,,8801,9015,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,8802,9016,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1979,,
711,,,,,19970130,20050915,20030612,,Translink,Secondary,1000981721,152,,152 ST,,ST,Final AB,,,,10701,10849,,,,Provincial,Yes,,Asphalt,20171206,4,,,Provincial,Provincial,,,,,Provincial Highway,10702,10848,15200,0,Road,152 St,,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,,,
712,,Offset Centreline Designation,,,20121213,,,,Translink,None,1001561543,FRASER,,FRASER HWY,,HWY,,,,,15355,15409,1000976019,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15334,15420,00101,0,Road,Fraser Hwy,42,60,Open,,,,,Dangerous Goods Routes,,,,2015,,
713,,Offset Centreline Designation,,,20121213,,,,Translink,None,1001561551,FRASER,,FRASER HWY,,HWY,,,,,15437,15453,1000974589,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15428,15428,00101,0,Road,Fraser Hwy,42,60,Open,,,,,Dangerous Goods Routes,,,,2015,,
714,,Offset Centreline Designation,,,20121213,,,,Translink,None,1001561563,FRASER,,FRASER HWY,,HWY,,,,,15471,15599,1000980075,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15472,15598,00101,0,Road,Fraser Hwy,42,60,Open,,,TRANSLINK - T7 CURBS,,Dangerous Goods Routes,,,,2015,,
715,271,,,,19870908,,,,Translink,Secondary,1000984458,96,,96 AVE,,AVE,,,,,15401,15499,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15402,15498,09600,0,Road,96 Ave,30,60,Open,,,,,Truck Routes,,,,1978,,
716,271,,,,19870923,,,,Translink,None,1000982405,104,,104 AVE,,AVE,,,,,15451,15549,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15452,15548,10400,0,Road,104 Ave,42,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1994,,
717,,,,,19990922,,,Translink Toll Hwy,Translink,None,1000981951,1,,HWY 1,,HWY,,,,,15601,15699,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,15602,15698,40101,0,Road,No 1 Hwy,,90,Open,,,,,Dangerous Goods Routes,,,,,,
718,,Offset Centreline Designation,,,20121213,,,,Translink,None,1001561560,FRASER,,FRASER HWY,,HWY,,,,,15801,15881,1000982680,,,Engineering,Yes,,Asphalt,20180612,4,,,Engineering,Surrey,,,,,Arterial,15802,15878,00101,0,Road,Fraser Hwy,42,60,Open,,,TRANSLINK - T7 CURBS,,Dangerous Goods Routes,,,,2008,,
719,271,,,,19870923,,,,Translink,None,1000984178,104,,104 AVE,,AVE,,,,,15701,15799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15702,15798,10400,0,Road,104 Ave,42,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1993,,
720,,,,,19990922,,,Translink Toll Hwy,Translink,None,1000985287,1,,HWY 1,,HWY,,,,,15701,15799,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,15700,15798,40101,0,Road,No 1 Hwy,,90,Open,,,,,Dangerous Goods Routes,,,,,,
721,,Offset Centreline Designation,,,19870806,,,,,Secondary,1000978070,8,,8 AVE,,AVE,,,,,16001,16349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16002,16348,00800,0,Road,8 Ave,24,60,Open,,,,,Truck Routes,,,,1979,,
722,244,,,,19870904,,,,,None,1000983236,160,,160 ST,,ST,,,,,8531,8599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8530,8590,16000,0,Road,160 St,30,60,Open,,,,,Truck Routes,,,,1990,,
723,385,,,,19970203,,,,Translink,None,1000984255,88,,88 AVE,,AVE,,,,,16101,16199,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16102,16198,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,2015,,
724,395,,,,19880810,,,,,None,1000972809,160,,160 ST,,ST,,,,,9101,9199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9102,9198,16000,0,Road,160 St,30,60,Open,,,,,Truck Routes,,,,1991,,
725,,,,,19870923,,,,,None,1000973964,160,,160 ST,,ST,,,,,9971,9999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9972,9998,16000,0,Road,160 St,30,60,Open,,,,,Truck Routes,,,,1978,,
726,296,,,,19870807,,,,Translink,None,1000979722,16,,16 AVE,,AVE,,,,,16141,16199,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,16142,16198,01600,0,Road,16 Ave,37,60,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,1991,,
