,ANCILLARYROLE,ENABLED,ASSEMBLY_TYPE,ASSEMBLY_TYPE2,BLOWOFF_TYPE,FACILITYID,LEGACYID,NODE_NO,CHAMBER1_SIZE,CHAMBER1_MATERIAL,CHAMBER2_SIZE,CHAMBER2_MATERIAL,VALVE_TYPE,VALVE_SIZE,VALVE_MAKE,VALVE_MODEL,VALVE_MATERIAL,VALVE_LOCATION,BFP_TYPE,BFP_SIZE,AIR_VALVE_TYPE,AIR_VALVE_SIZE,AIR_VALVE_MAKE,AIR_VALVE_MODEL,AIR_VALVE_MATERIAL,AIR_VALVE_LOCATION,DRAIN_SYSTEM,EXTERNAL_VENTING,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
131,,1,0,Air Valve,,1000275127,16278,1424003463,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,142A ST & GREENCREST DR,,Initial AB,,,,,,20020502,20141231,49.065661,-122.827649
132,,1,0,Air Valve,,1000275111,16262,1366103371,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,137 ST & 34 AVE,,Initial AB,,,,,,20020502,20141231,49.064010,-122.843604
133,,1,0,Air Valve,,1000275108,16259,1396403500,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,140 ST & 35 AVE,,Initial AB,,,,,,20020502,20141231,49.066330,-122.835248
134,,1,0,Air Valve,,1000275105,16256,1432503655,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,ELGIN RD & 37 AVE,,Initial AB,,,,,,20020502,20141231,49.069117,-122.825276
135,,1,0,Air Valve,,1000275090,16240,1431203922,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,NICOMEKL RD & 39 AVE,,Initial AB,,,,,,20020502,20141231,49.073966,-122.825647
136,,1,0,Air Valve,,1000275089,16238,1409003485,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,GREENCREST DR & 141 ST,,Initial AB,,,,,,20020502,20141231,49.066064,-122.831778
137,,1,0,Air Valve,,1000275088,16237,1409403485,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,GREENCREST DR & 141 ST,,Initial AB,,,,,,20020502,20141231,49.066053,-122.831670
138,,1,0,Air Valve,,1000275085,16234,1422903464,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,142A ST & GREENCREST DR,,Initial AB,,,,,,20020502,20141231,49.065667,-122.827967
139,,1,0,Air Valve,,1000275083,16232,1408903421,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,141 ST & 35 AVE,,Initial AB,,,,,,20020502,20141231,49.064906,-122.831825
140,,0,0,Air Valve,,1000270996,3817,1255809676,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020425,20081107,49.178141,-122.873684
141,,1,0,Air Valve,,1000265935,10751,1920208294,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,192 ST & 82A AVE,,Initial AB,,,,,,20020501,20141231,49.152784,-122.690472
142,,1,2,Blowoff,,1001566476,,1365010010,,,,,,50,,,,,,,,,,,,,,,In Service,7804-0434-00,2012,Surrey,,,Initial AB,,,,,,20130205,20130205,49.184153,-122.843547
143,,1,0,Air Valve,,1000265934,10750,1931308293,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,193 ST & 82 AVE,,Initial AB,,,,,,20020501,20141231,49.152769,-122.687414
144,,1,0,Air Valve,,1000271026,3858,1210909769,,,,,,,,,,,,,,50,,,,,,,Abandoned,0049,2006,Surrey,,,Final AB,,,,,,20020425,20071221,49.179844,-122.886090
145,,1,0,Air Valve,,1000264252,918,1560111230,150,PVC,,,,,,,,,,,,25,,,,,,,In Service,,2006,Surrey,156 ST & 112 AVE,,Initial AB,,,,,,20020423,20141231,49.206146,-122.789583
146,,1,2,Blowoff,,1000835367,,1765910141,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0086-00,2007,Surrey,,,Final AB,,,,,,20071019,20071019,49.186321,-122.732866
147,,1,2,Blowoff,,1000838892,,1513706286,,,,,,50,,,,,,,,,,,,,,,In Service,7802-0392-00,2006,Surrey,,,Final AB,,,,,,20071212,20071212,49.116707,-122.802767
148,,1,2,Blowoff,,1000840106,,1959105393,,,,,,50,,,,,,,,,,,,,,,In Service,7806-0067-00,2007,Surrey,,,Final AB,,,,,,20071220,20071220,49.100265,-122.680086
149,,1,2,Blowoff,,1000840407,,1636600892,,,,,,50,,,,,,,,,,,,,,,In Service,7806-0312-00,2007,Surrey,,,Final AB,,,,,,20071221,20071221,49.019021,-122.769339
150,,1,2,Blowoff,,1000843668,,1202408327,,,,,,200,,,,,,,,,,,,,,,In Service,7803-0233-00,2006,Surrey,,,Final AB,,,,,,20080201,,49.153741,-122.888507
151,,1,2,Blowoff,,1000843669,,1202708330,,,,,,50,,,,,,,,,,,,,,,In Service,7803-0233-00,2008,Surrey,,,Final AB,,,,,,20080201,20080201,49.153801,-122.888423
152,,1,2,Blowoff,,1000275850,21512,1814906673,,,,,,50,,,,,,,,,,,,,,,In Service,7800-0028-00,2001,Surrey,,,Final AB,,,,,,20021118,,49.123530,-122.719693
153,,1,2,Blowoff,,1000275851,21513,1821006673,,,,,,50,,,,,,,,,,,,,,,In Service,7800-0028-00,2001,Surrey,,,Final AB,,,,,,20021118,,49.123522,-122.718000
154,,1,2,Blowoff,,1000275853,21515,1824906669,,,,,,50,,,,,,,,,,,,,,,In Service,7800-0028-00,2001,Surrey,,,Final AB,,,,,,20021118,,49.123459,-122.716939
155,,1,2,Blowoff,,1000275856,21585,1786506538,,,,,,50,,,,,,,,,,,,,,,In Service,7801-0119-00,2002,Surrey,,,Final AB,,,,,,20030203,20071221,49.121108,-122.727534
156,,1,2,Blowoff,,1000275858,21890,1835506458,,,,,,50,,,,,,,,,,,,,,,In Service,7800-0138-00,2002,Surrey,,,Final AB,,,,,,20030505,,49.119627,-122.714024
157,,1,0,Air Valve,,1000265931,10747,1944208043,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,194 ST & 80 AVE,,Initial AB,,,,,,20020501,20141231,49.148236,-122.683883
158,,1,2,Blowoff,,1000275864,23965,1835906675,,,,,,50,,,,,,,,,,,,,,,In Service,7804-0126-00,2006,Surrey,,,Final AB,,,,,,20060306,20071221,49.123551,-122.713893
159,,1,0,Air Valve,,1000265925,10741,1939508043,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,194 ST & 80 AVE,,Initial AB,,,,,,20020501,20141231,49.148230,-122.685178
160,,1,2,Blowoff,,1000276042,20349,1459405716,,,,,,50,,,,,,,,,,,,,,,In Service,1297-5030-00,1997,Surrey,,,Final AB,,,,,,20020712,,49.106405,-122.817774
161,,1,2,Blowoff,,1000849941,,1438303592,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0211-00,2008,Surrey,,,Final AB,,,,,,20080509,20080509,49.067988,-122.823715
162,,1,0,Air Valve,,1000265923,10739,1919108165,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,192 ST & 81 AVE,,Initial AB,,,,,,20020501,20141231,49.150461,-122.690789
163,,1,0,Air Valve,,1000265921,10737,1905008038,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,190 ST & 80 AVE,,Initial AB,,,,,,20020501,20141231,49.148158,-122.694685
164,,1,0,Air Valve,,1000265909,10725,1908108648,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,191 ST & 86 AVE,,Initial AB,,,,,,20020501,20141231,49.159194,-122.693761
165,,1,0,Air Valve,,1000265906,10722,1887208646,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,189 ST & 86 AVE,,Initial AB,,,,,,20020501,20141231,49.159178,-122.699540
166,,1,0,Air Valve,,1000265904,10720,1919708307,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,192 ST & 82A AVE,,Initial AB,,,,,,20020501,20141231,49.153028,-122.690599
167,,1,0,Air Valve,,1001811394,,1376011647,,,,,,25,,,,,,,,,,,,,,,In Service,SFPR Seg. 7,2013,Surrey,,In 1200 MH,Final AB,,,,,,20150305,20150305,49.213777,-122.840396
168,,1,0,Air Valve,,1000278262,13213,1910007030,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.129922,-122.693430
169,,1,0,Air Valve,,1000278280,13231,1841106954,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.128598,-122.712438
170,,1,0,Air Valve,,1000273168,19186,1560202350,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,156 ST & 24 AVE,,Initial AB,,,,,,20020503,20141231,49.045457,-122.790251
171,,1,0,Air Valve,,1000273347,7515,1463609117,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,147 ST & 91 AVE,,Initial AB,,,,,,20020429,20141231,49.167956,-122.816377
172,,1,2,Blowoff,,1000276091,23552,1473105790,,,,,,50,,,,,,,,,,,,,,,In Service,7802-0360-00,2004,Surrey,,,Final AB,,,,,,20050308,20071221,49.107747,-122.813981
173,,1,2,Blowoff,,1000276092,23553,1477405771,,,,,,50,,,,,,,,,,,,,,,In Service,7802-0360-00,2004,Surrey,,,Final AB,,,,,,20050308,20071221,49.107389,-122.812803
174,,1,2,Blowoff,,1000276105,23948,1511106150,,,,,,50,,,,,,,,,,,,,,,In Service,7803-0054-00,2005,Surrey,,,Final AB,,,,,,20060210,20071221,49.114246,-122.803484
175,,1,2,Blowoff,,1000276127,24120,1492005958,,,,,,50,,,,,,,,,,,,,,,In Service,7803-0214-00,2005,Surrey,,,Final AB,,,,,,20060529,20081010,49.110777,-122.808763
176,,1,2,Blowoff,,1000276130,24123,1499405958,,,,,,50,,,,,,,,,,,,,,,In Service,7803-0214-00,2005,Surrey,,,Final AB,,,,,,20060606,20081010,49.110763,-122.806716
177,,1,2,Blowoff,,1000276583,23628,1279810583,,,,,,50,,,,,,,,,,,,,,,In Service,7885-0770-00,1987,Surrey,,,Final AB,,,,,,20050505,20071221,49.194539,-122.867023
178,,1,2,Blowoff,,1000276843,23453,1193609831,,,,,,50,,,,,,,,,,,,,,,In Service,7802-0233-00,2004,Surrey,,,Final AB,,,,,,20041220,,49.180967,-122.890844
179,,1,0,Air Valve,,1000273342,7510,1463309241,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,146A ST & 92 AVE,,Initial AB,,,,,,20020429,20141231,49.170196,-122.816447
180,,1,0,Air Valve,,1000273323,7490,1503309233,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,92 AVE & 150 ST,,Initial AB,,,,,,20020429,20141231,49.170032,-122.805406
181,,1,0,Air Valve,,1000273320,7487,1511309233,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,151A ST & 92A AVE,,Initial AB,,,,,,20020429,20141231,49.170028,-122.803205
182,,1,0,Air Valve,,1000273295,7462,1493809359,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,149A ST & 93A AVE,,Initial AB,,,,,,20020429,20141231,49.172306,-122.808018
183,,1,0,Air Valve,,1000273258,3119,1127109912,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,ROBSON RD & PLYWOOD RD,,Initial AB,,,,,,20020425,20141231,49.182447,-122.909213
184,,1,0,Air Valve,,1000273256,3117,1135710157,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,114 ST & 101 AVE,,Initial AB,,,,,,20020425,20141231,49.186872,-122.906815
185,,1,0,Air Valve,,1000273233,21249,1521301710,,,,,,,,,,,,,,200,,,,,,,In Service,0786,2006,Surrey,152 ST & 17A AVE,,Final AB,,,,,,20020926,20141231,49.033886,-122.800988
186,,1,0,Air Valve,,1000273185,19203,1599902349,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,24 AVE & 160 ST,,Initial AB,,,,,,20020503,20141231,49.045420,-122.779316
187,,1,0,Air Valve,,1000273183,19201,1547902350,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,KING GEORGE BLVD & 24 AVE,,Initial AB,,,,,,20020503,20141231,49.045460,-122.793633
188,,1,0,Air Valve,,1000280987,730,1417711246,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,142 ST & 112 AVE,,Initial AB,,,,,,20020423,20141231,49.206490,-122.828909
189,,1,2,Blowoff,,1001830168,,1342507666,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20150706,20150706,49.141733,-122.849876
190,,1,2,Blowoff,,1000270680,15807,1929305688,,,,,,50,,,,,,,,,,,,,,,In Service,1200-6050-00,2001,Surrey,,SEE WD-079-026,Final AB,,,,,,20020725,,49.105630,-122.688267
191,,1,2,Blowoff,,1000270737,15865,1924605649,,,,,,50,,,,,,,,,,,,,,,Abandoned,1200-6050-00,2001,Surrey,,SEE WD-079-026,Final AB,,,,,,20020725,,49.104931,-122.689567
192,,1,0,Air Valve,,1000280984,727,1424711211,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,COVENTRY RD & MELROSE DR,,Initial AB,,,,,,20020423,20141231,49.205858,-122.826991
193,,1,1,Blowdown,,1001883113,,1544602364,,,,,,150,,,,,,,,,,,,,,,In Service,1212-5020-00,2016,Surrey,,,Initial AB,,,,,,20160711,20160711,49.045704,-122.794521
194,,1,2,Blowoff,,1001835092,,1295105952,,,,,,50,,,,,,,,,,,,,,,In Service,7804-0329-00,2015,Surrey,,,Initial AB,,,,,,20150820,20150820,49.110744,-122.863032
195,,1,0,Air Valve,,1001788255,,1521002021,,,,,,,,,,,,,,50,,,,,,,In Service,1212-5030-00,2016,Surrey,,,Initial AB,,,,,,20160711,20160711,49.039518,-122.801048
196,,1,0,Air Valve,,1000267827,4359,1357410203,,,,,,,,,,,,,,200,,,,,,,Abandoned,1299-620,2006,Surrey,,SEE-WD-021-053,Final AB,,,,,,20020425,20080312,49.187639,-122.845623
197,,1,0,Air Valve,,1000280964,707,1425611623,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,142 ST & MCBRIDE DR,,Initial AB,,,,,,20020423,20141231,49.213313,-122.826695
198,,1,0,Air Valve,,1000280963,706,1422011636,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,KING RD & MCBRIDE DR,,Initial AB,,,,,,20020423,20141231,49.213549,-122.827686
199,,1,0,Air Valve,,1000280956,699,1407211280,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,GROSVENOR RD & KINDERSLEY DR,,Initial AB,,,,,,20020423,20141231,49.207117,-122.831820
200,,1,0,Air Valve,,1000270073,15911,1199605456,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,NEW MCLELLAN RD & 120A ST,,Initial AB,,,,,,20020502,20141231,49.101799,-122.889383
201,,1,0,Air Valve,,1000270059,15896,1231605293,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,124 ST & 53 AVE,,Initial AB,,,,,,20020502,20141231,49.098844,-122.880554
202,,1,0,Air Valve,,1000270057,15894,1242005293,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,125 ST & 53 AVE,,Initial AB,,,,,,20020502,20141231,49.098825,-122.877703
203,,1,0,Air Valve,,1000269469,15208,1771806241,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,177 ST & 62 AVE,,Initial AB,,,,,,20020502,20141231,49.115746,-122.731599
204,,1,0,Air Valve,,1000269454,15193,1840405842,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,184 ST & 58A AVE,,Initial AB,,,,,,20020502,20141231,49.108470,-122.712754
205,,1,0,Air Valve,,1000269449,15188,1840405914,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,184 ST & 59 AVE,,Initial AB,,,,,,20020502,20141231,49.109785,-122.712743
206,,1,0,Air Valve,,1000269440,15179,1840305751,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,184 ST & 57 AVE,,Initial AB,,,,,,20020502,20141231,49.106825,-122.712767
207,,1,0,Air Valve,,1000269433,15172,1813406160,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,181A ST & 61A AVE,,Initial AB,,,,,,20020502,20141231,49.114246,-122.720154
208,,1,0,Air Valve,,1000269423,15162,1800406223,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,62 AVE & 180 ST,,Initial AB,,,,,,20020502,20141231,49.115390,-122.723743
209,,1,2,Blowoff,,1000271175,20741,1239609748,,,,,,50,,,,,,,,,,,,,,,Abandoned,,2001,Surrey,,DELETED VALVE ADDED BD FIELD INFO WO 58449,,,,,,,20020912,20070509,49.179436,-122.878160
210,,1,2,Blowoff,,1000271176,20742,1252609954,,,,,,50,,,,,,,,,,,,,,,In Service,,2001,Surrey,,WO 58454,,,,,,,20020912,,49.183178,-122.874577
211,,1,2,Blowoff,,1000271432,7196,1489310195,,,,,,50,,,,,,,,,,,,,,,In Service,1299-501,2000,Surrey,,SEE WD-023-042,Final AB,,,,,,20020429,,49.187435,-122.809200
212,,1,2,Blowoff,,1000271808,21315,1216009252,,,,,,50,,,,,,,,,,,,,,,In Service,1295-2190-00,1996,Surrey,,,Final AB,,,,,,20021003,,49.170487,-122.884690
213,,1,0,Air Valve,,1000270923,3700,1239809747,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020425,20080312,49.179436,-122.878106
214,,1,0,Air Valve,,1000270926,3704,1242009679,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020425,20080312,49.178203,-122.877511
215,,1,2,Blowoff,,1000270929,3708,1246209679,,,,,,50,,,,,,,,,,,,,,,Abandoned,,,Surrey,,,Final AB,,,,,,20020425,20070509,49.178201,-122.876358
216,,1,2,Blowoff,,1000830640,,1621509643,,,,,,50,,,,,,,,,,,,,,,In Service,7803-0405-00,2007,Surrey,,,Final AB,,,,,,20070831,20070831,49.177395,-122.772775
217,,1,0,Air Valve,,1000275042,14953,1711405894,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,171 ST & 59 AVE,,Initial AB,,,,,,20020502,20141231,49.109497,-122.748295
218,,1,0,Air Valve,,1000275034,14945,1707105947,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,HOLSTEIN ST & JERSEY DR,,Initial AB,,,,,,20020502,20141231,49.110460,-122.749467
219,,1,0,Air Valve,,1000274990,14901,1732205894,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,173 ST & 59 AVE,,Initial AB,,,,,,20020502,20141231,49.109478,-122.742558
220,,1,0,Air Valve,,1000274979,14890,1757005905,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,CLOVERDALE BYPASS & 59 AVE,,Initial AB,,,,,,20020502,20141231,49.109669,-122.735712
221,,1,0,Air Valve,,1000274977,14888,1757105998,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,Highway 15 & 60 AVE,,Initial AB,,,,,,20020502,20141231,49.111354,-122.735680
222,,1,0,Air Valve,,1000267760,4255,1326210267,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,133 ST & 102A AVE,,Initial AB,,,,,,20020425,20141231,49.188809,-122.854233
223,,1,0,Air Valve,,1000267758,4251,1326310348,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,133 ST & 103 AVE,,Initial AB,,,,,,20020425,20141231,49.190271,-122.854197
224,,1,0,Air Valve,,1000269962,15667,1919206378,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,192 ST & 192 ST,,Initial AB,,,,,,20020502,20141231,49.118111,-122.690972
225,,1,0,Air Valve,,1000269928,15632,1841806003,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,184 ST & 60 AVE,,Initial AB,,,,,,20020502,20141231,49.111382,-122.712326
226,,1,0,Air Valve,,1000269745,15442,1860906212,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,62 AVE & 186 ST,,Initial AB,,,,,,20020502,20141231,49.115153,-122.707043
227,,1,0,Air Valve,,1000269731,15428,1880106389,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,64 AVE & 188 ST,,Initial AB,,,,,,20020502,20141231,49.118345,-122.701755
228,,1,0,Air Valve,,1000269724,15421,1906106150,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,61A AVE & 191 ST,,Initial AB,,,,,,20020502,20141231,49.113995,-122.694602
229,,1,0,Air Valve,,1000269723,15420,1900206148,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,61A AVE & 190 ST,,Initial AB,,,,,,20020502,20141231,49.113973,-122.696237
230,,1,0,Air Valve,,1000269713,15409,1919405810,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,ENTERPRISE WAY & 192 ST,,Initial AB,,,,,,20020502,20141231,49.107832,-122.690970
231,,1,0,Air Valve,,1000269659,15355,1918905995,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,192 ST & 60 AVE,,Initial AB,,,,,,20020502,20141231,49.111185,-122.691096
232,,1,0,Air Valve,,1000269656,15352,1849605853,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,184B ST & 58A AVE,,Initial AB,,,,,,20020502,20141231,49.108666,-122.710214
233,,1,2,Blowoff,,1000850987,,1896406686,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0137-00,2008,Surrey,,,Final AB,,,,,,20080520,20080520,49.123701,-122.697206
234,,1,2,Blowoff,,1000850997,,1247605703,,,,,,50,,,,,,,,,,,,,,,In Service,7806-0182-00,2008,Surrey,,,Final AB,,,,,,20080520,20080520,49.106259,-122.876128
235,,1,2,Blowoff,,1000854324,,1375009728,,,,,,50,,,,,,,,,,,,,,,In Service,7805-0396-00,2008,Surrey,,,Final AB,,,,,,20080723,20080723,49.179037,-122.840801
236,,1,2,Blowoff,,1000267400,10788,1290007280,,,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,20020501,,49.134781,-122.864370
237,,1,2,Blowoff,,1000855212,,1213502975,,,,,,50,,,,,,,,,,,,,,,In Service,,2007,Surrey,,,Final AB,,,,,,20080801,20080801,49.056887,-122.885648
238,,1,0,Air Valve,,1000265501,16205,1340903172,,,,,,,,,,,,,,100,,,,,,,Abandoned,,2006,Surrey,,SEE W-101-001,Final AB,,,,,,20020502,20080715,49.060414,-122.850574
239,,1,2,Blowoff,,1000824737,,1239709746,,,,,,50,,,,,,,,,,,,,,,In Service,1205-3150-00,2007,Surrey,,,Final AB,,,,,,20070509,20070509,49.179413,-122.878140
240,,0,0,Air Valve,,1000278656,13790,1353106168,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20081107,49.114635,-122.847038
241,,1,2,Blowoff,,1001084367,,1619803089,,CO,,,,50,,,DI,,,50,,,,,,,,,In Service,7805-0250-00,2008,Surrey,,,Final AB,,,,,,20090311,,49.058789,-122.773760
242,,0,0,Air Valve,,1000278737,13875,1359206022,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20081104,49.111987,-122.845366
243,,1,0,Air Valve,,1000278744,13882,1348706143,,,,,,,,,,,,,,200,,,,,,,Abandoned,,2006,Surrey,,,Initial AB,,,,,,20020502,20080312,49.114172,-122.848246
244,,1,2,Blowoff,,1000824060,,1719808033,,,,,,50,,,,,,,,,,,,,,,In Service,7800-0179-00,2007,Surrey,,,Final AB,,,,,,20070501,20070501,49.148193,-122.745768
245,,1,0,Air Valve,,1000841664,,1891103174,,,,,,,,,,,,,,100,,,,,,,In Service,7805-0293-00,2007,Surrey,189 ST & 32 AVE,,Final AB,,,,,,20080122,20141231,49.060152,-122.699064
246,,1,2,Blowoff,,1000816289,,1509607179,,,,,,50,,,,,,,,,,,,,,,In Service,7803-0022-00,2006,Surrey,,,Final AB,,,,,,20070117,20071221,49.132866,-122.803833
247,,1,0,Air Valve,,1000854334,,1371209781,,,,,,,,,,,,,,50,,,,,,,In Service,7805-0396-00,2008,Surrey,137A ST & 97B AVE,,Final AB,,,,,,20080723,20141231,49.180007,-122.841834
248,,1,0,Air Valve,,1000280731,514,1286211228,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,129 ST & 112 AVE,,Initial AB,,,,,,20020423,20141231,49.206208,-122.865235
249,,1,0,Air Valve,,1000280452,12446,1278406823,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,128 ST & 68 AVE,,Initial AB,,,,,,20020501,20141231,49.126515,-122.867596
250,,1,0,Air Valve,,1000280299,8231,1640109115,,,,,,,,,,,,,,200,,,,,,,In Service,WF-1886,2006,Metro Vancouver,164 ST & 90 AVE,,Final AB,,,,,,20020429,20141231,49.167826,-122.767677
251,,1,0,Air Valve,,1000280162,8082,1617209535,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,161 ST & 95 AVE,,Initial AB,,,,,,20020429,20141231,49.175454,-122.773936
252,,1,0,Air Valve,,1000279710,17477,1525302359,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Metro Vancouver,152A ST & 24 AVE,,Initial AB,,,,,,20020503,20141231,49.045642,-122.799854
253,,1,0,Air Valve,,1000279685,17452,1548102374,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,KING GEORGE BLVD & 24 AVE,,Initial AB,,,,,,20020503,20141231,49.045887,-122.793572
254,,1,0,Air Valve,,1000279672,17439,1600003011,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,160 ST & 31 AVE,,Final AB,,,,,,20020503,20141231,49.057398,-122.779231
255,,1,0,Air Valve,,1000279640,17405,1541602711,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,28 AVE & 154 ST,,Initial AB,,,,,,20020503,20141231,49.052003,-122.795328
256,,1,2,Blowoff,,1000276860,23492,1193510136,,,,,,50,,,,,,,,,,,,,,,In Service,1797-3160-00,2004,Surrey,,,Final AB,,,,,,20040112,,49.186478,-122.890873
257,,1,2,Blowoff,,1000277067,6639,1344709178,,,,,,50,,,,,,,,,,,,,,,In Service,7897-0128-00,2000,Surrey,,SEE W-031-095,Final AB,,,,,,20020429,,49.169107,-122.849194
258,,1,2,Blowoff,,1001811506,,1343311521,,,,,,,,,,,,,,,,,,,,,In Service,,2009,Surrey,,,,,,,,,20150306,20150306,49.211499,-122.849452
259,,1,0,Air Valve,,1000273160,19178,1570902291,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,157 ST & CRANLEY DR,,Initial AB,,,,,,20020503,20141231,49.044379,-122.787294
260,,1,2,Blowoff,,1000277262,21356,1347109187,,,,,,50,,,,,,,,,,,,,,,In Service,7897-0128-00,2000,Surrey,,,Final AB,,,,,,20021008,,49.169261,-122.848531
261,,1,0,Air Valve,,1000273491,7665,1488409333,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,149 ST & 93 AVE,,Initial AB,,,,,,20020429,20141231,49.171852,-122.809530
262,,1,2,Blowoff,,1000277500,21416,1321108792,,,,,,50,,,,,,,,,,,,,,,In Service,7892-0404-00,1998,Surrey,,,Final AB,,,,,,20021021,,49.162122,-122.855727
263,,1,0,Air Valve,,1000273468,7642,1448008838,,,,,,,,,,,,,,200,,,,,,,In Service,,2006,Surrey,144 ST & 88 AVE,,Initial AB,,,,,,20020429,20141231,49.162897,-122.820691
