,CONTAINER_TYPE,CONTAINER_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,CONTAINER_NO,SURFACE_TREATMENT,SERVICE_LEVEL,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,INSERVICE_DATE,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
99,1,Large Barrel,1001895500,"Litter Bin; Kennedy Park, 9058 Holt Rd",,433,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Kennedy Park, 9058 Holt Rd",,,,,,,,20161027,20161107,49.167291,-122.886425
100,1,Large Barrel,1001894603,"Litter Bin; Clayton Park, 18513 70 Ave",,169,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Clayton Park, 18513 70 Ave",,,,,,,,20161018,20161018,49.133045,-122.705885
101,1,Large Barrel,1001894732,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,290,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161019,49.202280,-122.780956
102,1,Large Barrel,1001894733,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,291,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161019,49.201783,-122.781409
103,1,Large Barrel,1001894734,"Litter Bin; Erma Stephenson Park, 15920 110 Ave",,292,,3,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Erma Stephenson Park, 15920 110 Ave",,,,,,,,20161019,20161019,49.201936,-122.781593
104,1,Large Barrel,1001894737,"Litter Bin; Fleetwood Park, 15802 80 Ave",,295,,1A,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Fleetwood Park, 15802 80 Ave",,,,,,,,20161019,20161019,49.147863,-122.783655
105,1,Large Barrel,1001894738,"Litter Bin; Fleetwood Park, 15802 80 Ave",,296,,1A,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Fleetwood Park, 15802 80 Ave",,,,,,,,20161019,20161019,49.147875,-122.783760
106,1,Large Barrel,1001894739,"Litter Bin; Fleetwood Park, 15802 80 Ave",,297,,1A,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Fleetwood Park, 15802 80 Ave",,,,,,,,20161019,20161019,49.147637,-122.784062
107,1,Large Barrel,1001894740,"Litter Bin; Fleetwood Park, 15802 80 Ave",,298,,1A,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Fleetwood Park, 15802 80 Ave",,,,,,,,20161019,20161019,49.147823,-122.784031
108,1,Large Barrel,1001894833,"Litter Bin; Green Timbers Park, 14255 96 Ave",,350,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Green Timbers Park, 14255 96 Ave",,,,,,,,20161020,20161107,49.180959,-122.819784
109,1,Large Barrel,1001894832,"Litter Bin; Green Timbers Park, 14255 96 Ave",,349,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Green Timbers Park, 14255 96 Ave",,,,,,,,20161020,20161107,49.180459,-122.820635
110,1,Large Barrel,1001894831,"Litter Bin; Green Timbers Park, 14255 96 Ave",,348,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Green Timbers Park, 14255 96 Ave",,,,,,,,20161020,20161107,49.179443,-122.819904
111,1,Large Barrel,1001894830,"Litter Bin; Green Timbers Park, 14255 96 Ave",,347,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Green Timbers Park, 14255 96 Ave",,,,,,,,20161020,20161107,49.178369,-122.820091
112,1,Large Barrel,1001894829,"Litter Bin; Green Timbers Park, 14255 96 Ave",,346,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Green Timbers Park, 14255 96 Ave",,,,,,,,20161020,20161107,49.177542,-122.825084
113,1,Large Barrel,1001894827,"Litter Bin; Surrey Nature Centre at Green Timbers Park, 14225 Green Timbers Way",,345,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Surrey Nature Centre at Green Timbers Park, 14225 Green Timbers Way",,,,,,,,20161020,20161107,49.178796,-122.830293
114,1,Large Barrel,1001894826,"Litter Bin; 35C - Utility ROW, 9530 162A St",,344,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"35C - Utility ROW, 9530 162A St",,,,,,,,20161020,20161107,49.175532,-122.767830
115,1,Large Barrel,1001894825,"Litter Bin; 35B - Utility ROW, 16102 95A Ave",,343,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"35B - Utility ROW, 16102 95A Ave",,,,,,,,20161020,20161107,49.175655,-122.775926
116,1,Large Barrel,1001894824,"Litter Bin; 34B - Utility ROW, 15816 95A Ave",,342,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"34B - Utility ROW, 15816 95A Ave",,,,,,,,20161020,20161107,49.175714,-122.780145
117,1,Large Barrel,1001895705,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,556,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161031,49.036749,-122.818261
118,1,Large Barrel,1001895706,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,557,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161031,49.036888,-122.817878
119,1,Large Barrel,1001894705,"Litter Bin; Don Christian Park, 6220 184 St",,263,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Don Christian Park, 6220 184 St",,,,,,,,20161019,20161107,49.115821,-122.709737
120,1,Large Barrel,1001894704,"Litter Bin; Don Christian Park, 6220 184 St",,262,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Don Christian Park, 6220 184 St",,,,,,,,20161019,20161107,49.115921,-122.710764
121,1,Large Barrel,1001894703,"Litter Bin; Don Christian Park, 6220 184 St",,261,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Don Christian Park, 6220 184 St",,,,,,,,20161019,20161107,49.115839,-122.711969
122,1,Large Barrel,1001894702,"Litter Bin; Dominion Park, 8225 134 St",,260,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Dominion Park, 8225 134 St",,,,,,,,20161019,20161107,49.152187,-122.851950
123,1,Large Barrel,1001894701,"Litter Bin; Dominion Park, 8225 134 St",,259,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Dominion Park, 8225 134 St",,,,,,,,20161019,20161107,49.151811,-122.852463
124,1,Large Barrel,1001895716,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,565,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.039287,-122.818566
125,1,Large Barrel,1001895715,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,564,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.039035,-122.818247
126,1,Large Barrel,1001895713,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,563,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.038067,-122.815161
127,1,Large Barrel,1001895712,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,562,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.038309,-122.815060
128,1,Large Barrel,1001895710,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,561,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.036604,-122.814050
129,1,Large Barrel,1001895709,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,560,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.036649,-122.814055
130,1,Large Barrel,1001895708,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,559,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.036867,-122.815169
131,1,Large Barrel,1001895697,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,555,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.037703,-122.816528
132,1,Large Barrel,1001895696,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,554,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.037504,-122.816418
133,1,Large Barrel,1001895638,"Litter Bin; Robin Park, 11240 150 St",,516,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Robin Park, 11240 150 St",,,,,,,,20161028,20161107,49.206146,-122.804430
134,1,Large Barrel,1001895637,"Litter Bin; Robin Park, 11240 150 St",,515,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Robin Park, 11240 150 St",,,,,,,,20161028,20161107,49.206267,-122.804551
135,1,Large Barrel,1001895636,"Litter Bin; Robin Park, 11240 150 St",,514,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Robin Park, 11240 150 St",,,,,,,,20161028,20161107,49.206917,-122.805881
136,1,Large Barrel,1001895635,"Litter Bin; Robin Park, 11240 150 St",,513,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Robin Park, 11240 150 St",,,,,,,,20161028,20161107,49.207201,-122.806145
137,1,Large Barrel,1001895628,"Litter Bin; Queen Elizabeth Meadows Park, 9400 134 St",,507,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Queen Elizabeth Meadows Park, 9400 134 St",,,,,,,,20161028,20161107,49.172599,-122.851318
138,1,Large Barrel,1001895633,"Litter Bin; Robertson Drive Park, 12730 92 Ave",,512,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Robertson Drive Park, 12730 92 Ave",,,,,,,,20161028,20161107,49.168553,-122.870865
139,1,Large Barrel,1001895632,"Litter Bin; Robertson Drive Park, 12730 92 Ave",,511,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Robertson Drive Park, 12730 92 Ave",,,,,,,,20161028,20161107,49.169757,-122.869637
140,1,Large Barrel,1001895631,"Litter Bin; R.A. Nicholson Park, 12140 75A Ave",,510,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"R.A. Nicholson Park, 12140 75A Ave",,,,,,,,20161028,20161107,49.138205,-122.886720
141,1,Large Barrel,1001895630,"Litter Bin; R.A. Nicholson Park, 12140 75A Ave",,509,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"R.A. Nicholson Park, 12140 75A Ave",,,,,,,,20161028,20161107,49.139631,-122.886570
142,1,Large Barrel,1001895629,"Litter Bin; Queen Elizabeth Meadows Park, 9400 134 St",,508,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Queen Elizabeth Meadows Park, 9400 134 St",,,,,,,,20161028,20161107,49.173909,-122.849215
143,1,Large Barrel,1001894621,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,186,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161018,20161107,49.117656,-122.754591
144,1,Large Barrel,1001894620,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,185,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161018,20161107,49.117544,-122.754378
145,1,Large Barrel,1001894619,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,184,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161018,20161107,49.117203,-122.754514
146,1,Large Barrel,1001894618,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,183,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161018,20161107,49.117033,-122.754674
147,1,Large Barrel,1001894617,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,182,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161018,20161107,49.116519,-122.754668
148,1,Large Barrel,1001894616,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,181,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161018,20161107,49.116729,-122.754676
149,1,Large Barrel,1001895499,"Litter Bin; Kennedy Park, 9058 Holt Rd",,432,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Kennedy Park, 9058 Holt Rd",,,,,,,,20161027,20161107,49.167697,-122.889647
150,1,Large Barrel,1001895498,"Litter Bin; Katzie Park, 19373 68 Ave",,431,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Katzie Park, 19373 68 Ave",,,,,,,,20161027,20161107,49.126496,-122.685543
151,1,Large Barrel,1001895497,"Litter Bin; Katzie Park, 19373 68 Ave",,430,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Katzie Park, 19373 68 Ave",,,,,,,,20161027,20161107,49.127861,-122.684272
152,1,Large Barrel,1001895496,"Litter Bin; Katzie Park, 19373 68 Ave",,429,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Katzie Park, 19373 68 Ave",,,,,,,,20161027,20161107,49.127563,-122.686761
153,1,Large Barrel,1001895492,"Litter Bin; Kabaddi Park, 7017 122 St",,428,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Kabaddi Park, 7017 122 St",,,,,,,,20161027,20161107,49.130744,-122.885373
154,1,Large Barrel,1001895491,"Litter Bin; Kabaddi Park, 7017 122 St",,427,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Kabaddi Park, 7017 122 St",,,,,,,,20161027,20161107,49.130832,-122.885366
155,1,Large Barrel,1001895482,"Litter Bin; Joe Brown Park, 5381 125A St",,423,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Joe Brown Park, 5381 125A St",,,,,,,,20161027,20161107,49.100878,-122.878808
156,1,Large Barrel,1001895490,"Litter Bin; J.R. Douglas Park, 10885 162B St",,426,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"J.R. Douglas Park, 10885 162B St",,,,,,,,20161027,20161107,49.202071,-122.770204
157,1,Large Barrel,1001894546,"Litter Bin; Blackie Spit, 3136 McBride Ave",,113,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Blackie Spit, 3136 McBride Ave",,,,,,,,20161018,20161107,49.059315,-122.883547
158,1,Large Barrel,1001894545,"Litter Bin; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,112,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,,,,,,20161018,20161107,49.116626,-122.733873
159,1,Large Barrel,1001894544,"Litter Bin; Ben Stevenson View Park, 1799 Ocean Park Rd",,111,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Ben Stevenson View Park, 1799 Ocean Park Rd",,,,,,,,20161018,20161107,49.034769,-122.875697
160,1,Large Barrel,1001894543,"Litter Bin; Bell Park, 1782 136 St",,110,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bell Park, 1782 136 St",,,,,,,,20161018,20161107,49.033555,-122.842931
161,1,Large Barrel,1001894542,"Litter Bin; Beaver Creek Park, 12270 66 Ave",,109,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Beaver Creek Park, 12270 66 Ave",,,,,,,,20161018,20161107,49.122798,-122.882859
162,1,Large Barrel,1001894541,"Litter Bin; Beaver Creek Heights Park, 6722 122A St",,108,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Beaver Creek Heights Park, 6722 122A St",,,,,,,,20161018,20161107,49.124961,-122.883084
163,1,Large Barrel,1001894540,"Litter Bin; Bear Creek Park, 13750 - 88 Ave",,107,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bear Creek Park, 13750 - 88 Ave",,,,,,,,20161018,20161107,49.160958,-122.842273
164,1,Large Barrel,1001894539,"Litter Bin; Bear Creek Park, 13750 - 88 Ave",,106,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bear Creek Park, 13750 - 88 Ave",,,,,,,,20161018,20161107,49.160500,-122.842298
165,1,Large Barrel,1001894538,"Litter Bin; Bear Creek Park, 13750 - 88 Ave",,105,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Bear Creek Park, 13750 - 88 Ave",,,,,,,,20161018,20161107,49.160360,-122.844808
166,1,Large Barrel,1001894640,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,198,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161019,20161019,49.115367,-122.753893
167,1,Large Barrel,1001894641,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,199,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161019,20161019,49.115933,-122.753577
168,1,Large Barrel,1001894642,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,200,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161019,20161019,49.115919,-122.753028
169,1,Large Barrel,1001894643,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,201,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161019,20161019,49.115613,-122.752984
170,1,Large Barrel,1001894645,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,203,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161019,20161019,49.116561,-122.751781
171,1,Large Barrel,1001894646,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,204,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161019,20161019,49.116288,-122.751507
172,1,Large Barrel,1001894654,"Litter Bin; Cloverdale Ball Park, 17383 61A Ave",,212,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Ball Park, 17383 61A Ave",,,,,,,,20161019,20161019,49.115546,-122.742828
173,1,Large Barrel,1001894647,"Litter Bin; Cloverdale Athletic Park, 6330 168 St",,205,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Athletic Park, 6330 168 St",,,,,,,,20161019,20161019,49.116124,-122.751328
174,1,Large Barrel,1001894655,"Litter Bin; Cloverdale Ball Park, 17383 61A Ave",,213,,2,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Cloverdale Ball Park, 17383 61A Ave",,,,,,,,20161019,20161019,49.115377,-122.742576
175,1,Large Barrel,1001894823,"Litter Bin; 34B - Utility ROW, 15816 95A Ave",,341,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"34B - Utility ROW, 15816 95A Ave",,,,,,,,20161020,20161107,49.175612,-122.789787
176,1,Large Barrel,1001894273,"Litter Bin; 42C - Utility ROW, 14204 82a Ave",,2,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"42C - Utility ROW, 14204 82a Ave",,,,,,,,20161013,20161107,49.149338,-122.823627
177,1,Large Barrel,1001894272,"Litter Bin; 32B - Utility ROW, 9409 140 St",,1,,4,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"32B - Utility ROW, 9409 140 St",,,,,,,,20161013,20161107,49.172630,-122.838806
178,1,Large Barrel,1001895707,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,558,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161031,49.037008,-122.817286
179,1,Large Barrel,1001895721,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,567,,1,In Service,,,Surrey,,Seasonal,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161031,49.039849,-122.816274
180,1,Large Barrel,1001895695,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,553,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.036983,-122.816315
181,1,Large Barrel,1001895694,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,552,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.037012,-122.816713
182,1,Large Barrel,1001895693,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,551,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.038080,-122.817712
183,1,Large Barrel,1001895692,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,550,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.038072,-122.817724
184,1,Large Barrel,1001895691,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,549,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.036962,-122.818362
185,1,Large Barrel,1001895690,"Litter Bin; South Surrey Athletic Park, 1925 148 St",,548,,1,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",,,,,,,,20161031,20161107,49.036574,-122.818374
186,1,Large Barrel,1001895688,"Litter Bin; South Meridian Park, 16187 12 Ave",,547,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"South Meridian Park, 16187 12 Ave",,,,,,,,20161031,20161107,49.023730,-122.770859
187,1,Large Barrel,1001894700,"Litter Bin; Crescent Park, 2585 132 St",,258,,3,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Crescent Park, 2585 132 St",,,,,,,,20161019,20161107,49.047357,-122.865924
188,1,Large Barrel,1001894696,"Litter Bin; Crescent Park, 2585 132 St",,254,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Crescent Park, 2585 132 St",,,,,,,,20161019,20161107,49.051298,-122.863161
189,1,Large Barrel,1001894695,"Litter Bin; Crescent Park, 2585 132 St",,253,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Crescent Park, 2585 132 St",,,,,,,,20161019,20161107,49.052171,-122.862421
190,1,Large Barrel,1001894694,"Litter Bin; Crescent Park, 2585 132 St",,252,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Crescent Park, 2585 132 St",,,,,,,,20161019,20161107,49.052527,-122.863543
191,1,Large Barrel,1001894693,"Litter Bin; Crescent Park, 2585 132 St",,251,,2,In Service,,,Surrey,,Year Long,,,,OPERATING,,,Parks,Parks,,,,,,,,,,,,"Crescent Park, 2585 132 St",,,,,,,,20161019,20161107,49.052166,-122.865416
