,AAS_ID,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DATE_CLOSED,DATE_CONSTRUCTED,DESCRIPTION,DESIGNATION,DISASTER_RESPONSE_ROUTE,FACILITYID,GCNAME,GCPREDIR,GCROADS,GCSUFDIR,GCTYPE,GIS_ENTRY_STAGE,GREENWAY,INSERVICE_COST,INSERVICE_DATE,LEFTFROM,LEFTTO,LEGACYID,LIFECYCLE_COST,LOCATION,MAINTENANCE_RESPONSIBILITY,MAJOR_ROAD_NETWORK,MAP_PAGE,MATERIAL,MOD_DATE,NO_LANE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PARK_LEGACY_ID,PARK_OWNERSHIP,PAVING_DATE,PROJECT_NO,RD_CLASS,RIGHTFROM,RIGHTTO,ROADCODE,ROAD_CENTRELINE_TYPE,ROAD_CENTRELINE_TYPE2,ROAD_NAME,ROW_WIDTH,SPEED,STATUS,STATUS_DATE,STATUS_PARKS,STREETSWEEPING_ROUTE,STRUCTURES_INSPECTION_ROUTE,TRUCK_ROUTE,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
1636,63,,,,19870819,,,,,None,1000983965,192,,192 ST,,ST,,,,,5681,5799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,5680,5798,19200,0,Road,192 St,30,50,Open,,,,,,,,,1993,,
1637,63,,,,19870902,,,,,None,1000972753,192,,192 ST,,ST,,,,,5603,5679,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,5604,5678,19200,0,Road,192 St,30,50,Open,,,,,,,,,1996,,
1638,331,,,,20050915,20050915,20040826,,,None,1000985444,65,,65 AVE,,AVE,,,,,19301,19349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,19300,19348,06500,0,Road,65 Ave,,50,Open,,,,,,,,,2005,,
1639,693,,,,20070820,,,,,None,1000982206,192A ,,192A ST,,ST,,,,,7251,7299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7252,7298,19250,0,Road,192A St,,50,Open,,,,,,,,,2008,,
1640,693,,,,20070820,,,,,None,1000981144,72A,,72A AVE,,AVE,,,,,19257,19289,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,19252,19288,07250,0,Road,72A Ave,,50,Open,,,,,,,,,2008,,
1641,258,,,,20070205,,,,,None,1000974966,72,,72 AVE,,AVE,,,,,19301,19399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,19302,19398,07200,0,Road,72 Ave,30,60,Open,,,,,No Heavy Truck Routes,,,,2012,,
1642,693,Unique Local Road,,,20070206,,,,,None,1000979926,73,,73 AVE,,AVE,,,,,19301,19399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,19302,19398,07300,0,Road,73 Ave,22,50,Open,,,,,,,,,2010,,
1643,658,,,,19870819,,,,,None,1000979839,60,,60 AVE,,AVE,,,,,19551,19599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,19552,19598,06000,0,Road,60 Ave,24,50,Open,,,,,,,,,1994,,
1644,504,,,,20061002,,,,,None,1000976498,66,,66 AVE,,AVE,,,,,19501,19549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,19502,19548,06600,0,Road,66 Ave,,50,Open,,,,,,,,,2005,,
1645,504,,,,20121001,,,,,None,1001435309,66,,66 AVE,,AVE,,,,,19551,19599,1000976498,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,19552,19598,06600,0,Road,66 Ave,,50,Open,,,,,,,,,2005,,
1646,196,,,,19950622,,,,,None,1000983448,COLEBROOK,,COLEBROOK FRONTAGE RD,,RD,Final AB,,,,13151,14595,,,,Engineering,No,,Asphalt,20180413,2,,,Engineering,Surrey,,,,,Local,13150,14596,80299,0,Road,Colebrook Frontage Rd,24,50,Open,,,,,,,,,2009,,
1647,701,,,,19870916,,,,,None,1000979390,128,,128 ST,,ST,,,,,9301,9599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9302,9598,12800,0,Road,128 St,30,50,Open,,,,,No Heavy Truck Routes,,,,1974,,
1648,11,,,,19870817,,,,,None,1000976160,184,,184 ST,,ST,,,,,3201,3999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,3202,3998,18400,0,Road,184 St,30,60,Open,,,,,,,,,2009,,
1649,196,,,,19870817,,,,,None,1000974801,COLEBROOK,,COLEBROOK RD,,RD,,,,,12001,12549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12000,12548,80303,0,Road,Colebrook Rd,,50,Open,,,,,,,,,2009,,
1650,251,,,,19870817,,,,,None,1000983276,NEW MCLELLAN,,NEW MCLELLAN RD,,RD,,,,,12171,12299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,12172,12298,05525,0,Road,New Mclellan Rd,20,50,Open,,,,,,,,,1988,,
1651,304,,,,19870901,,,,,None,1000977303,BOUNDARY,,BOUNDARY DR S,S,DR,,,,,12007,12071,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12008,12072,05925,0,Road,Boundary Dr S,,50,Open,,,,,,,,,1985,,
1652,716,,,,19880311,,,,,None,1000983524,NORTHPARK,,NORTHPARK CR,,CR,,,,,12177,12397,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12138,12398,06125,0,Road,Northpark Cr,,50,Open,,,,,,,,,1988,,
1653,692,,,,19900905,20050915,20061030,,Residential,None,1000973833,121A,,121A ST,,ST,Final AB,No,,,8327,8399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,7806-0217-00,Local,8326,8398,12150,0,Road,121A St,,50,Open,,,,,,,,,2009,,
1654,596,,,,19930929,,,,,None,1000980950,64A,,64A AVE,,AVE,,,,,12251,12299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12252,12298,06450,0,Road,64A Ave,,50,Open,,,,,,,,,1993,,
1655,596,,,,19901109,,,,,None,1000975052,64A,,64A AVE,,AVE,,,,,12313,12335,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12308,12338,06450,0,Road,64A Ave,,50,Open,,,,,,,,,1991,,
1656,365,,,,19870903,,,,,None,1000974601,77A,,77A AVE,,AVE,,,,,12301,12349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12302,12348,07750,0,Road,77A Ave,,50,Open,,,,,,,,,1986,,
1657,488,,,,19870904,,,,,None,1000985655,122A,,122A ST,,ST,,,,,8141,8149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8140,8148,12250,0,Road,122A St,,50,Open,,,,,,,,,1978,,
1658,488,,,,19870904,,,,,None,1000981697,122A,,122A ST,,ST,,,,,8071,8137,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8070,8138,12250,0,Road,122A St,,50,Open,,,,,,,,,1979,,
1659,488,,,,19870904,,,,,None,1000981852,122A,,122A ST,,ST,,,,,8201,8399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8202,8398,12250,0,Road,122A St,,50,Open,,,,,,,,,1990,,
1660,659,,,,19870917,20050915,20061030,,,None,1000974709,122,,122 ST,,ST,,,,,9351,9399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,9352,9400,12200,0,Road,122 St,24,50,Open,,,,,,,,,1973,,
1661,529,,,,19870917,,,,,None,1000975038,99,,99 AVE,,AVE,,,,,12201,12299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,12202,12298,09900,0,Road,99 Ave,24,50,Open,,,,,,,,,1966,,
1662,500,,,,19900105,,,,,None,1000977017,20,,20 AVE,,AVE,,,,,12471,12527,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,12472,12528,02000,0,Road,20 Ave,24,50,Open,,,,,,,,,1979,,
1663,572,,,,19870817,,,,,None,1000975109,STATION,,STATION RD,,RD,,,,,5311,5399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,5312,5398,12635,0,Road,Station Rd,20,50,Open,,,,,,,,,1987,,
1664,251,,,,19871217,,,,,None,1000972656,125A,,125A ST,,ST,,,,,5601,5749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,5602,5748,12550,0,Road,125A St,,50,Open,,,,,,,,,1998,,
1665,251,,,,19871217,,,,,None,1000984297,125A,,125A ST,,ST,,,,,5751,5781,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,5752,5778,12550,0,Road,125A St,,50,Open,,,,,,,,,1989,,
1666,354,,,,19890314,,,,,None,1000974766,124A,,124A ST,,ST,,,,,7219,7299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7222,7298,12450,0,Road,124A St,,50,Open,,,,,,,,,1989,,
1667,531,,,,19870903,20050915,20061030,,,None,1000977751,125,,125 ST,,ST,,,,,7851,7899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7852,7898,12500,0,Road,125 St,,50,Open,,,,,,,,,1981,,
1668,531,,,,19870903,,,,,None,1000974698,125,,125 ST,,ST,,,,,7901,7949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7902,7948,12500,0,Road,125 St,,50,Open,,,,,,,,,1981,,
1669,382,,,,19870904,,,,,None,1000979082,124,,124 ST,,ST,,,,,8201,8249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,8202,8248,12400,0,Road,124 St,24,50,Open,,,,,,,,,1982,,
1670,382,,,,19891003,20050915,20061030,,,None,1000974080,124,,124 ST,,ST,,,,,8101,8149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,8102,8148,12400,0,Road,124 St,24,50,Open,,,,,,,,,1990,,
1671,382,,,,19870904,,,,,None,1000978619,124,,124 ST,,ST,,,,,8301,8349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,8302,8348,12400,0,Road,124 St,24,50,Open,,,,,,,,,1982,,
1672,339,,,,19870917,,,,,None,1000983283,124,,124 ST,,ST,,,,,9351,9433,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,9352,9432,12400,0,Road,124 St,24,50,Open,,,,,,,,,1975,,
1673,339,,,,19870917,,,,,None,1000976869,124,,124 ST,,ST,,,,,9501,9549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,9502,9548,12400,0,Road,124 St,24,50,Open,,,,,,,,,1999,,
1674,339,,,,19870917,,,,,None,1000979945,124,,124 ST,,ST,,,,,9551,9599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,9552,9598,12400,0,Road,124 St,24,50,Open,,,,,,,,,1966,,
1675,79,,,,19870918,,,,,None,1000984439,124A,,124A ST,,ST,,,,,10301,10399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10302,10398,12450,0,Road,124A St,,50,Open,,,,,,,,,1964,,
1676,511,,,,19870918,,,,,None,1000976285,BEAVER,,BEAVER DR,,DR,,,,,10165,10175,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10148,10170,12475,0,Road,Beaver Dr,,50,Open,,,,,,,,,1963,,
1677,500,,,,19870814,,,,,None,1000975496,20,,20 AVE,,AVE,,,,,12751,12799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,12752,12798,02000,0,Road,20 Ave,24,50,Open,,,,,,,,,1984,,
1678,251,,,,19901106,,,,,None,1000980647,57A,,57A AVE,,AVE,,,,,12651,12685,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12652,12682,05750,0,Road,57A Ave,,50,Open,,,,,,,,,1991,,
1679,604,,,,19980929,,,,,None,1000974061,127,,127 ST,,ST,,,,,6701,6725,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,6702,6724,12700,0,Road,127 St,,50,Open,,,,,,,,,1998,,
1680,604,,,,19980929,,,,,None,1000978425,67,,67 AVE,,AVE,,,,,12753,12781,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12756,12788,06700,0,Road,67 Ave,,50,Open,,,,,,,,,1998,,
1681,604,,,,20000728,,,,,None,1000977127,67A,,67A AVE,,AVE,,,,,12677,12779,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12676,12778,06750,0,Road,67A Ave,,50,Open,,,,,,,,,2000,,
1682,400,,,,19961029,,,,,None,1000973006,94A,,94A AVE,,AVE,,,,,12701,12749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12702,12748,09450,0,Road,94A Ave,,50,Open,,,,,,,,,1972,,
1683,400,,,,20020628,,,,,None,1000977392,,,,,,,,,,,,,,,Engineering,No,,Asphalt,20171206,1,,,Engineering,Surrey,,,,,Local,,,,4,Access Lane,,,,Open,,,,,,,,,1972,,
1684,92,Offset Centreline Designation,,,19931129,,,,,None,1000977821,128,,128 ST,,ST,,,,,11001,11109,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,11002,11108,12800,0,Road,128 St,30,50,Open,,,NORTH BRIDGEVIEW,,,,,,1995,,
1685,651,,,,19870814,,,,,None,1000978012,MARINE,,MARINE DR,,DR,,,,,12851,12899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12850,12898,01355,0,Road,Marine Dr,24,50,Open,,,,,,,,,1971,,
1686,727,,,,19870813,,,,,None,1000981363,16,,16 AVE,,AVE,,,,,12851,12899,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12852,12898,01600,0,Road,16 Ave,30,50,Open,,,,,Truck Routes,,,,1972,,
1687,422,,,,19880413,,,,,None,1000974741,20,,20 AVE,,AVE,,,,,12971,13099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,12972,13098,02000,0,Road,20 Ave,24,50,Open,,,,,,,,,1987,,
1688,608,,,,19970417,,,,,None,1000981082,128,,128 ST,,ST,,,,,2201,2271,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,2202,2266,12800,0,Road,128 St,24,50,Open,,,,,,,,,1974,,
1689,407,,,,20071130,,,,,None,1000976545,,,,,,,,,,,,,,,Engineering,No,,Asphalt,20171206,1,,,Engineering,Surrey,,,,,Local,,,,4,Access Lane,,,,Open,,,,,,,,,2008,,
1690,407,,,,20100920,,,,,,1001172721,,,,,,,,,,,,,,,Engineering,No,,Asphalt,20171206,1,,,Engineering,Surrey,,,,,Local,,,,4,Access Lane,,,,Open,,,,,,,,,2008,,
1691,489,,,,19880811,,,,,None,1000973462,69A,,69A AVE,,AVE,,,,,12801,12849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,12802,12848,06950,0,Road,69A Ave,,50,Open,,,,,,,,,1998,,
1692,70,,,,19871216,,,,Translink,Secondary,1000976595,88,,88 AVE,,AVE,,,,,12901,12965,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12902,12966,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T2 CURBS,,Truck Routes,,,,1991,,
1693,701,,,,19870916,,,,,None,1000976212,128,,128 ST,,ST,,,,,9001,9049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9030,9050,12800,0,Road,128 St,30,50,Open,,,,,No Heavy Truck Routes,,,,1992,,
1694,701,,,,19870916,,,,,None,1000984092,PRINCE CHARLES,,PRINCE CHARLES BLVD,,BLVD,,,,,9047,9051,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9042,9058,13030,0,Road,Prince Charles Blvd,,50,Open,,,,,,,,,1971,,
1695,701,,,,19870916,,,,,None,1000974497,PRINCE CHARLES,,PRINCE CHARLES BLVD,,BLVD,,,,,9315,9443,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9318,9442,13030,0,Road,Prince Charles Blvd,,50,Open,,,,,,,,,2004,,
1696,722,,,,19870928,,,,,None,1000974869,130,,130 ST,,ST,,,,,10751,10799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10752,10798,13000,0,Road,130 St,,50,Open,,,,,,,,,1963,,
1697,651,,,,19870814,,,,,None,1000983627,130,,130 ST,,ST,,,,,1501,1549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,1502,1548,13000,0,Road,130 St,24,50,Open,,,,,,,,,1972,,
1698,726,,,,20020710,,,,,None,1000975220,131A,,131A ST,,ST,,,,,2017,2023,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2018,2024,13150,0,Road,131A St,,50,Open,,,,,,,,,1987,,
1699,726,,,,19950103,,,,,None,1000981116,21A,,21A AVE,,AVE,,,,,13043,13099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13042,13098,02150,0,Road,21A Ave,,50,Open,,,,,,,,,1987,,
1700,726,,,,19870813,,,,,None,1000979889,131A,,131A ST,,ST,,,,,2027,2131,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2026,2130,13150,0,Road,131A St,,50,Open,,,,,,,,,1987,,
1701,689,,,,19870813,,,,,None,1000977807,24,,24 AVE,,AVE,,,,,13031,13199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,13032,13198,02400,0,Road,24 Ave,24,50,Open,,,,,,,,,1988,,
1702,293,,,,19961112,,,,,None,1000972492,56,,56 AVE,,AVE,,,,,13201,13249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13202,13248,05600,0,Road,56 Ave,20,50,Open,,,,,,,,,2013,,
1703,452,,,,19870901,,,,,None,1000977251,130,,130 ST,,ST,,,,,6671,6749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,6672,6748,13000,0,Road,130 St,24,50,Open,,,,,,,,,1979,,
1704,452,,,,19870901,,,,,None,1000978913,130,,130 ST,,ST,,,,,6651,6669,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,6650,6668,13000,0,Road,130 St,24,50,Open,,,,,,,,,1979,,
1705,482,,,,19961108,,,,,None,1000982821,LINTON,,LINTON WAY,,WAY,,,,,13001,13059,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13002,13060,07090,0,Road,Linton Way,,50,Open,,,,,,,,,1973,,
1706,482,,,,19870902,,,,,None,1000973456,LEVY,,LEVY PL,,PL,,,,,7101,7147,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,7102,7140,13080,0,Road,Levy Pl,,50,Open,,,,,,,,,1974,,
1707,339,,,,19960103,,,,,None,1000975590,72,,72 AVE,,AVE,,,,,13201,13399,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13202,13398,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,1972,,
1708,718,,,,19870903,,,,,None,1000975591,132,,132 ST,,ST,,,,,7601,7799,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,7602,7798,13200,0,Road,132 St,30,60,Open,,,,,Truck Routes,,,,1973,,
1709,718,,,,19910927,20050915,20061030,,,None,1000978791,78,,78 AVE,,AVE,,,,,13201,13399,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13202,13398,07800,0,Road,78 Ave,,50,Open,,,,,,,,,1975,,
1710,710,,,,19920221,20050915,20030612,,,None,1000979399,EDINBURGH,,EDINBURGH DR,,DR,,,,,8821,8937,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8820,8936,13142,0,Road,Edinburgh Dr,,50,Open,,,,,,,,,1992,,
1711,710,,,,19880818,,,,,None,1000973100,EDINBURGH,,EDINBURGH PL,,PL,,,,,8999,9041,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9020,9040,13155,0,Road,Edinburgh Pl,,50,Open,,,,,,,,,1976,,
1712,301,Truck Route restricted to 7:00am to 6:00pm,,,19870917,,,,,None,1000981071,132,,132 ST,,ST,,,,,8951,8999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8952,8998,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1973,,
1713,656,,,,19870928,,,,,None,1000981907,131A,,131A ST,,ST,,,,,10401,10599,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10402,10598,13150,0,Road,131A St,,50,Open,,,,,,,,,1963,,
1714,722,Truck Route restricted to 7:00am to 6:00pm,,,19870928,,,,,None,1000982838,132,,132 ST,,ST,,,,,10701,10749,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10702,10748,13200,0,Road,132 St,30,50,Open,,,CITY CENTRE - CONTRACT CURBS,,Truck Routes with Restrictions,,,,1963,,
1715,388,Truck Route restricted to 7:00am to 6:00pm,,,19870928,,,,,None,1000976847,132,,132 ST,,ST,,,,,10601,10649,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10602,10648,13200,0,Road,132 St,30,50,Open,,,CITY CENTRE - CONTRACT CURBS,,Truck Routes with Restrictions,,,,1963,,
1716,48,,,,19870928,,,,,None,1000981151,106A,,106A AVE,,AVE,,,,,13201,13249,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13202,13248,10650,0,Road,106A Ave,20,50,Open,,,,,,,,,1963,,
1717,650,,,,19950815,,,,,None,1000983056,MARINE,,MARINE DR,,DR,,,,,13271,13349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,13272,13350,01355,0,Road,Marine Dr,24,50,Open,,,,,,,,,1989,,
1718,676,,,,19900726,,,,,None,1000981283,134,,134 ST,,ST,,,,,2101,2149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2102,2148,13400,0,Road,134 St,,50,Open,,,,,,,,,1991,,
1719,676,,,,19900726,,,,,None,1000984188,134,,134 ST,,ST,,,,,2051,2099,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,2052,2098,13400,0,Road,134 St,,50,Open,,,,,,,,,1991,,
1720,661,,,,19870813,,,,,None,1000982299,132,,132 ST,,ST,,,,,2855,2993,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,2856,2986,13200,0,Road,132 St,24,50,Open,,,,,,,,,2016,,
1721,621,,,,19870813,,,,,None,1000976601,WOODCREST,,WOODCREST DR,,DR,,,,,13371,13403,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13372,13402,02965,0,Road,Woodcrest Dr,,50,Open,,,,,,,,,2016,,
1722,370,,,,19870902,,,,,None,1000975296,68,,68 AVE,,AVE,,,,,13401,13449,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,13402,13448,06800,0,Road,68 Ave,24,50,Open,,,,,No Heavy Truck Routes,,,,1969,,
1723,339,,,,19870901,,,,,None,1000983241,134,,134 ST,,ST,,,,,7101,7149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,7102,7148,13400,0,Road,134 St,24,50,Open,,,,,,,,,1981,,
1724,319,,,,19870903,,,,,None,1000977302,77,,77 AVE,,AVE,,,,,13401,13549,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13402,13550,07700,0,Road,77 Ave,,50,Open,,,,,,,,,1978,,
1725,565,,,,19870904,,,,,None,1000976833,132A,,132A ST,,ST,,,,,8171,8199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8172,8198,13250,0,Road,132A St,,50,Open,,,,,,,,,1984,,
1726,565,,,,19870904,,,,,None,1000977429,132A,,132A ST,,ST,,,,,8149,8169,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8140,8168,13250,0,Road,132A St,,50,Open,,,,,,,,,1984,,
1727,667,,,,19870904,,,,,None,1000975566,134,,134 ST,,ST,,,,,8101,8169,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8102,8168,13400,0,Road,134 St,,50,Open,,,,,,,,,1983,,
1728,565,,,,19870904,,,,,None,1000976584,133A,,133A ST,,ST,,,,,8271,8383,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8272,8384,13350,0,Road,133A St,,50,Open,,,,,,,,,1996,,
1729,710,,,,19870916,20050915,20030612,,,None,1000981982,BEN NEVIS,,BEN NEVIS CR,,CR,,,,,9001,9081,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,9002,9082,13240,0,Road,Ben Nevis Cr,,50,Open,,,,,,,,,1975,,
1730,301,,,,19890203,,,,,None,1000975008,134,,134 ST,,ST,,,,,8901,8949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,8902,8948,13400,0,Road,134 St,,50,Open,,,,,,,,,1973,,
1731,545,,,,19870916,,,,,None,1000979365,134,,134 ST,,ST,,,,,9451,9515,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,9452,9498,13400,0,Road,134 St,27,50,Open,,,,,,,,,1973,,
1732,74,,,,19870921,,,,,None,1000979419,134,,134 ST,,ST,,,,,9851,9869,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9852,9868,13400,0,Road,134 St,32,50,Open,,,,,,,,,2012,,
1733,48,,,,19870928,,,,,None,1000980776,133,,133 ST,,ST,,,,,10551,10649,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,10552,10648,13300,0,Road,133 St,20,50,Open,,,,,,,,,1963,,
1734,631,,,,20060817,,,,,None,1000975656,136,,136 ST,,ST,,,,,2001,2049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,2002,2048,13600,0,Road,136 St,24,50,Open,,,,,,,,,2006,,
1735,631,,,,19870813,20050915,20061030,,,None,1000980472,136,,136 ST,,ST,,,,,1901,1999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Collector,1902,1998,13600,0,Road,136 St,24,50,Open,,,,,,,,,2006,,
1736,583,,,,20060817,,,,,None,1000976451,20A,,20A AVE,,AVE,,,,,13633,13645,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Local,13610,13646,02050,0,Road,20A Ave,,50,Open,,,,,,,,,2006,,
