,STRUCTURE_TYPE,STRUCTURE_TYPE2,DESCRIPTION,LOCATION,STRUCTURE_DETAIL_TYPE,SPECIAL_FEATURES,MATERIAL_TYPE,WIDTH_M,SEATING_TYPE,GIFT_DONATION,PLAQUE_DETAIL,BENCH_STYLE,CAPACITY,DIMENSION_M2,COMPONENT_TYPE,SURFACE_MATERIAL,WINTERIZED,LENGTH_M,HOUSE_NO,STATUS,STATUS_DATE,PARK_OWNERSHIP,INSERVICE_DATE,INSERVICE_COST,CONDITION,YRS_LIFE_EXPECTANCY,WARRANTYDATE,WARRANTY_PROVIDER,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,Latitude,Longitude
3082,0,Benches and Bleachers,"Wood Bleacher; Newton Athletic Park, 7395 128 St",Newton Athletic Park - Ref#108 - Soccer 4 - east side,,,Wood,,Bleacher,,,,,,,,,,07395,OPERATING,,,,,,,,Newton Athletic Park - Ref#108 - Soccer 4 - east side,"Newton Athletic Park, 7395 128 St",,49.136873,-122.869981
3083,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#22 - Dia-SB 3 - 3rd base line,,,Wood,,Bleacher,,,,,,,,,5.5,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#22 - Dia-SB 3 - 3rd base line,"Cloverdale Athletic Park, 6330 168 St",,49.116414,-122.751063
3084,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#21 - Dia-SB 3 - 1st base line,,,Wood,,Bleacher,,,,,,,,,5.5,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#21 - Dia-SB 3 - 1st base line,"Cloverdale Athletic Park, 6330 168 St",,49.116314,-122.750800
3085,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#24 - Dia-SB 4 - 3rd base line,,,Wood,,Bleacher,,,,,,,,,6,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#24 - Dia-SB 4 - 3rd base line,"Cloverdale Athletic Park, 6330 168 St",,49.116229,-122.750787
3086,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#23 - Dia-SB 4 - 1st base line,,,Wood,,Bleacher,,,,,,,,,6,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#23 - Dia-SB 4 - 1st base line,"Cloverdale Athletic Park, 6330 168 St",,49.116096,-122.751010
3087,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#25 - Dia-SB 5 - 1st base line,,,Wood,,Bleacher,,,,,,,,,5.5,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#25 - Dia-SB 5 - 1st base line,"Cloverdale Athletic Park, 6330 168 St",,49.116271,-122.751610
3088,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#26 - Dia-SB 5 - 3rd base line,,,Wood,,Bleacher,,,,,,,,,6,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#26 - Dia-SB 5 - 3rd base line,"Cloverdale Athletic Park, 6330 168 St",,49.116153,-122.751334
3089,1,Gates,"Bollard; 67A - Utility ROW, 6625 - 180 St",At 65A Ave & 180 St Entrance,Bollard,,,,,,,,,,,,,,06625,OPERATING,,,,0,,,,,"67A - Utility ROW, 18125 64 Ave",,49.121182,-122.723963
3090,1,Gates,"2 Bicycle Baffles; 67A - Utility ROW, 6625 - 180 St",On PATH-CON At Claytonwood Cr. Entrance,Bicycle Baffle,,,,,,,,,,,,,,06625,OPERATING,,,,0,,,,,"67A - Utility ROW, 18125 64 Ave",,49.120656,-122.720044
3091,1,Gates,"Bollard; 67A - Utility ROW, 6625 - 180 St",At 65A Ave & 180 St Entrance,Bollard,,,,,,,,,,,,,,06625,OPERATING,,,,0,,,,,"67A - Utility ROW, 18125 64 Ave",,49.121173,-122.723947
3092,1,Gates,"Bollard; 67A - Utility ROW, 6625 - 180 St",At 64 Ave Entrance,Bollard,,,,,,,,,,,,,,06625,OPERATING,,,,0,,,,,"67A - Utility ROW, 18125 64 Ave",,49.118952,-122.720541
3093,1,Gates,"Bollard; 67A - Utility ROW, 6625 - 180 St",At 64 Ave Entrance,Bollard,,,,,,,,,,,,,,06625,OPERATING,,,,0,,,,,"67A - Utility ROW, 18125 64 Ave",,49.118951,-122.720520
3094,1,Gates,"2 Bicycle Baffles; 67A - Utility ROW, 6625 - 180 St",On PATH-CON At 179 St entrance,Bicycle Baffle,,,,,,,,,,,,,,06625,OPERATING,,,,0,,,,,"67A - Utility ROW, 18125 64 Ave",,49.121933,-122.726065
3095,0,Benches and Bleachers,"Bench; Godwin Farm Biodiversity Preserve, 9016 164 St","on the boardwalk, bench ref # 1",,,Wood,,Bench,,,,,,,,,,09016,OPERATING,,,20170131,,,,,,"Godwin Farm Biodiversity Preserve, 9016 164 St",Park,49.167438,-122.765851
3096,0,Benches and Bleachers,"Wood Bleachers; Sunnyside Park, 15455 - 26 Ave",Sunnyside Park - Ref#171 - Dia-SB 3 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,15455,OPERATING,,,,0,,,,Sunnyside Park - Ref#171 - Dia-SB 3 - 3rd baseline,"Sunnyside Park, 15455 26 Ave",,49.050665,-122.793251
3097,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Rd","south of T5/T6 junction in west portion of park, bench ref # 25",,,,,Bench,Y,,Garden,3,,,,,,13723,OPERATING,20110615100000,,20110615,0,,,20210615,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.063718,-122.845806
3098,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 19",,,,,Bench,Y,,Cast,,,,,,,13723,OPERATING,20061017104100,,20050101,0,,,20150101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.065557,-122.841847
3099,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 18",,,,,Bench,Y,,Cast,,,,,,,13723,OPERATING,20061017104000,,20130924230000,0,,,20130101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.065674,-122.841964
3100,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 17",,,,,Bench,Y,,Cast,,,,,,,13723,OPERATING,20061017083200,,20020101,0,,,20120101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.065674,-122.841715
3101,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 23",,,,,Bench,Y,,Cast,,,,,,,13723,OPERATING,20090811114500,,20090810,0,,,20190810,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.065788,-122.841325
3102,0,Benches and Bleachers,"Wood Bleachers; Sunnyside Park, 15455 - 26 Ave",Sunnyside Park - Ref#173 - Dia-SB 4 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,15455,OPERATING,,,,0,,,,Sunnyside Park - Ref#173 - Dia-SB 4 - 3rd baseline,"Sunnyside Park, 15455 26 Ave",,49.050839,-122.794353
3103,1,Gates,"Chainlink Gate; Wills Brook Park, 15999 28 Ave",southern entrance to offleash dog park,Pedestrian,,Chain Link,,,,,,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",Park,49.055065,-122.779445
3104,1,Gates,"Chainlink Gate; Wills Brook Park, 15999 28 Ave",southern entrance to offleash dog park,Pedestrian,,Chain Link,,,,,,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",Park,49.055090,-122.779453
3105,1,Gates,"Chainlink Gate; Wills Brook Park, 15999 28 Ave",North entrance to offleash dog park,Pedestrian,,Chain Link,,,,,,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",Park,49.055795,-122.779390
3106,1,Gates,"Chainlink Gate; Wills Brook Park, 15999 28 Ave",northern entrance to offleash dog park,Pedestrian,,Chain Link,,,,,,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",Park,49.055788,-122.779428
3107,1,Gates,"Chainlink Gate; Wills Brook Park, 15999 28 Ave",eastern entrance to offleash dog park,Pedestrian,,Chain Link,,,,,,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",Park,49.055860,-122.780206
3108,1,Gates,"Chainlink Gate; Wills Brook Park, 15999 28 Ave",eastern entrance to offleash dog park,Pedestrian,,Chain Link,,,,,,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",Park,49.055869,-122.780172
3109,2,Plumbing Fixtures,"Water Fountain - Dog; 50B - Utility ROW (Serpentine Dog-Off-Leash Park), 12586 80 Ave","in dog-off-leash area off 76 Ave, ref # 1",Dog Fountain,,,,,,,,,,Fountain,,,,12586,OPERATING,20060410151400,,20051102,0,,,,,"50B - Utility ROW (Serpentine Dog-Off-Leash Park), 12586 80 Ave",Park,49.141456,-122.873575
3110,2,Plumbing Fixtures,"Water Fountain; Wills Brook Park, 15999 28 Ave",in dog-off leash area,Dog Fountain,,,,,,,,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",Park,49.055824,-122.779912
3111,0,Benches and Bleachers,"Bench; Wills Brook Park, 15999 28 Ave",along P1 near Mountain View Dr entrance,,,Wood,,Bench,,,Log,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",,49.055932,-122.780634
3112,0,Benches and Bleachers,"Bench; Wills Brook Park, 15999 28 Ave","within off leash park, ref# 2",,,Wood,,Bench,,,Log,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",,49.055616,-122.780070
3113,0,Benches and Bleachers,"Bench; Wills Brook Park, 15999 28 Ave","within off leash park, ref# 3",,,Wood,,Bench,,,Log,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",,49.055594,-122.780044
3114,0,Benches and Bleachers,"Bench; Wills Brook Park, 15999 28 Ave","within off leash park, ref# 4",,,Wood,,Bench,,,Log,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",,49.055222,-122.779764
3115,0,Benches and Bleachers,"Bench; Wills Brook Park, 15999 28 Ave","within off leash park, ref# 5",,,Wood,,Bench,,,Log,,,,,,,15999,OPERATING,,,20170620,,,,,,"Wills Brook Park, 15999 28 Ave",,49.055207,-122.779736
3116,0,Benches and Bleachers,"Wood Bleacher; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#32 - Soccer 1 - east side,,,Wood,,Bleacher,,,,,,,,,6,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#32 - Soccer 1 - east side,"Cloverdale Athletic Park, 6330 168 St",,49.117117,-122.754768
3117,0,Benches and Bleachers,"Portable Aluminum Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#27 - Soccer 1 - east side,Tow Behind,,Aluminum,,Bleacher,,,,,,,,,,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#27 - Soccer 1 - east side,"Cloverdale Athletic Park, 6330 168 St",,49.116608,-122.754750
3118,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#31 - Soccer 3 - west side,,,Wood,,Bleacher,,,,,,,,,5.5,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#31 - Soccer 3 - west side,"Cloverdale Athletic Park, 6330 168 St",,49.117696,-122.753761
3119,0,Benches and Bleachers,"Wood Bleacher; Newton Athletic Park, 7395 128 St",Newton Athletic Park - Ref#109 - Soccer 4 - east side,,,Wood,,Bleacher,,,,,,,,,,07395,OPERATING,,,,,,,,Newton Athletic Park - Ref#109 - Soccer 4 - east side,"Newton Athletic Park, 7395 128 St",,49.136769,-122.869979
3120,0,Benches and Bleachers,"Wood Bleacher; Newton Athletic Park, 7395 128 St",Newton Athletic Park - Ref#110 - Soccer 4 - east side,,,Wood,,Bleacher,,,,,,,,,,07395,OPERATING,,,,,,,,Newton Athletic Park - Ref#110 - Soccer 4 - east side,"Newton Athletic Park, 7395 128 St",,49.136821,-122.869981
3121,0,Benches and Bleachers,"Wood Bleacher; Port Kells Park, 19340 - 88 Ave",Port Kells Park - Ref#112 - Dia-SB 1 - 3rd base line,,,Wood,,Bleacher,,,,,,,,,,19340,OPERATING,,,,,,,,Port Kells Park - Ref#112 - Dia-SB 1 - 3rd base line,"Port Kells Park, 19340 88 Ave",,49.162615,-122.686091
3122,0,Benches and Bleachers,"Wood Bleachers; Port Kells Park, 19340 - 88 Ave",Port Kells Park - Ref#113 - Dia-SB 2 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,19340,OPERATING,,,,0,,,,Port Kells Park - Ref#113 - Dia-SB 2 - 3rd baseline,"Port Kells Park, 19340 88 Ave",,49.161506,-122.686298
3123,0,Benches and Bleachers,"Wood Bleacher; Royal Kwantlen Park, 13035 - 104 Ave",Royal Kwantlen Park - Ref#116 - Dia-SB 1 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,13035,OPERATING,,,,0,,,,Royal Kwantlen Park - Ref#116 - Dia-SB 1 - 3rd baseline,"Royal Kwantlen Park, 13035 104 Ave",,49.192954,-122.860665
3124,0,Benches and Bleachers,"Wood Bleachers; Royal Kwantlen Park, 13035 - 104 Ave",Royal Kwantlen Park - Ref#117 - Dia-SB 2 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,13035,OPERATING,,,,0,,,,Royal Kwantlen Park - Ref#117 - Dia-SB 2 - 3rd baseline,"Royal Kwantlen Park, 13035 104 Ave",,49.194069,-122.860637
3125,0,Benches and Bleachers,"Bench; Godwin Farm Biodiversity Preserve, 9016 164 St","on the boardwalk, bench ref # 2",,,Wood,,Bench,,,,,,,,,,09016,OPERATING,,,20170131,,,,,,"Godwin Farm Biodiversity Preserve, 9016 164 St",Park,49.167394,-122.765853
3126,0,Benches and Bleachers,"Bench; Godwin Farm Biodiversity Preserve, 9016 164 St","on the boardwalk, bench ref # 3",,,Wood,,Bench,,,,,,,,,,09016,OPERATING,,,20170131,,,,,,"Godwin Farm Biodiversity Preserve, 9016 164 St",Park,49.167351,-122.765853
3127,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 15",,,Wood,,Bench,Y,,Log,,,,,,,13723,OPERATING,20061017082900,,20130729230000,0,,,20110101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066074,-122.841307
3128,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 16",,,Wood,,Bench,Y,,Log,,,,,,,13723,OPERATING,20061017083100,,20130430230000,0,,,20140101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.066030,-122.840874
3129,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 20",,,,,Bench,Y,,Log,,,,,,,13723,OPERATING,20061017104400,,20010101,0,,,20110101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.067981,-122.837118
3130,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 21",,,,,Bench,N,,Log,,,,,,,13723,OPERATING,20061017104600,,20030101,0,,,20130101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.068403,-122.836507
3131,0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 22",,,,,Bench,Y,,Log,,,,,,,13723,OPERATING,20061017105000,,20131002230000,0,,,20120101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.068795,-122.836289
3132,0,Benches and Bleachers,"Wood Bleachers; Sunnyside Park, 15455 - 26 Ave",Sunnyside Park - Ref#174 - Dia-SB 5 - 1st baseline,,,Wood,0,Bleacher,,,,0,,,,,,15455,OPERATING,,,,0,,,,Sunnyside Park - Ref#174 - Dia-SB 5 - 1st baseline,"Sunnyside Park, 15455 26 Ave",,49.049326,-122.792523
3133,1,Gates,"2 Bicycle Baffles; Senator Reid Park - 71H, 6115 - 136 St",At 136 St Entrance,Bicycle Baffle,,,,,,,,,,,,,,06115,OPERATING,,,,0,,,,,"Senator Reid Park, 6115 136 St",,49.113922,-122.845598
3134,1,Gates,"2 Bicycle Baffles; Senator Reid Park - 71H, 6115 - 136 St",At 134B St Entrance,Bicycle Baffle,,,,,,,,,,,,,,06115,OPERATING,,,,0,,,,,"Senator Reid Park, 6115 136 St",,49.113483,-122.849904
3135,0,Benches and Bleachers,"Fixed Location Benches; Heritage Woods Park, 13468 - 63 Ave",Next To Playground,,,,0,Bench,,,,0,,,,,,13468,OPERATING,,,,0,,,,,"Heritage Woods Park, 13468 63 Ave",,49.116697,-122.848962
3136,0,Benches and Bleachers,"Frances Andrew Benches; Whalley Reservoir - 13B, 14620 - 105A Ave",1 on each basketball court,,,,0,Bench,,,,0,,,,,,14620,OPERATING,,,,0,,,,,"Whalley Reservoir Park, 14620 105A Ave",,49.193456,-122.816998
3137,1,Gates,"2 Bicycle Baffles; Heritage Woods Park, 13468 - 63 Ave",At 63 Ave Entrance,Bicycle Baffle,,,,,,,,,,,,,,13468,OPERATING,,,,0,,,,,"Heritage Woods Park, 13468 63 Ave",,49.117143,-122.848982
3138,1,Gates,"Metal Locking Gate; Heritage Woods Park, 13468 - 63 Ave",At 135 St Entrance,Barrier - Single,,,,,,,,,,,,,,13468,OPERATING,,,,0,,,,,"Heritage Woods Park, 13468 63 Ave",,49.116174,-122.848346
3139,0,Benches and Bleachers,"Fixed Location Benches; Heritage Woods Park, 13468 - 63 Ave",Next To Playground,,,,0,Bench,,,,0,,,,,,13468,OPERATING,,,,0,,,,,"Heritage Woods Park, 13468 63 Ave",,49.116718,-122.848984
3140,0,Benches and Bleachers,"Frances Andrew Benches; Whalley Reservoir - 13B, 14620 - 105A Ave",1 on each basketball court,,,,0,Bench,,,,0,,,,,,14620,OPERATING,,,,0,,,,,"Whalley Reservoir Park, 14620 105A Ave",,49.192974,-122.817020
3141,1,Gates,"Bicycle Baffles; West Fraser Heights Park - 14C, 10701 - 158 St",Perimeter of East Boundry,Bicycle Baffle,,,,,,,,,,,,,,10701,OPERATING,,,,0,,,,,"West Fraser Heights Park, 10701 158 St",,49.197216,-122.784358
3142,1,Gates,"Bicycle Baffles; West Fraser Heights Park - 14C, 10701 - 158 St",Perimeter of East Boundry,Bicycle Baffle,,,,,,,,,,,,,,10701,OPERATING,,,,0,,,,,"West Fraser Heights Park, 10701 158 St",,49.196972,-122.784346
3143,1,Gates,"Bicycle Baffles; West Fraser Heights Park - 14C, 10701 - 158 St",Perimeter of East Boundry,Bicycle Baffle,,,,,,,,,,,,,,10701,OPERATING,,,,0,,,,,"West Fraser Heights Park, 10701 158 St",,49.196762,-122.784314
3144,0,Benches and Bleachers,"Fixed Location Benches; Watson Park - 77B, 6269 - 180A St",Playground,,,,0,Bench,,,,0,,,,,,06269,OPERATING,,,,0,,,,,"Watson Park, 6269 180A St",,49.116423,-122.721411
3145,0,Benches and Bleachers,"Benches; Watson Park - 77B, 6269 - 180A St",Playground,,,,0,Bench,,,,0,,,,,,06269,OPERATING,,,,0,,,,,"Watson Park, 6269 180A St",,49.116520,-122.721398
3146,1,Gates,"Bicycle Baffle; Watson Park - 77B, 6269 - 180A St",West park entrance,Bicycle Baffle,,,,,,,,,,,,,,06269,OPERATING,,,,0,,,,,"Watson Park, 6269 180A St",,49.116374,-122.721928
3147,0,Benches and Bleachers,"Wood Bleachers; Royal Kwantlen Park, 13035 - 104 Ave",Royal Kwantlen Park - Ref#120 - Dia-SB 3 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,13035,OPERATING,,,,0,,,,Royal Kwantlen Park - Ref#120 - Dia-SB 3 - 3rd baseline,"Royal Kwantlen Park, 13035 104 Ave",,49.194555,-122.861300
3148,0,Benches and Bleachers,"Wood Bleachers; Royal Kwantlen Park, 13035 - 104 Ave",Royal Kwantlen Park - Ref#121 - Dia-SB 4 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,13035,OPERATING,,,,0,,,,Royal Kwantlen Park - Ref#121 - Dia-SB 4 - 3rd baseline,"Royal Kwantlen Park, 13035 104 Ave",,49.195206,-122.859975
3149,0,Benches and Bleachers,"Wood Bleacher; Strawberry Hill Park, 7676 122 St",Strawberry Hill Park - Ref#145 - Dia-SB 1 - 1st base line,,,Wood,,Bleacher,,,,,,,,,,07676,OPERATING,,,,,,,,Strawberry Hill Park - Ref#145 - Dia-SB 1 - 1st base line,"Strawberry Hill Park, 7676 122 St",,49.142256,-122.882682
3150,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Athletic Park, 6330 168 St",Cloverdale Athletic Park - Ref#30 - Soccer 3 - west side,,,Wood,,Bleacher,,,,,,,,,5.5,06330,OPERATING,,,,,,,,Cloverdale Athletic Park - Ref#30 - Soccer 3 - west side,"Cloverdale Athletic Park, 6330 168 St",,49.117780,-122.753724
3151,0,Benches and Bleachers,"Wood Bleachers; Cloverdale Ball Park, 17383 61A Ave",Cloverdale Ball Park - Ref#36 - Adjacent to Dia-BB 1 - 1st base line,,,Wood,0,Bleacher,,,,0,,,,,5.5,17383,OPERATING,,,,0,,,,Cloverdale Ball Park - Ref#36 - Adjacent to Dia-BB 1 - 1st base line,"Cloverdale Ball Park, 17383 61A Ave",,49.114070,-122.740930
3152,0,Benches and Bleachers,"Alluminum Bleacher; Cloverdale Ball Park, 17383 61A Ave",Cloverdale Ball Park - Ref#38 - 1st Baseline of Dia-BB 2,,,Wood,0,Bleacher,,,,0,,,,,4.5,17383,OPERATING,,,,0,,,,Cloverdale Ball Park - Ref#38 - 1st Baseline of Dia-BB 2,"Cloverdale Ball Park, 17383 61A Ave",,49.115342,-122.740611
3153,0,Benches and Bleachers,"Wood Bleacher; Cloverdale Ball Park, 17383 61A Ave",Cloverdale Ball Park - Ref#42 - 1st Baseline of Dia-BB 4,,,Wood,0,Bleacher,,,,0,,,,,5.5,17383,OPERATING,,,,0,,,,Cloverdale Ball Park - Ref#42 - 1st Baseline of Dia-BB 4,"Cloverdale Ball Park, 17383 61A Ave",,49.115956,-122.740913
3154,0,Benches and Bleachers,"Wood Bleacher; Cloverdale Ball Park, 17383 61A Ave",Cloverdale Ball Park - Ref#43 - Dia-BB 4 - 3rd base line,,,Wood,0,Bleacher,,,,0,,,,,5.5,17383,OPERATING,,,,0,,,,Cloverdale Ball Park - Ref#43 - Dia-BB 4 - 3rd base line,"Cloverdale Ball Park, 17383 61A Ave",,49.115835,-122.740738
3155,0,Benches and Bleachers,"Wood Bleacher; Cloverdale Ball Park, 17383 61A Ave",Cloverdale Ball Park - Ref#44 - Mid-outfield of Dia-BB 4,,,Wood,0,Bleacher,,,,0,,,,,5.5,17383,OPERATING,,,,0,,,,Cloverdale Ball Park - Ref#44 - Mid-outfield of Dia-BB 4,"Cloverdale Ball Park, 17383 61A Ave",,49.115713,-122.741587
3156,1,Gates,"Playbox; Maple Green Park, 8959 150 St",Adjacent to games 1,,,,,,,,,,,,,,,08959,OPERATING,,,20170301,,,,,,"Maple Green Park, 8959 150 St",Park,49.164675,-122.807924
3157,1,Gates,"Playbox; Holly Park, 10706 148 St",adjacent to the caretakers,,,,,,,,,,,,,,,,OPERATING,,,,,,,,,,,49.197160,-122.811110
3158,1,Gates,"Playbox; Bridgeview Park, 11475 126A St",adjacent to Tennis 1,,,,,,,,,,,,,,,11475,OPERATING,,,20170301,,,,,,"Bridgeview Park, 11475 126A St",,49.210747,-122.871636
3159,6,Other,"Playbox; Bakerview Park, 1845 154 St",adjacent to playground,,,,,,,,,,,,,,,01845,OPERATING,,,,,,,,,"Bakerview Park, 1845 154 St",Park,49.035018,-122.797162
3160,6,Other,"Playbox; Panorama Village Park, 14899 57 Ave",Adjacent to playground,,,,,,,,,,,,,,,14899,OPERATING,,,20170301,,,,,,"Panorama Village Park, 14899 57 Ave",Park,49.106616,-122.809526
3161,6,Other,"Playbox; T.E. Scott Elementary School Park, 6998 148 St",adjacent to playground,,,,,,,,,,,,,,,14901,OPERATING,,,20170301,,,,,,"T.E. Scott Elementary School Park, 6998 148 St",,49.130202,-122.811229
3162,0,Benches and Bleachers,"Wood Bleachers; Sunnyside Park, 15455 - 26 Ave",Sunnyside Park - Ref#175 - Dia-SB 5 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,15455,OPERATING,,,,0,,,,Sunnyside Park - Ref#175 - Dia-SB 5 - 3rd baseline,"Sunnyside Park, 15455 26 Ave",,49.049505,-122.792748
3163,0,Benches and Bleachers,"Wood Bleachers; Sunnyside Park, 15455 - 26 Ave",Sunnyside Park - Ref#176 - Dia-SB 6 - 1st baseline,,,Wood,0,Bleacher,,,,0,,,,,,15455,OPERATING,,,,0,,,,Sunnyside Park - Ref#176 - Dia-SB 6 - 1st baseline,"Sunnyside Park, 15455 26 Ave",,49.049395,-122.790971
3164,0,Benches and Bleachers,"Wood Bleachers; Sunnyside Park, 15455 - 26 Ave",Sunnyside Park - Ref#177 - Dia-SB 6 - 3rd baseline,,,Wood,0,Bleacher,,,,0,,,,,,15455,OPERATING,,,,0,,,,Sunnyside Park - Ref#177 - Dia-SB 6 - 3rd baseline,"Sunnyside Park, 15455 26 Ave",,49.049319,-122.791069
3165,0,Benches and Bleachers,"Wood Bleacher; Tamanawis Park, 12515 64 Ave",Tamanawis Park - Ref#178 - Dia-SB 1 - 3rd base line,,,Wood,,Bleacher,,,,,,,,,,12515,OPERATING,,,,,,,,Tamanawis Park - Ref#178 - Dia-SB 1 - 3rd base line,"Tamanawis Park, 12515 64 Ave",,49.120239,-122.874677
3166,0,Benches and Bleachers,"Wood Bleacher; Tamanawis Park, 12515 64 Ave",Tamanawis Park - Ref#179 - Dia-SB 3 - 1st base line,,,Wood,,Bleacher,,,,,,,,,,12515,OPERATING,,,,,,,,Tamanawis Park - Ref#179 - Dia-SB 3 - 1st base line,"Tamanawis Park, 12515 64 Ave",,49.120616,-122.874679
3167,0,Benches and Bleachers,"Wood Bleacher; Tamanawis Park, 12515 64 Ave",Tamanawis Park - Ref#184 - Field Hockey 2 - South Side,,,Wood,,Bleacher,,,,,,,,,,12515,OPERATING,,,,,,,,Tamanawis Park - Ref#184 - Field Hockey 2 - South Side,"Tamanawis Park, 12515 64 Ave",,49.120503,-122.873719
3168,0,Benches and Bleachers,"Wood Bleacher; Tamanawis Park, 12515 64 Ave",Tamanawis Park - Ref#185 - Field Hockey 2 - South Side,,,Wood,,Bleacher,,,,,,,,,,12515,OPERATING,,,,,,,,Tamanawis Park - Ref#185 - Field Hockey 2 - South Side,"Tamanawis Park, 12515 64 Ave",,49.120503,-122.873621
3169,0,Benches and Bleachers,"Wood Bleacher; Tamanawis Park, 12515 64 Ave",Tamanawis Park - Ref#186 - Field Hockey 2 - South Side,,,Wood,,Bleacher,,,,,,,,,,12515,OPERATING,,,,,,,,Tamanawis Park - Ref#186 - Field Hockey 2 - South Side,"Tamanawis Park, 12515 64 Ave",,49.120502,-122.873555
3170,0,Benches and Bleachers,"Wood Bleacher; Tamanawis Park, 12515 64 Ave",Tamanawis Park - Ref#187 - Field Hockey 2 - South Side,,,Wood,,Bleacher,,,,,,,,,,12515,OPERATING,,,,,,,,Tamanawis Park - Ref#187 - Field Hockey 2 - South Side,"Tamanawis Park, 12515 64 Ave",,49.120498,-122.873374
