,BY_LAW_01,BY_LAW_02,BY_LAW_03,BY_LAW_04,CRE_DATE,LOT_TYPE,MOD_DATE,WEBLINK,ZONING,ZONING_TEXT
2270,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=IL1,Light Impact Industrial 1 Zone,IL-1
2271,B/L 12144,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2272,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C4,Local Commercial Zone,C-4
2273,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RH,Half Acre Residential Zone,RH
2274,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RH,Half Acre Residential Zone,RH
2275,B/L 11302,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2276,B/L 13310,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2277,,,,,20110517,,20131211,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RFO,Single Family Residential Oceanfront Zone,RF-O
2278,,,,,20110906,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RFO,Single Family Residential Oceanfront Zone,RF-O
2279,,,,,20120629,,20150417,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2280,,,,,20121121,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2281,B/L 17655,,,,20121121,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2282,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2283,B/L 14637,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2284,B/L 13925,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2285,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2286,B/L 13785,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2287,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2288,B/L 12359,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2289,B/L 13464,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2290,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM45,Multiple Residential 45 Zone,RM-45
2291,B/L 14078,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2292,B/L 18921,,,,20171121,,20171121,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Comprehensive Development Zone,CD
2293,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RMS2,Special Care Housing 2 Zone,RMS-2
2294,B/L 14081,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2295,,,,,20150416,,20180409,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2296,B/L 11104,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2297,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C8,Community Commercial Zone,C-8
2298,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM15,Multiple Residential 15 Zone,RM-15
2299,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RMS2,Special Care Housing 2 Zone,RMS-2
2300,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C8,Community Commercial Zone,C-8
2301,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RMD,Duplex Residential Zone,RM-D
2302,,,,,20130611,,20180409,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2303,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2304,,,,,,,20140721,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2305,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C5,Neighbourhood Commercial Zone,C-5
2306,B/L 15966A,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2307,,,,,,,20140626,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=PA2,Assembly Hall 2 Zone,PA-2
2308,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RFSD,Semi Detached Residential Zone,RF-SD
2309,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2310,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM23,Multiple Residential 23 Zone,RM-23
2311,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RHG,Half Acre Residential Gross Density Zone,RH-G
2312,B/L 16704,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2313,,,,,20080805,,20140626,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2314,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2315,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9C,Single Family Residential (9) Coach House Zone,RF-9C
2316,,,,,20080825,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12C,Single Family Residential Coach House Zone,RF-12C
2317,,,,,20080902,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2318,,,,,20080902,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9,Single Family Residential (9) Zone,RF-9
2319,,,,,20080924,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RH,Half Acre Residential Zone,RH
2320,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9,Single Family Residential (9) Zone,RF-9
2321,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2322,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RC,Cluster Residential Zone,RC
2323,B/L 17649,,,,20151125,,20160509,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2324,B/L 15399,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2325,B/L 17185,,,,20160127,,20160509,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2326,,,,,20160127,,20160509,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2327,B/L 18269,,,,20160127,,20160509,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2328,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2329,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=PA2,Assembly Hall 2 Zone,PA-2
2330,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2331,B/L 16070A,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2332,,,,,20150624,,20151214,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2333,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2334,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=PA1,Assembly Hall 1 Zone,PA-1
2335,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM15,Multiple Residential 15 Zone,RM-15
2336,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=PA2,Assembly Hall 2 Zone,PA-2
2337,B/L 17718,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2338,B/L 14681,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2339,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CHI,Highway Commercial Industrial Zone,CHI
2340,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9,Single Family Residential (9) Zone,RF-9
2341,B/L 16304,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2342,,,,,20121212,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RFO,Single Family Residential Oceanfront Zone,RF-O
2343,B/L 16155,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2344,B/L 16270B,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2345,B/L 16270A,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2346,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9C,Single Family Residential (9) Coach House Zone,RF-9C
2347,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C4,Local Commercial Zone,C-4
2348,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=PA2,Assembly Hall 2 Zone,PA-2
2349,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=PA1,Assembly Hall 1 Zone,PA-1
2350,B/L 13779,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2351,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RH,Half Acre Residential Zone,RH
2352,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2353,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2354,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM15,Multiple Residential 15 Zone,RM-15
2355,,,,,,,20150120,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2356,B/L 16325B,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2357,,,,,,,20140109,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C15,Town Centre Commercial Zone,C-15
2358,,,,,,,20151008,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2359,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C8,Community Commercial Zone,C-8
2360,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2361,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9,Single Family Residential (9) Zone,RF-9
2362,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2363,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2364,B/L 12119,,,,,,20151014,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2365,B/L 16322,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2366,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2367,B/L 16098,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2368,B/L 13516,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2369,B/L 16113,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2370,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RFG,Single Family Residential Gross Density Zone,RF-G
2371,,,,,20080805,,20140626,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2372,,,,,20080418,,20140626,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9,Single Family Residential (9) Zone,RF-9
2373,B/L 17146,B/L 17934,,,20100616,,20180518,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2374,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2375,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF,Single Family Residential Zone,RF
2376,B/L 12869,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2377,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9,Single Family Residential (9) Zone,RF-9
2378,B/L 15282,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2379,B/L 16046,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2380,B/L 5942,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=I4,Special Industry Zone,I-4
2381,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2382,B/L 16167,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2383,B/L 15962,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2384,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2385,B/L 12128,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2386,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RMD,Duplex Residential Zone,RM-D
2387,,,,,20140626,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=IB,Business Park Zone,IB
2388,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RMD,Duplex Residential Zone,RM-D
2389,,,,,,,20150415,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CHI,Highway Commercial Industrial Zone,CHI
2390,,,,,,,20150415,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CG2,Combined Service Gasoline Station Zone,CG-2
2391,,,,,20160127,,20160509,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RHG,Half Acre Residential Gross Density Zone,RH-G
2392,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=IL1,Light Impact Industrial 1 Zone,IL-1
2393,,,,,20160412,,20160509,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2394,,,,,20160412,,20160509,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF10,Single Family Residential (10) Zone,RF-10
2395,B/L 15611,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2396,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2397,,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Multiple Residential 30 Zone,RM-30
2398,,,,,20110808,,20150810,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=A1,General Agricultural Zone,A-1
2399,B/L 17897,,,,,,20150415,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2400,,,,,,,20151216,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C8,Community Commercial Zone,C-8
2401,B/L 16636,,,,20080707,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2402,B/L 17530,,,,20120517,,20151216,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2403,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=C35,Downtown Commercial Zone,C-35
2404,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=A1,General Agricultural Zone,A-1
2405,B/L 15801,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2406,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2407,B/L 11659,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2408,,,,,20140109,,20160922,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2409,,,,,,,20150415,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CPR,Commercial Recreation Zone,CPR
2410,B/L 15087A,,,,,,20131126,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2411,B/L 17455,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2412,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2413,B/L 13882,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2414,B/L 15357,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2415,B/L 8463,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2416,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9,Single Family Residential (9) Zone,RF-9
2417,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF9C,Single Family Residential (9) Coach House Zone,RF-9C
2418,B/L 15691B,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2419,B/L 15230,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2420,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2421,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RM30,Multiple Residential 30 Zone,RM-30
2422,,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RF12,Single Family Residential (12) Zone,RF-12
2423,,,,,,,20160922,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=RA,One Acre Residential Zone,RA
2424,B/L 17028,,,,,,20180730,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2425,,,,,,,20171221,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=A2,Intensive Agricultural Zone,A-2
2426,B/L 13294A,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
2427,B/L 16076,,,,,,20131122,http://cosmos.surrey.ca/geo_ref/Images/Zoning/BYL_Zoning_12000.pdf#nameddest=CD,Comprehensive Development Zone,CD
