,NODE_TYPE,NODE_TYPE2,FACILITYID,LEGACYID,NODE_NO,NODE_SIZE,MATERIAL,INVERT,RIM_ELEVATION,I_I_SOURCE,I_I_QUANTITY,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,INSTALL_DATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,ENABLED,ANCILLARYROLE,Latitude,Longitude
497,2,Riser Pocket,1000074677,27893,1227911471,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20141029,0,0,49.210623,-122.881313
498,2,Riser Pocket,1000074965,27454,1218810792,150,PVC Plastic,0.5,,,,In Service,C-4122,1995,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.198333,-122.883847
499,2,Riser Pocket,1000074966,27455,1218810791,150,PVC Plastic,0.5,,,,In Service,C-4122,1995,Surrey,,LINE BSW-I,,,,,,,,20051027,,1,0,49.198333,-122.883847
500,2,Riser Pocket,1000074967,27472,1219710804,150,PVC Plastic,0.31,,,,In Service,C-4122,1995,Surrey,,LINE BSW-E,,,,,,,,20051028,,1,0,49.198548,-122.883623
501,2,Riser Pocket,1000074968,27473,1219710803,150,PVC Plastic,0.31,,,,In Service,C-4122,1995,Surrey,,LINE BSW-I,,,,,,,,20051028,,1,0,49.198548,-122.883623
502,2,Riser Pocket,1000074764,27633,1197910359,100,PVC Plastic,0.77,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.190517,-122.889646
503,2,Riser Pocket,1000074765,27635,1197710232,100,PVC Plastic,2.85,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.188210,-122.889705
504,2,Riser Pocket,1000074770,27488,1208410618,150,PVC Plastic,0.67,,,,Abandoned,C-4122,1989,Surrey,,,,,,,,,,20051028,20081121,0,0,49.195200,-122.886752
505,2,Riser Pocket,1000074772,27490,1208410620,150,PVC Plastic,0.67,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051028,,1,0,49.195199,-122.886748
506,2,Riser Pocket,1000074774,27492,1205310580,150,PVC Plastic,0.74,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-H,,,,,,,,20051028,20081121,0,0,49.194494,-122.887601
507,2,Riser Pocket,1000074776,27495,1202710527,150,PVC Plastic,0.89,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-G,,,,,,,,20051028,20081121,0,0,49.193554,-122.888318
508,2,Riser Pocket,1000074778,27497,1202710529,150,PVC Plastic,0.89,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051028,20081121,0,0,49.193552,-122.888310
509,2,Riser Pocket,1000074779,27500,1200410517,150,PVC Plastic,0.81,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-G,,,,,,,,20051029,20081121,0,0,49.193367,-122.888951
510,2,Riser Pocket,1000074780,27501,1200410518,150,PVC Plastic,0.81,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-H,,,,,,,,20051029,20081121,0,0,49.193365,-122.888944
511,2,Riser Pocket,1000074782,27505,1214510467,100,PVC Plastic,3.47,,,,Abandoned,4516,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20081121,0,0,49.192470,-122.885066
512,2,Riser Pocket,1000074735,27977,1242011562,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20141029,0,0,49.212279,-122.877411
513,2,Riser Pocket,1000074784,27507,1208210483,100,PVC Plastic,3.47,,,,Abandoned,4516,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20081121,0,0,49.192750,-122.886786
514,2,Riser Pocket,1000074732,27974,1250411593,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212829,-122.875106
515,2,Riser Pocket,1000074731,27973,1247911580,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212599,-122.875784
516,2,Riser Pocket,1000074728,27970,1240011539,75,PVC Plastic,0.91,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.211857,-122.877974
517,2,Riser Pocket,1000074734,27976,1239311548,75,PVC Plastic,0.88,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20141029,0,0,49.212024,-122.878164
518,2,Riser Pocket,1000074730,27972,1245511567,75,PVC Plastic,0.74,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212368,-122.876466
519,2,Riser Pocket,1000074618,28114,1253311605,75,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20091211,1,0,49.213048,-122.874287
520,2,Riser Pocket,1000074679,27895,1231811499,63,PVC Plastic,1.07,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20141029,0,0,49.211135,-122.880229
521,2,Riser Pocket,1000074622,28120,1254811629,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20141029,0,0,49.213474,-122.873885
522,2,Riser Pocket,1000074855,27285,1196410418,150,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,LINE BSW-G   ALSO SEE S-019-093,,,,,,,,20051024,,1,0,49.191584,-122.890054
523,2,Riser Pocket,1000074856,27286,1196410419,150,PVC Plastic,0.63,,,,In Service,4516,1978,Surrey,,LINE BSW-H   ALSO SEE S-019-093,,,,,,,,20051024,,1,0,49.191584,-122.890054
524,2,Riser Pocket,1000074857,27287,1196710379,100,PVC Plastic,0.44,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051024,,1,0,49.190883,-122.889969
525,2,Riser Pocket,1000074925,27362,1200310635,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195507,-122.888963
526,2,Riser Pocket,1000074926,27363,1200310636,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195509,-122.888966
527,2,Riser Pocket,1000074927,27364,1200210638,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195509,-122.888966
528,2,Riser Pocket,1000074928,27365,1202210659,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195935,-122.888442
529,2,Riser Pocket,1000074929,27366,1202210660,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195935,-122.888442
530,2,Riser Pocket,1000074930,27367,1202210658,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195934,-122.888439
531,2,Riser Pocket,1000074931,27368,1202210657,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195934,-122.888439
532,2,Riser Pocket,1000074932,27369,1203310672,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196182,-122.888144
533,2,Riser Pocket,1000074933,27370,1203310673,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196182,-122.888144
534,2,Riser Pocket,1000074934,27371,1203410670,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196179,-122.888137
535,2,Riser Pocket,1000074597,28089,1259311424,100,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209768,-122.872653
536,2,Riser Pocket,1000074695,27929,1238811381,100,PVC Plastic,0.21,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209003,-122.878324
537,2,Riser Pocket,1000074595,28086,1264511424,100,PVC Plastic,0.52,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209766,-122.871210
538,2,Riser Pocket,1000074687,27908,1240111322,63,PVC Plastic,0.57,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.207933,-122.877941
539,2,Riser Pocket,1000074688,27909,1243111322,63,PVC Plastic,0.51,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.207935,-122.877115
540,2,Riser Pocket,1000074565,28036,1257611323,63,PVC Plastic,0.72,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051121,20120423,0,0,49.207949,-122.873113
541,2,Riser Pocket,1000828795,,1255011332,63,PVC Plastic,,,,,Abandoned,4515,,Surrey,,Line BW-A,,,,,,,,20070723,20120423,0,0,49.208114,-122.873839
542,2,Riser Pocket,1000074647,27853,1220211295,75,PVC Plastic,0.31,,,,Abandoned,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,20091211,1,0,49.207450,-122.883442
543,2,Riser Pocket,1000074729,27971,1242711553,75,PVC Plastic,0.91,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212112,-122.877222
544,2,Riser Pocket,1000074841,27599,1236410995,150,PVC Plastic,0.26,,,,Abandoned,S-757,1978,Surrey,,LINE BSW-K,,,,,,,,20051101,20091221,0,0,49.202000,-122.878979
545,2,Riser Pocket,1000074840,27598,1235210974,150,PVC Plastic,0.29,,,,Abandoned,4516,1978,Surrey,,LINE BSW-K,,,,,,,,20051101,20091221,0,0,49.201640,-122.879309
546,2,Riser Pocket,1000074910,27351,1193610478,75,PVC Plastic,1.7,0,,,Abandoned,,1978,Surrey,,,,,,,,,,20051026,20091221,0,0,49.192673,-122.890831
547,2,Riser Pocket,1000074911,27352,1195610497,75,PVC Plastic,1.7,0,,,Abandoned,,1978,Surrey,,,,,,,,,,20051026,20091221,0,0,49.192994,-122.890288
548,2,Riser Pocket,1000074851,27280,1194410428,100,PVC Plastic,0,,,,Abandoned,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051024,20091221,0,0,49.191772,-122.890603
549,2,Riser Pocket,1000074852,27281,1194410429,150,PVC Plastic,-0.05,,,,Abandoned,4516,1978,Surrey,,LINE BSW-G,,,,,,,,20051024,20091221,0,0,49.191772,-122.890603
550,2,Riser Pocket,1000075043,22620,1288311371,200,PVC Plastic,1.71,2.17,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.208796,-122.864629
551,3,Valve Chamber,1001947514,,1620301957,1350,Concrete,57.62,60.06,,,In Service,4706-4530-00,2016,Surrey,,Blow Down Chamber,Final AB,,,,,,,20170921,20170921,1,0,49.038314,-122.773724
552,2,Riser Pocket,1000075047,22645,1299111610,150,PVC Plastic,0.81,1.11,,,Abandoned,1794-308,2000,Surrey,,,,,,,,,,20051107,20081120,0,0,49.213122,-122.861646
553,2,Riser Pocket,1000074648,27854,1226311296,75,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207455,-122.881764
554,2,Riser Pocket,1000074650,27858,1229411296,100,PVC Plastic,0.54,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207458,-122.880917
555,2,Riser Pocket,1000074646,27852,1223311295,75,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,20091109,1,0,49.207452,-122.882590
556,2,Riser Pocket,1000074652,27860,1235511296,100,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207463,-122.879223
557,2,Riser Pocket,1000074810,27536,1224210817,150,PVC Plastic,-0.02,,,,In Service,C-4122,1995,Surrey,,LINE BSW-K  SEE ASLO S-010-070,,,,,,,,20051030,20160212,1,0,49.198805,-122.882363
558,3,Valve Chamber,1001189834,,1917705240,2825,Concrete,,,,,In Service,4706-1500-00,2011,Surrey,,,Final AB,,,,,,,20110223,20110223,1,0,49.097535,-122.691502
559,2,Riser Pocket,1000075113,27785,1293711580,63,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,,1,0,49.212579,-122.863141
560,2,Riser Pocket,1000075114,27786,1293711581,100,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-G,,,,,,,,20051108,,1,0,49.212584,-122.863141
561,2,Riser Pocket,1000075115,27789,1290711580,75,Steel,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,,1,0,49.212581,-122.863967
562,2,Riser Pocket,1000075116,27790,1290711581,100,Steel,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,,1,0,49.212585,-122.863967
563,2,Riser Pocket,1000075117,27791,1289511580,100,Clay Tile,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-G,,,,,,,,20051108,,1,0,49.212585,-122.864312
564,2,Riser Pocket,1000074880,27311,1193610600,150,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081205,0,0,49.194871,-122.890812
565,2,Riser Pocket,1000074881,27312,1189010637,100,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,LINE BSW-B,,,,,,,,20051025,20081121,0,0,49.195546,-122.892097
566,2,Riser Pocket,1000074882,27313,1189010638,150,PVC Plastic,0.58,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081121,0,0,49.195546,-122.892097
567,2,Riser Pocket,1000074883,27314,1187810647,150,PVC Plastic,0.58,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081121,0,0,49.195723,-122.892425
568,2,Riser Pocket,1000074884,27315,1187810648,100,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,LINE BSW-B,,,,,,,,20051025,20081121,0,0,49.195723,-122.892425
569,2,Riser Pocket,1000074885,27316,1187010653,150,PVC Plastic,0.43,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081121,0,0,49.195836,-122.892638
570,2,Riser Pocket,1000074849,27278,1193310438,150,PVC Plastic,-0.19,,,,Abandoned,4516,1978,Surrey,,LINE BSW-G,,,,,,,,20051024,20091127,0,0,49.191941,-122.890929
571,2,Riser Pocket,1000074935,27372,1203410667,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196179,-122.888137
572,2,Riser Pocket,1000074936,27374,1204610681,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.196335,-122.887778
573,2,Riser Pocket,1000074937,27375,1204610682,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-K,,,,,,,,20051027,,1,0,49.196335,-122.887778
574,2,Riser Pocket,1000074938,27376,1204610680,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051027,,1,0,49.196331,-122.887783
575,2,Riser Pocket,1000074939,27377,1204610679,,PVC Plastic,,,,,In Service,,,Surrey,,,,,,,,,,20051026,,1,0,49.196326,-122.887788
576,2,Riser Pocket,1000074658,27867,1224311377,63,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051114,20081120,0,0,49.208934,-122.882314
577,2,Riser Pocket,1000074659,27868,1225711404,75,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051114,20081120,0,0,49.209426,-122.881920
578,2,Riser Pocket,1000074664,27878,1237211305,150,PVC Plastic,0.13,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051115,,1,0,49.207626,-122.878744
579,2,Riser Pocket,1000074692,27925,1239111372,75,PVC Plastic,0.64,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.208836,-122.878220
580,2,Riser Pocket,1000074739,27983,1248411373,100,PVC Plastic,0.33,,,,Abandoned,7885-002,1977,Surrey,,LINE BW-F,,,,,,,,20051117,20120420,0,0,49.208856,-122.875664
581,2,Riser Pocket,1000074699,27934,1250711382,100,PVC Plastic,0.55,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209014,-122.875023
582,2,Riser Pocket,1000074741,27985,1252311374,100,PVC Plastic,0.59,,,,Abandoned,7885-002,1977,Surrey,,LINE BW-F,,,,,,,,20051117,20120420,0,0,49.208859,-122.874572
583,2,Riser Pocket,1000074697,27932,1244711382,100,PVC Plastic,0.37,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209008,-122.876676
584,2,Riser Pocket,1000075118,28140,1271211343,63,PVC Plastic,1.24,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051124,,1,0,49.208304,-122.869354
585,3,Valve Chamber,1000838271,,1600701556,,,,,,,In Service,4797-5020-00,,,,,Final AB,,,,,,,20071205,,1,0,49.031057,-122.779152
586,3,Valve Chamber,1000851878,,,1200,Concrete,-0.81,,,,In Service,4707-3040-00,2008,Surrey,,,Final AB,,,,,,,20080529,20080529,1,0,49.055273,-122.884017
587,3,Valve Chamber,1000862113,,1899309852,2400,Concrete,6.16,8.1,,,In Service,4707-3120-00,2008,Surrey,,,Final AB,,,,,,,20081103,20081222,1,0,49.180996,-122.696050
588,3,Valve Chamber,1000838568,,,,,,,,,In Service,7892-0106-00,,,,,Final AB,,,,,,,20071207,,1,0,49.067356,-122.792145
589,3,Valve Chamber,1000838861,,1141010342,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.190227,-122.905353
590,3,Valve Chamber,1000838498,,,,,,,,,In Service,4514,,,,,Final AB,,,,,,,20071207,,1,0,49.009429,-122.757204
591,3,Valve Chamber,1000838854,,1148810437,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.191940,-122.903217
592,3,Valve Chamber,1000838855,,1146610633,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.195486,-122.903793
593,3,Valve Chamber,1000838858,,1144110381,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.190929,-122.904494
594,3,Valve Chamber,1000838863,,1136210281,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.189126,-122.906684
595,3,Valve Chamber,1000838864,,1134510206,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.187774,-122.907156
596,3,Valve Chamber,1000838898,,1443003526,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071212,,1,0,49.066782,-122.822430
597,2,Riser Pocket,1000866003,,1195610581,150,PVC Plastic,,,,,In Service,,2008,Surrey,,,,,,,,,,20081121,20081121,1,0,49.194545,-122.890274
598,2,Riser Pocket,1000075050,22671,1285111487,75,PVC Plastic,1.16,1.26,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051103,,1,0,49.210901,-122.865513
599,2,Riser Pocket,1000075051,22678,1290411487,150,PVC Plastic,0.95,1.13,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210898,-122.864041
600,2,Riser Pocket,1000075052,22679,1290511487,150,PVC Plastic,0.95,1.13,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210894,-122.864036
601,2,Riser Pocket,1000075053,22680,1290511486,150,PVC Plastic,0.95,1.13,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210890,-122.864031
602,2,Riser Pocket,1000075054,22681,1291111487,150,PVC Plastic,1.1,1.28,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210902,-122.863871
603,2,Riser Pocket,1000075055,22682,1291711504,150,PVC Plastic,0.89,1.07,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211213,-122.863701
604,2,Riser Pocket,1000075056,22683,1291611505,150,PVC Plastic,0.89,1.07,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211208,-122.863705
605,2,Riser Pocket,1000075057,22686,1291611532,150,PVC Plastic,0.83,1.01,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211723,-122.863704
606,2,Riser Pocket,1000075058,22687,1291711533,150,PVC Plastic,0.83,1.01,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211727,-122.863697
607,2,Riser Pocket,1000075059,22688,1291811533,150,PVC Plastic,0.83,1.01,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211732,-122.863691
608,2,Riser Pocket,1000075060,22684,1291411507,150,PVC Plastic,0.89,1.07,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211201,-122.863710
609,2,Riser Pocket,1000075061,22689,1290211548,150,PVC Plastic,0.77,0.95,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.212009,-122.864096
610,2,Riser Pocket,1000075145,28173,1277811452,75,PVC Plastic,0.67,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051128,,1,0,49.210272,-122.867551
611,2,Riser Pocket,1000074665,27879,1237311333,150,PVC Plastic,0.35,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051115,,1,0,49.208137,-122.878736
612,2,Riser Pocket,1000074666,27880,1237211336,63,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,,1,0,49.208189,-122.878741
613,2,Riser Pocket,1000074802,27525,1214410695,150,PVC Plastic,0.24,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J  SEE ALSO S-010-070,,,,,,,,20051030,,1,0,49.196578,-122.885083
614,2,Riser Pocket,1000074803,27526,1214410696,150,PVC Plastic,0.24,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F  SEE ALSO S-010-070,,,,,,,,20051030,,1,0,49.196578,-122.885083
615,2,Riser Pocket,1000074804,27527,1216810724,150,PVC Plastic,0.09,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051030,,1,0,49.197103,-122.884451
616,2,Riser Pocket,1000074805,27528,1216710724,150,PVC Plastic,0.09,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.197103,-122.884451
617,2,Riser Pocket,1000074806,27529,1216610724,150,PVC Plastic,0.09,,,,In Service,C-4122,1989,Surrey,,LINE BSW-K,,,,,,,,20051030,,1,0,49.197106,-122.884458
618,2,Riser Pocket,1000074807,27530,1220510775,150,PVC Plastic,-0.05,,,,In Service,C-4122,1989,Surrey,,LINE BSW-K,,,,,,,,20051030,,1,0,49.198026,-122.883350
619,2,Riser Pocket,1000074808,27531,1220610775,150,PVC Plastic,-0.05,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.198024,-122.883347
620,2,Riser Pocket,1000074811,27537,1224210818,150,PVC Plastic,-0.02,,,,In Service,C-4122,1995,Surrey,,LINE BSW-J  SEE ASLO S-010-070,,,,,,,,20051030,,1,0,49.198805,-122.882363
621,2,Riser Pocket,1000074850,27279,1193210438,100,PVC Plastic,-0.19,,,,Abandoned,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051024,20091127,0,0,49.191957,-122.890953
622,2,Riser Pocket,1000075172,28207,1273811549,75,PVC Plastic,0.56,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212020,-122.868630
623,2,Riser Pocket,1000075173,28208,1276911549,75,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212022,-122.867779
624,2,Riser Pocket,1000075174,28210,1277711560,75,PVC Plastic,0.38,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212218,-122.867554
625,2,Riser Pocket,1000075175,28211,1268711579,63,PVC Plastic,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212578,-122.870038
626,2,Riser Pocket,1000075176,28212,1271211580,63,PVC Plastic,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212580,-122.869358
627,2,Riser Pocket,1000075181,28220,1253511415,150,PVC Plastic,0.7,,,,In Service,4797-6120-00,1998,Surrey,,LINE BW-F,,,,,,,,20051129,,1,0,49.209592,-122.874244
628,2,Riser Pocket,1000075065,22693,1290611541,150,PVC Plastic,1.07,1.25,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211868,-122.864000
629,2,Riser Pocket,1000075066,24360,1289011463,150,PVC Plastic,1.3,,,,In Service,4515,1978,Surrey,,LINE BE-E  SEE ALSO S-010-068,,,,,,,,20051103,,1,0,49.210442,-122.864430
630,2,Riser Pocket,1000075070,27732,1280711635,75,PVC Plastic,0.56,,,,In Service,4515,1978,Surrey,,LINE BE-H,,,,,,,,20051107,,1,0,49.213585,-122.866716
631,2,Riser Pocket,1000075146,28174,1268811461,63,PVC Plastic,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210440,-122.870016
632,2,Riser Pocket,1000075147,28175,1270811461,63,PVC Plastic,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210442,-122.869483
633,2,Riser Pocket,1000075148,28176,1273911462,75,PVC Plastic,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210444,-122.868619
634,2,Riser Pocket,1000075149,28177,1276911462,75,PVC Plastic,0.81,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210446,-122.867789
635,2,Riser Pocket,1000075150,28179,1269711470,63,PVC Plastic,0.81,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210591,-122.869770
636,2,Riser Pocket,1000075151,28180,1272711470,75,PVC Plastic,0.99,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210594,-122.868940
637,2,Riser Pocket,1000074969,27474,1222010834,150,PVC Plastic,0.61,,,,In Service,S-757,1995,Surrey,,LINE BSW-E SEE ALSO S-010-079,,,,,,,,20051028,,1,0,49.199076,-122.882982
638,2,Riser Pocket,1000074970,27475,1222010833,150,PVC Plastic,0.16,,,,In Service,C-4122,1995,Surrey,,LINE BSW-I,,,,,,,,20051028,,1,0,49.199076,-122.882982
639,2,Riser Pocket,1000074636,28136,1278811482,63,PVC Plastic,0.93,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051124,,1,0,49.210807,-122.867263
640,2,Riser Pocket,1000074637,28138,1269111343,63,PVC Plastic,0.96,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051124,,1,0,49.208303,-122.869958
641,2,Riser Pocket,1000075182,28221,1252411424,150,PVC Plastic,0.33,,,,Abandoned,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051129,20120425,0,0,49.209776,-122.874563
642,2,Riser Pocket,1000074550,28018,1253311344,150,PVC Plastic,0.61,,,,In Service,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,,1,0,49.208323,-122.874317
