,concept,score,trees,parks,parkland,park,fields,sites,subdivision
631,flood,0.2621848739495798,0.23529411764705882,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666
632,water valves,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
633,property report,0.1410040939452704,0.12549019607843137,0.14358974358974358,0.14358974358974358,0.14358974358974358,0.14358974358974358,0.14358974358974358,0.14358974358974358
634,bridge,0.4100840336134453,0.47058823529411764,0.4,0.4,0.4,0.4,0.4,0.4
635,contours,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
636,mm,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
637,image,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
638,classification,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
639,point cloud,0.18585434173669468,0.16764705882352943,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888
640,cadastral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,price,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
642,official,0.38823529411764707,0.6,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
643,maximum,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
644,experience,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
645,lateral,0.09870129870129869,0.09090909090909091,0.1,0.1,0.1,0.1,0.1,0.1
646,weather,0.24603174603174605,0.2222222222222222,0.25,0.25,0.25,0.25,0.25,0.25
647,graduate,0.38823529411764707,0.6,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
648,break and enter,0.0467687074829932,0.041666666666666664,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
649,pedestrians,0.4116541353383459,0.631578947368421,0.375,0.375,0.375,0.375,0.375,0.375
650,sonar point cloud,0.23818860877684406,0.2450980392156863,0.23703703703703702,0.23703703703703702,0.23703703703703702,0.23703703703703702,0.23703703703703702,0.23703703703703702
651,row,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
652,interpretation,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
653,view,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
654,green,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
655,payment,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
656,drainage manholes,0.24181096681096684,0.2676767676767677,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375
657,days,0.1509157509157509,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
658,erosion,0.28061224489795916,0.25,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
659,pump,0.34285714285714286,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
660,sofi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,dam,0.36267138434321106,0.42105263157894735,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
662,lots,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
663,storm,0.24603174603174605,0.2222222222222222,0.25,0.25,0.25,0.25,0.25,0.25
664,quality,0.16326530612244897,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
665,sediment,0.32653061224489793,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
666,tynehead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,table,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
668,communities,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
669,residence,0.47619047619047616,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5
670,monitor,0.36734693877551017,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
671,budget,0.11587793011941619,0.10526315789473684,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
672,buildings,0.4100840336134453,0.47058823529411764,0.4,0.4,0.4,0.4,0.4,0.4
673,signals,0.16326530612244897,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
674,activities,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
675,memorial,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
676,contemporary sculptures,0.38716275984077847,0.5263157894736842,0.36397058823529416,0.36397058823529416,0.36397058823529416,0.36397058823529416,0.36397058823529416,0.36397058823529416
677,development statistics,0.12030812324929972,0.10882352941176471,0.12222222222222222,0.12222222222222222,0.12222222222222222,0.12222222222222222,0.12222222222222222,0.12222222222222222
678,pedestrian,0.4116541353383459,0.631578947368421,0.375,0.375,0.375,0.375,0.375,0.375
679,routes,0.5433673469387754,0.375,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
680,hearing,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
681,family,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
682,centrelines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,guide,0.34859876965140124,0.5454545454545454,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105
684,zoning,0.10383100608664518,0.09523809523809523,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684
685,library,0.36267138434321106,0.42105263157894735,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
686,art,0.4100840336134453,0.47058823529411764,0.4,0.4,0.4,0.4,0.4,0.4
687,count,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
688,donation,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
689,organics,0.24603174603174605,0.2222222222222222,0.25,0.25,0.25,0.25,0.25,0.25
690,chambers,0.36267138434321106,0.42105263157894735,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
691,food security,0.21646196940314585,0.19215686274509802,0.2205128205128205,0.2205128205128205,0.2205128205128205,0.2205128205128205,0.2205128205128205,0.2205128205128205
692,motor vehicle,0.373796009631923,0.4327485380116959,0.36397058823529416,0.36397058823529416,0.36397058823529416,0.36397058823529416,0.36397058823529416,0.36397058823529416
693,economic development,0.054761904761904755,0.05,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
694,bumps,0.10952380952380951,0.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
695,streams,0.3018315018315018,0.26666666666666666,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
696,data,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
697,strategy,0.11587793011941619,0.10526315789473684,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
698,photo,0.38492063492063494,0.4444444444444444,0.375,0.375,0.375,0.375,0.375,0.375
699,ocp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,community engagement,0.13569927971188475,0.1213235294117647,0.1380952380952381,0.1380952380952381,0.1380952380952381,0.1380952380952381,0.1380952380952381,0.1380952380952381
701,record,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
702,bus,0.36267138434321106,0.42105263157894735,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
703,ncp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,snow,0.21904761904761902,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
705,manholes,0.38492063492063494,0.4444444444444444,0.375,0.375,0.375,0.375,0.375,0.375
706,lake,0.3018315018315018,0.26666666666666666,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
707,traffic,0.1509157509157509,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
708,agenda,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
709,drainage,0.09870129870129869,0.09090909090909091,0.1,0.1,0.1,0.1,0.1,0.1
710,registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,schedule,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
712,lobby,0.36267138434321106,0.42105263157894735,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
713,trail,0.5075630252100839,0.35294117647058826,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
714,application,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
715,meeting,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
716,senior,0.34859876965140124,0.5454545454545454,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105
717,biking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,ortho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,benches,0.34285714285714286,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
720,established,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,temperature,0.1509157509157509,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
722,catchment,0.4100840336134453,0.47058823529411764,0.4,0.4,0.4,0.4,0.4,0.4
723,interceptor,0.3090909090909091,0.36363636363636365,0.3,0.3,0.3,0.3,0.3,0.3
724,trails,0.5075630252100839,0.35294117647058826,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
725,recreation,0.1310924369747899,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
726,credit,0.14030612244897958,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
727,tile,0.38492063492063494,0.4444444444444444,0.375,0.375,0.375,0.375,0.375,0.375
728,drainage sub catchments,0.24261098378745435,0.2538324420677362,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.24074074074074073
729,anniedale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,gust,0.21904761904761902,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
731,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,complete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,above ground,0.3104441776710684,0.27310924369747897,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665
734,diploma,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
735,deficit,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
736,aerial,0.09870129870129869,0.09090909090909091,0.1,0.1,0.1,0.1,0.1,0.1
737,felony,0.10952380952380951,0.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
738,water quality,0.22193877551020405,0.19642857142857142,0.22619047619047616,0.22619047619047616,0.22619047619047616,0.22619047619047616,0.22619047619047616,0.22619047619047616
739,gradient,0.1509157509157509,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
740,north granview heights,0.2890756302521008,0.1568627450980392,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111
741,voting,0.12301587301587302,0.1111111111111111,0.125,0.125,0.125,0.125,0.125,0.125
